id_commune;id_election;id_candidat;inscrits;abstentions;votants;blancs;nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69-95;2022_T2;CAND_002;629;105;524;38;15;471;16.69;83.31;6.04;7.25;2.38;2.86;74.88;89.89;209;33.23;44.37;2026-03-24T19:55:58.226396
69-96;2022_T2;CAND_001;5746;1796;3950;289;138;3523;31.26;68.74;5.03;7.32;2.4;3.49;61.31;89.19;2053;35.73;58.27;2026-03-24T19:55:58.226396
69-96;2022_T2;CAND_002;5746;1796;3950;289;138;3523;31.26;68.74;5.03;7.32;2.4;3.49;61.31;89.19;1470;25.58;41.73;2026-03-24T19:55:58.226396
69-97;2022_T2;CAND_001;650;133;517;31;5;481;20.46;79.54;4.77;6.0;0.77;0.97;74.0;93.04;234;36.0;48.65;2026-03-24T19:55:58.226396
69-97;2022_T2;CAND_002;650;133;517;31;5;481;20.46;79.54;4.77;6.0;0.77;0.97;74.0;93.04;247;38.0;51.35;2026-03-24T19:55:58.226396
69-98;2022_T2;CAND_001;352;63;289;19;2;268;17.9;82.1;5.4;6.57;0.57;0.69;76.14;92.73;90;25.57;33.58;2026-03-24T19:55:58.226396
69-98;2022_T2;CAND_002;352;63;289;19;2;268;17.9;82.1;5.4;6.57;0.57;0.69;76.14;92.73;178;50.57;66.42;2026-03-24T19:55:58.226396
69-99;2022_T2;CAND_001;988;211;777;50;11;716;21.36;78.64;5.06;6.44;1.11;1.42;72.47;92.15;318;32.19;44.41;2026-03-24T19:55:58.226396
69-99;2022_T2;CAND_002;988;211;777;50;11;716;21.36;78.64;5.06;6.44;1.11;1.42;72.47;92.15;398;40.28;55.59;2026-03-24T19:55:58.226396
69-100;2022_T2;CAND_001;6354;1491;4863;290;72;4501;23.47;76.53;4.56;5.96;1.13;1.48;70.84;92.56;2835;44.62;62.99;2026-03-24T19:55:58.226396
69-100;2022_T2;CAND_002;6354;1491;4863;290;72;4501;23.47;76.53;4.56;5.96;1.13;1.48;70.84;92.56;1666;26.22;37.01;2026-03-24T19:55:58.226396
69-102;2022_T2;CAND_001;571;131;440;33;9;398;22.94;77.06;5.78;7.5;1.58;2.05;69.7;90.45;182;31.87;45.73;2026-03-24T19:55:58.226396
69-102;2022_T2;CAND_002;571;131;440;33;9;398;22.94;77.06;5.78;7.5;1.58;2.05;69.7;90.45;216;37.83;54.27;2026-03-24T19:55:58.226396
69-103;2022_T2;CAND_001;685;128;557;36;9;512;18.69;81.31;5.26;6.46;1.31;1.62;74.74;91.92;309;45.11;60.35;2026-03-24T19:55:58.226396
69-103;2022_T2;CAND_002;685;128;557;36;9;512;18.69;81.31;5.26;6.46;1.31;1.62;74.74;91.92;203;29.64;39.65;2026-03-24T19:55:58.226396
69-104;2022_T2;CAND_001;322;57;265;27;6;232;17.7;82.3;8.39;10.19;1.86;2.26;72.05;87.55;121;37.58;52.16;2026-03-24T19:55:58.226396
69-104;2022_T2;CAND_002;322;57;265;27;6;232;17.7;82.3;8.39;10.19;1.86;2.26;72.05;87.55;111;34.47;47.84;2026-03-24T19:55:58.226396
69-105;2022_T2;CAND_001;823;131;692;35;13;644;15.92;84.08;4.25;5.06;1.58;1.88;78.25;93.06;416;50.55;64.6;2026-03-24T19:55:58.226396
69-105;2022_T2;CAND_002;823;131;692;35;13;644;15.92;84.08;4.25;5.06;1.58;1.88;78.25;93.06;228;27.7;35.4;2026-03-24T19:55:58.226396
69-106;2022_T2;CAND_001;944;120;824;46;15;763;12.71;87.29;4.87;5.58;1.59;1.82;80.83;92.6;465;49.26;60.94;2026-03-24T19:55:58.226396
69-106;2022_T2;CAND_002;944;120;824;46;15;763;12.71;87.29;4.87;5.58;1.59;1.82;80.83;92.6;298;31.57;39.06;2026-03-24T19:55:58.226396
69-107;2022_T2;CAND_001;759;167;592;31;8;553;22.0;78.0;4.08;5.24;1.05;1.35;72.86;93.41;260;34.26;47.02;2026-03-24T19:55:58.226396
69-107;2022_T2;CAND_002;759;167;592;31;8;553;22.0;78.0;4.08;5.24;1.05;1.35;72.86;93.41;293;38.6;52.98;2026-03-24T19:55:58.226396
69-108;2022_T2;CAND_001;754;151;603;37;14;552;20.03;79.97;4.91;6.14;1.86;2.32;73.21;91.54;288;38.2;52.17;2026-03-24T19:55:58.226396
69-108;2022_T2;CAND_002;754;151;603;37;14;552;20.03;79.97;4.91;6.14;1.86;2.32;73.21;91.54;264;35.01;47.83;2026-03-24T19:55:58.226396
69-109;2022_T2;CAND_001;691;145;546;38;9;499;20.98;79.02;5.5;6.96;1.3;1.65;72.21;91.39;259;37.48;51.9;2026-03-24T19:55:58.226396
69-109;2022_T2;CAND_002;691;145;546;38;9;499;20.98;79.02;5.5;6.96;1.3;1.65;72.21;91.39;240;34.73;48.1;2026-03-24T19:55:58.226396
69-110;2022_T2;CAND_001;1439;284;1155;78;13;1064;19.74;80.26;5.42;6.75;0.9;1.13;73.94;92.12;566;39.33;53.2;2026-03-24T19:55:58.226396
69-110;2022_T2;CAND_002;1439;284;1155;78;13;1064;19.74;80.26;5.42;6.75;0.9;1.13;73.94;92.12;498;34.61;46.8;2026-03-24T19:55:58.226396
69-111;2022_T2;CAND_001;501;88;413;25;6;382;17.56;82.44;4.99;6.05;1.2;1.45;76.25;92.49;215;42.91;56.28;2026-03-24T19:55:58.226396
69-111;2022_T2;CAND_002;501;88;413;25;6;382;17.56;82.44;4.99;6.05;1.2;1.45;76.25;92.49;167;33.33;43.72;2026-03-24T19:55:58.226396
69-112;2022_T2;CAND_001;5090;1067;4023;221;53;3749;20.96;79.04;4.34;5.49;1.04;1.32;73.65;93.19;2515;49.41;67.08;2026-03-24T19:55:58.226396
69-112;2022_T2;CAND_002;5090;1067;4023;221;53;3749;20.96;79.04;4.34;5.49;1.04;1.32;73.65;93.19;1234;24.24;32.92;2026-03-24T19:55:58.226396
69-113;2022_T2;CAND_001;608;121;487;37;7;443;19.9;80.1;6.09;7.6;1.15;1.44;72.86;90.97;282;46.38;63.66;2026-03-24T19:55:58.226396
69-113;2022_T2;CAND_002;608;121;487;37;7;443;19.9;80.1;6.09;7.6;1.15;1.44;72.86;90.97;161;26.48;36.34;2026-03-24T19:55:58.226396
69-115;2022_T2;CAND_001;3393;806;2587;135;38;2414;23.75;76.25;3.98;5.22;1.12;1.47;71.15;93.31;1478;43.56;61.23;2026-03-24T19:55:58.226396
69-115;2022_T2;CAND_002;3393;806;2587;135;38;2414;23.75;76.25;3.98;5.22;1.12;1.47;71.15;93.31;936;27.59;38.77;2026-03-24T19:55:58.226396
69-116;2022_T2;CAND_001;2733;518;2215;102;29;2084;18.95;81.05;3.73;4.6;1.06;1.31;76.25;94.09;1386;50.71;66.51;2026-03-24T19:55:58.226396
69-116;2022_T2;CAND_002;2733;518;2215;102;29;2084;18.95;81.05;3.73;4.6;1.06;1.31;76.25;94.09;698;25.54;33.49;2026-03-24T19:55:58.226396
69-117;2022_T2;CAND_001;2550;500;2050;103;24;1923;19.61;80.39;4.04;5.02;0.94;1.17;75.41;93.8;1305;51.18;67.86;2026-03-24T19:55:58.226396
69-117;2022_T2;CAND_002;2550;500;2050;103;24;1923;19.61;80.39;4.04;5.02;0.94;1.17;75.41;93.8;618;24.24;32.14;2026-03-24T19:55:58.226396
69-118;2022_T2;CAND_001;1965;444;1521;99;23;1399;22.6;77.4;5.04;6.51;1.17;1.51;71.2;91.98;630;32.06;45.03;2026-03-24T19:55:58.226396
69-118;2022_T2;CAND_002;1965;444;1521;99;23;1399;22.6;77.4;5.04;6.51;1.17;1.51;71.2;91.98;769;39.13;54.97;2026-03-24T19:55:58.226396
69-119;2022_T2;CAND_001;684;118;566;37;3;526;17.25;82.75;5.41;6.54;0.44;0.53;76.9;92.93;226;33.04;42.97;2026-03-24T19:55:58.226396
69-119;2022_T2;CAND_002;684;118;566;37;3;526;17.25;82.75;5.41;6.54;0.44;0.53;76.9;92.93;300;43.86;57.03;2026-03-24T19:55:58.226396
69-120;2022_T2;CAND_001;432;72;360;23;6;331;16.67;83.33;5.32;6.39;1.39;1.67;76.62;91.94;183;42.36;55.29;2026-03-24T19:55:58.226396
69-120;2022_T2;CAND_002;432;72;360;23;6;331;16.67;83.33;5.32;6.39;1.39;1.67;76.62;91.94;148;34.26;44.71;2026-03-24T19:55:58.226396
69-121;2022_T2;CAND_001;2172;495;1677;77;20;1580;22.79;77.21;3.55;4.59;0.92;1.19;72.74;94.22;947;43.6;59.94;2026-03-24T19:55:58.226396
69-121;2022_T2;CAND_002;2172;495;1677;77;20;1580;22.79;77.21;3.55;4.59;0.92;1.19;72.74;94.22;633;29.14;40.06;2026-03-24T19:55:58.226396
69-122;2022_T2;CAND_001;1584;286;1298;65;16;1217;18.06;81.94;4.1;5.01;1.01;1.23;76.83;93.76;722;45.58;59.33;2026-03-24T19:55:58.226396
69-122;2022_T2;CAND_002;1584;286;1298;65;16;1217;18.06;81.94;4.1;5.01;1.01;1.23;76.83;93.76;495;31.25;40.67;2026-03-24T19:55:58.226396
69-123;2022_T2;CAND_001;292802;70850;221952;12377;3397;206178;24.2;75.8;4.23;5.58;1.16;1.53;70.42;92.89;164535;56.19;79.8;2026-03-24T19:55:58.226396
69-123;2022_T2;CAND_002;292802;70850;221952;12377;3397;206178;24.2;75.8;4.23;5.58;1.16;1.53;70.42;92.89;41643;14.22;20.2;2026-03-24T19:55:58.226396
69-124;2022_T2;CAND_001;389;85;304;18;8;278;21.85;78.15;4.63;5.92;2.06;2.63;71.47;91.45;159;40.87;57.19;2026-03-24T19:55:58.226396
69-124;2022_T2;CAND_002;389;85;304;18;8;278;21.85;78.15;4.63;5.92;2.06;2.63;71.47;91.45;119;30.59;42.81;2026-03-24T19:55:58.226396
69-125;2022_T2;CAND_001;789;157;632;32;4;596;19.9;80.1;4.06;5.06;0.51;0.63;75.54;94.3;388;49.18;65.1;2026-03-24T19:55:58.226396
69-125;2022_T2;CAND_002;789;157;632;32;4;596;19.9;80.1;4.06;5.06;0.51;0.63;75.54;94.3;208;26.36;34.9;2026-03-24T19:55:58.226396
69-126;2022_T2;CAND_001;668;103;565;34;14;517;15.42;84.58;5.09;6.02;2.1;2.48;77.4;91.5;348;52.1;67.31;2026-03-24T19:55:58.226396
69-126;2022_T2;CAND_002;668;103;565;34;14;517;15.42;84.58;5.09;6.02;2.1;2.48;77.4;91.5;169;25.3;32.69;2026-03-24T19:55:58.226396
69-127;2022_T2;CAND_001;2375;513;1862;96;16;1750;21.6;78.4;4.04;5.16;0.67;0.86;73.68;93.98;1239;52.17;70.8;2026-03-24T19:55:58.226396
69-127;2022_T2;CAND_002;2375;513;1862;96;16;1750;21.6;78.4;4.04;5.16;0.67;0.86;73.68;93.98;511;21.52;29.2;2026-03-24T19:55:58.226396
69-130;2022_T2;CAND_001;191;28;163;14;3;146;14.66;85.34;7.33;8.59;1.57;1.84;76.44;89.57;67;35.08;45.89;2026-03-24T19:55:58.226396
69-130;2022_T2;CAND_002;191;28;163;14;3;146;14.66;85.34;7.33;8.59;1.57;1.84;76.44;89.57;79;41.36;54.11;2026-03-24T19:55:58.226396
69-131;2022_T2;CAND_001;2744;540;2204;124;24;2056;19.68;80.32;4.52;5.63;0.87;1.09;74.93;93.28;1178;42.93;57.3;2026-03-24T19:55:58.226396
69-131;2022_T2;CAND_002;2744;540;2204;124;24;2056;19.68;80.32;4.52;5.63;0.87;1.09;74.93;93.28;878;32.0;42.7;2026-03-24T19:55:58.226396
69-132;2022_T2;CAND_001;609;116;493;29;5;459;19.05;80.95;4.76;5.88;0.82;1.01;75.37;93.1;189;31.03;41.18;2026-03-24T19:55:58.226396
69-132;2022_T2;CAND_002;609;116;493;29;5;459;19.05;80.95;4.76;5.88;0.82;1.01;75.37;93.1;270;44.33;58.82;2026-03-24T19:55:58.226396
69-133;2022_T2;CAND_001;3322;705;2617;111;30;2476;21.22;78.78;3.34;4.24;0.9;1.15;74.53;94.61;1749;52.65;70.64;2026-03-24T19:55:58.226396
69-133;2022_T2;CAND_002;3322;705;2617;111;30;2476;21.22;78.78;3.34;4.24;0.9;1.15;74.53;94.61;727;21.88;29.36;2026-03-24T19:55:58.226396
69-134;2022_T2;CAND_001;194;33;161;8;1;152;17.01;82.99;4.12;4.97;0.52;0.62;78.35;94.41;98;50.52;64.47;2026-03-24T19:55:58.226396
69-134;2022_T2;CAND_002;194;33;161;8;1;152;17.01;82.99;4.12;4.97;0.52;0.62;78.35;94.41;54;27.84;35.53;2026-03-24T19:55:58.226396
69-135;2022_T2;CAND_001;1343;299;1044;58;20;966;22.26;77.74;4.32;5.56;1.49;1.92;71.93;92.53;489;36.41;50.62;2026-03-24T19:55:58.226396
69-135;2022_T2;CAND_002;1343;299;1044;58;20;966;22.26;77.74;4.32;5.56;1.49;1.92;71.93;92.53;477;35.52;49.38;2026-03-24T19:55:58.226396
69-136;2022_T2;CAND_001;2217;471;1746;118;25;1603;21.24;78.76;5.32;6.76;1.13;1.43;72.3;91.81;933;42.08;58.2;2026-03-24T19:55:58.226396
69-136;2022_T2;CAND_002;2217;471;1746;118;25;1603;21.24;78.76;5.32;6.76;1.13;1.43;72.3;91.81;670;30.22;41.8;2026-03-24T19:55:58.226396
69-137;2022_T2;CAND_001;333;62;271;20;5;246;18.62;81.38;6.01;7.38;1.5;1.85;73.87;90.77;164;49.25;66.67;2026-03-24T19:55:58.226396
69-137;2022_T2;CAND_002;333;62;271;20;5;246;18.62;81.38;6.01;7.38;1.5;1.85;73.87;90.77;82;24.62;33.33;2026-03-24T19:55:58.226396
69-138;2022_T2;CAND_001;348;67;281;25;6;250;19.25;80.75;7.18;8.9;1.72;2.14;71.84;88.97;155;44.54;62.0;2026-03-24T19:55:58.226396
69-138;2022_T2;CAND_002;348;67;281;25;6;250;19.25;80.75;7.18;8.9;1.72;2.14;71.84;88.97;95;27.3;38.0;2026-03-24T19:55:58.226396
69-139;2022_T2;CAND_001;1082;242;840;50;16;774;22.37;77.63;4.62;5.95;1.48;1.9;71.53;92.14;412;38.08;53.23;2026-03-24T19:55:58.226396
69-139;2022_T2;CAND_002;1082;242;840;50;16;774;22.37;77.63;4.62;5.95;1.48;1.9;71.53;92.14;362;33.46;46.77;2026-03-24T19:55:58.226396
69-140;2022_T2;CAND_001;1784;300;1484;83;17;1384;16.82;83.18;4.65;5.59;0.95;1.15;77.58;93.26;920;51.57;66.47;2026-03-24T19:55:58.226396
69-140;2022_T2;CAND_002;1784;300;1484;83;17;1384;16.82;83.18;4.65;5.59;0.95;1.15;77.58;93.26;464;26.01;33.53;2026-03-24T19:55:58.226396
69-141;2022_T2;CAND_001;4834;1107;3727;278;51;3398;22.9;77.1;5.75;7.46;1.06;1.37;70.29;91.17;2174;44.97;63.98;2026-03-24T19:55:58.226396
69-141;2022_T2;CAND_002;4834;1107;3727;278;51;3398;22.9;77.1;5.75;7.46;1.06;1.37;70.29;91.17;1224;25.32;36.02;2026-03-24T19:55:58.226396
69-142;2022_T2;CAND_001;3834;1142;2692;164;44;2484;29.79;70.21;4.28;6.09;1.15;1.63;64.79;92.27;1708;44.55;68.76;2026-03-24T19:55:58.226396
69-142;2022_T2;CAND_002;3834;1142;2692;164;44;2484;29.79;70.21;4.28;6.09;1.15;1.63;64.79;92.27;776;20.24;31.24;2026-03-24T19:55:58.226396
69-143;2022_T2;CAND_001;5143;1514;3629;208;58;3363;29.44;70.56;4.04;5.73;1.13;1.6;65.39;92.67;2317;45.05;68.9;2026-03-24T19:55:58.226396
69-143;2022_T2;CAND_002;5143;1514;3629;208;58;3363;29.44;70.56;4.04;5.73;1.13;1.6;65.39;92.67;1046;20.34;31.1;2026-03-24T19:55:58.226396
69-145;2022_T2;CAND_001;628;130;498;30;4;464;20.7;79.3;4.78;6.02;0.64;0.8;73.89;93.17;276;43.95;59.48;2026-03-24T19:55:58.226396
69-145;2022_T2;CAND_002;628;130;498;30;4;464;20.7;79.3;4.78;6.02;0.64;0.8;73.89;93.17;188;29.94;40.52;2026-03-24T19:55:58.226396
69-148;2022_T2;CAND_001;1983;339;1644;89;16;1539;17.1;82.9;4.49;5.41;0.81;0.97;77.61;93.61;1018;51.34;66.15;2026-03-24T19:55:58.226396
69-148;2022_T2;CAND_002;1983;339;1644;89;16;1539;17.1;82.9;4.49;5.41;0.81;0.97;77.61;93.61;521;26.27;33.85;2026-03-24T19:55:58.226396
69-149;2022_T2;CAND_001;16911;4488;12423;811;231;11381;26.54;73.46;4.8;6.53;1.37;1.86;67.3;91.61;8062;47.67;70.84;2026-03-24T19:55:58.226396
69-149;2022_T2;CAND_002;16911;4488;12423;811;231;11381;26.54;73.46;4.8;6.53;1.37;1.86;67.3;91.61;3319;19.63;29.16;2026-03-24T19:55:58.226396
69-151;2022_T2;CAND_001;1088;205;883;45;12;826;18.84;81.16;4.14;5.1;1.1;1.36;75.92;93.54;400;36.76;48.43;2026-03-24T19:55:58.226396
69-151;2022_T2;CAND_002;1088;205;883;45;12;826;18.84;81.16;4.14;5.1;1.1;1.36;75.92;93.54;426;39.15;51.57;2026-03-24T19:55:58.226396
69-152;2022_T2;CAND_001;6395;2336;4059;279;87;3693;36.53;63.47;4.36;6.87;1.36;2.14;57.75;90.98;2354;36.81;63.74;2026-03-24T19:55:58.226396
69-152;2022_T2;CAND_002;6395;2336;4059;279;87;3693;36.53;63.47;4.36;6.87;1.36;2.14;57.75;90.98;1339;20.94;36.26;2026-03-24T19:55:58.226396
69-153;2022_T2;CAND_001;838;146;692;38;7;647;17.42;82.58;4.53;5.49;0.84;1.01;77.21;93.5;450;53.7;69.55;2026-03-24T19:55:58.226396
69-153;2022_T2;CAND_002;838;146;692;38;7;647;17.42;82.58;4.53;5.49;0.84;1.01;77.21;93.5;197;23.51;30.45;2026-03-24T19:55:58.226396
69-154;2022_T2;CAND_001;1786;310;1476;84;18;1374;17.36;82.64;4.7;5.69;1.01;1.22;76.93;93.09;883;49.44;64.26;2026-03-24T19:55:58.226396
69-154;2022_T2;CAND_002;1786;310;1476;84;18;1374;17.36;82.64;4.7;5.69;1.01;1.22;76.93;93.09;491;27.49;35.74;2026-03-24T19:55:58.226396
69-155;2022_T2;CAND_001;924;166;758;35;9;714;17.97;82.03;3.79;4.62;0.97;1.19;77.27;94.2;453;49.03;63.45;2026-03-24T19:55:58.226396
69-155;2022_T2;CAND_002;924;166;758;35;9;714;17.97;82.03;3.79;4.62;0.97;1.19;77.27;94.2;261;28.25;36.55;2026-03-24T19:55:58.226396
69-156;2022_T2;CAND_001;2024;380;1644;96;23;1525;18.77;81.23;4.74;5.84;1.14;1.4;75.35;92.76;1062;52.47;69.64;2026-03-24T19:55:58.226396
69-156;2022_T2;CAND_002;2024;380;1644;96;23;1525;18.77;81.23;4.74;5.84;1.14;1.4;75.35;92.76;463;22.88;30.36;2026-03-24T19:55:58.226396
69-157;2022_T2;CAND_001;3931;823;3108;191;51;2866;20.94;79.06;4.86;6.15;1.3;1.64;72.91;92.21;1635;41.59;57.05;2026-03-24T19:55:58.226396
69-157;2022_T2;CAND_002;3931;823;3108;191;51;2866;20.94;79.06;4.86;6.15;1.3;1.64;72.91;92.21;1231;31.32;42.95;2026-03-24T19:55:58.226396
69-159;2022_T2;CAND_001;3046;571;2475;133;44;2298;18.75;81.25;4.37;5.37;1.44;1.78;75.44;92.85;1278;41.96;55.61;2026-03-24T19:55:58.226396
69-159;2022_T2;CAND_002;3046;571;2475;133;44;2298;18.75;81.25;4.37;5.37;1.44;1.78;75.44;92.85;1020;33.49;44.39;2026-03-24T19:55:58.226396
69-160;2022_T2;CAND_001;833;187;646;42;8;596;22.45;77.55;5.04;6.5;0.96;1.24;71.55;92.26;292;35.05;48.99;2026-03-24T19:55:58.226396
69-160;2022_T2;CAND_002;833;187;646;42;8;596;22.45;77.55;5.04;6.5;0.96;1.24;71.55;92.26;304;36.49;51.01;2026-03-24T19:55:58.226396
69-161;2022_T2;CAND_001;400;95;305;18;4;283;23.75;76.25;4.5;5.9;1.0;1.31;70.75;92.79;115;28.75;40.64;2026-03-24T19:55:58.226396
69-161;2022_T2;CAND_002;400;95;305;18;4;283;23.75;76.25;4.5;5.9;1.0;1.31;70.75;92.79;168;42.0;59.36;2026-03-24T19:55:58.226396
69-162;2022_T2;CAND_001;1040;222;818;46;10;762;21.35;78.65;4.42;5.62;0.96;1.22;73.27;93.15;465;44.71;61.02;2026-03-24T19:55:58.226396
69-162;2022_T2;CAND_002;1040;222;818;46;10;762;21.35;78.65;4.42;5.62;0.96;1.22;73.27;93.15;297;28.56;38.98;2026-03-24T19:55:58.226396
69-163;2022_T2;CAND_001;2570;495;2075;107;29;1939;19.26;80.74;4.16;5.16;1.13;1.4;75.45;93.45;1037;40.35;53.48;2026-03-24T19:55:58.226396
69-163;2022_T2;CAND_002;2570;495;2075;107;29;1939;19.26;80.74;4.16;5.16;1.13;1.4;75.45;93.45;902;35.1;46.52;2026-03-24T19:55:58.226396
69-164;2022_T2;CAND_001;276;66;210;18;3;189;23.91;76.09;6.52;8.57;1.09;1.43;68.48;90.0;90;32.61;47.62;2026-03-24T19:55:58.226396
69-164;2022_T2;CAND_002;276;66;210;18;3;189;23.91;76.09;6.52;8.57;1.09;1.43;68.48;90.0;99;35.87;52.38;2026-03-24T19:55:58.226396
69-165;2022_T2;CAND_001;801;145;656;49;8;599;18.1;81.9;6.12;7.47;1.0;1.22;74.78;91.31;354;44.19;59.1;2026-03-24T19:55:58.226396
69-165;2022_T2;CAND_002;801;145;656;49;8;599;18.1;81.9;6.12;7.47;1.0;1.22;74.78;91.31;245;30.59;40.9;2026-03-24T19:55:58.226396
69-166;2022_T2;CAND_001;189;31;158;11;0;147;16.4;83.6;5.82;6.96;0.0;0.0;77.78;93.04;97;51.32;65.99;2026-03-24T19:55:58.226396
69-166;2022_T2;CAND_002;189;31;158;11;0;147;16.4;83.6;5.82;6.96;0.0;0.0;77.78;93.04;50;26.46;34.01;2026-03-24T19:55:58.226396
69-167;2022_T2;CAND_001;457;76;381;29;7;345;16.63;83.37;6.35;7.61;1.53;1.84;75.49;90.55;216;47.26;62.61;2026-03-24T19:55:58.226396
69-167;2022_T2;CAND_002;457;76;381;29;7;345;16.63;83.37;6.35;7.61;1.53;1.84;75.49;90.55;129;28.23;37.39;2026-03-24T19:55:58.226396
69-168;2022_T2;CAND_001;971;205;766;31;10;725;21.11;78.89;3.19;4.05;1.03;1.31;74.67;94.65;508;52.32;70.07;2026-03-24T19:55:58.226396
69-168;2022_T2;CAND_002;971;205;766;31;10;725;21.11;78.89;3.19;4.05;1.03;1.31;74.67;94.65;217;22.35;29.93;2026-03-24T19:55:58.226396
69-169;2022_T2;CAND_001;539;92;447;26;3;418;17.07;82.93;4.82;5.82;0.56;0.67;77.55;93.51;190;35.25;45.45;2026-03-24T19:55:58.226396
69-169;2022_T2;CAND_002;539;92;447;26;3;418;17.07;82.93;4.82;5.82;0.56;0.67;77.55;93.51;228;42.3;54.55;2026-03-24T19:55:58.226396
69-170;2022_T2;CAND_001;883;179;704;50;15;639;20.27;79.73;5.66;7.1;1.7;2.13;72.37;90.77;353;39.98;55.24;2026-03-24T19:55:58.226396
69-170;2022_T2;CAND_002;883;179;704;50;15;639;20.27;79.73;5.66;7.1;1.7;2.13;72.37;90.77;286;32.39;44.76;2026-03-24T19:55:58.226396
69-171;2022_T2;CAND_001;1700;444;1256;97;26;1133;26.12;73.88;5.71;7.72;1.53;2.07;66.65;90.21;652;38.35;57.55;2026-03-24T19:55:58.226396
69-171;2022_T2;CAND_002;1700;444;1256;97;26;1133;26.12;73.88;5.71;7.72;1.53;2.07;66.65;90.21;481;28.29;42.45;2026-03-24T19:55:58.226396
69-172;2022_T2;CAND_001;611;115;496;34;4;458;18.82;81.18;5.56;6.85;0.65;0.81;74.96;92.34;253;41.41;55.24;2026-03-24T19:55:58.226396
69-172;2022_T2;CAND_002;611;115;496;34;4;458;18.82;81.18;5.56;6.85;0.65;0.81;74.96;92.34;205;33.55;44.76;2026-03-24T19:55:58.226396
69-173;2022_T2;CAND_001;757;153;604;36;13;555;20.21;79.79;4.76;5.96;1.72;2.15;73.32;91.89;325;42.93;58.56;2026-03-24T19:55:58.226396
69-173;2022_T2;CAND_002;757;153;604;36;13;555;20.21;79.79;4.76;5.96;1.72;2.15;73.32;91.89;230;30.38;41.44;2026-03-24T19:55:58.226396
69-174;2022_T2;CAND_001;491;109;382;29;7;346;22.2;77.8;5.91;7.59;1.43;1.83;70.47;90.58;181;36.86;52.31;2026-03-24T19:55:58.226396
69-174;2022_T2;CAND_002;491;109;382;29;7;346;22.2;77.8;5.91;7.59;1.43;1.83;70.47;90.58;165;33.6;47.69;2026-03-24T19:55:58.226396
69-175;2022_T2;CAND_001;1561;276;1285;78;23;1184;17.68;82.32;5.0;6.07;1.47;1.79;75.85;92.14;676;43.31;57.09;2026-03-24T19:55:58.226396
69-175;2022_T2;CAND_002;1561;276;1285;78;23;1184;17.68;82.32;5.0;6.07;1.47;1.79;75.85;92.14;508;32.54;42.91;2026-03-24T19:55:58.226396
69-176;2022_T2;CAND_001;3373;728;2645;163;43;2439;21.58;78.42;4.83;6.16;1.27;1.63;72.31;92.21;1528;45.3;62.65;2026-03-24T19:55:58.226396
69-176;2022_T2;CAND_002;3373;728;2645;163;43;2439;21.58;78.42;4.83;6.16;1.27;1.63;72.31;92.21;911;27.01;37.35;2026-03-24T19:55:58.226396
69-177;2022_T2;CAND_001;1563;308;1255;69;21;1165;19.71;80.29;4.41;5.5;1.34;1.67;74.54;92.83;714;45.68;61.29;2026-03-24T19:55:58.226396
69-177;2022_T2;CAND_002;1563;308;1255;69;21;1165;19.71;80.29;4.41;5.5;1.34;1.67;74.54;92.83;451;28.85;38.71;2026-03-24T19:55:58.226396
69-178;2022_T2;CAND_001;530;118;412;40;10;362;22.26;77.74;7.55;9.71;1.89;2.43;68.3;87.86;150;28.3;41.44;2026-03-24T19:55:58.226396
69-178;2022_T2;CAND_002;530;118;412;40;10;362;22.26;77.74;7.55;9.71;1.89;2.43;68.3;87.86;212;40.0;58.56;2026-03-24T19:55:58.226396
69-179;2022_T2;CAND_001;3086;608;2478;176;36;2266;19.7;80.3;5.7;7.1;1.17;1.45;73.43;91.44;1358;44.01;59.93;2026-03-24T19:55:58.226396
69-179;2022_T2;CAND_002;3086;608;2478;176;36;2266;19.7;80.3;5.7;7.1;1.17;1.45;73.43;91.44;908;29.42;40.07;2026-03-24T19:55:58.226396
69-180;2022_T2;CAND_001;217;33;184;13;2;169;15.21;84.79;5.99;7.07;0.92;1.09;77.88;91.85;84;38.71;49.7;2026-03-24T19:55:58.226396
69-180;2022_T2;CAND_002;217;33;184;13;2;169;15.21;84.79;5.99;7.07;0.92;1.09;77.88;91.85;85;39.17;50.3;2026-03-24T19:55:58.226396
69-181;2022_T2;CAND_001;148;27;121;14;2;105;18.24;81.76;9.46;11.57;1.35;1.65;70.95;86.78;53;35.81;50.48;2026-03-24T19:55:58.226396
69-181;2022_T2;CAND_002;148;27;121;14;2;105;18.24;81.76;9.46;11.57;1.35;1.65;70.95;86.78;52;35.14;49.52;2026-03-24T19:55:58.226396
69-182;2022_T2;CAND_001;328;81;247;18;3;226;24.7;75.3;5.49;7.29;0.91;1.21;68.9;91.5;113;34.45;50.0;2026-03-24T19:55:58.226396
69-182;2022_T2;CAND_002;328;81;247;18;3;226;24.7;75.3;5.49;7.29;0.91;1.21;68.9;91.5;113;34.45;50.0;2026-03-24T19:55:58.226396
69-183;2022_T2;CAND_001;232;38;194;20;1;173;16.38;83.62;8.62;10.31;0.43;0.52;74.57;89.18;81;34.91;46.82;2026-03-24T19:55:58.226396
