id_commune;id_election;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;date_integration_gold
69092;2012_T2;5343;1065;4278;252;0;252;4026;19.93;80.07;4.72;5.89;0.0;0.0;4.72;5.89;75.35;94.11;2026-03-28T02:12:43.523187
69093;2012_T2;818;152;666;27;0;27;639;18.58;81.42;3.3;4.05;0.0;0.0;3.3;4.05;78.12;95.95;2026-03-28T02:12:43.523187
69094;2012_T2;3630;521;3109;147;0;147;2962;14.35;85.65;4.05;4.73;0.0;0.0;4.05;4.73;81.6;95.27;2026-03-28T02:12:43.523187
69095;2012_T2;595;69;526;54;0;54;472;11.6;88.4;9.08;10.27;0.0;0.0;9.08;10.27;79.33;89.73;2026-03-28T02:12:43.523187
69096;2012_T2;5803;1387;4416;253;0;253;4163;23.9;76.1;4.36;5.73;0.0;0.0;4.36;5.73;71.74;94.27;2026-03-28T02:12:43.523187
69097;2012_T2;590;86;504;37;0;37;467;14.58;85.42;6.27;7.34;0.0;0.0;6.27;7.34;79.15;92.66;2026-03-28T02:12:43.523187
69098;2012_T2;321;55;266;16;0;16;250;17.13;82.87;4.98;6.02;0.0;0.0;4.98;6.02;77.88;93.98;2026-03-28T02:12:43.523187
69099;2012_T2;954;139;815;55;0;55;760;14.57;85.43;5.77;6.75;0.0;0.0;5.77;6.75;79.66;93.25;2026-03-28T02:12:43.523187
69001;2017_T1;259;29;230;0;3;3;227;11.2;88.8;0.0;0.0;1.16;1.3;1.16;1.3;87.64;98.7;2026-03-28T02:12:43.523187
69002;2017_T1;224;47;177;4;3;7;170;20.98;79.02;1.79;2.26;1.34;1.69;3.12;3.95;75.89;96.05;2026-03-28T02:12:43.523187
69003;2017_T1;1665;317;1348;24;4;28;1320;19.04;80.96;1.44;1.78;0.24;0.3;1.68;2.08;79.28;97.92;2026-03-28T02:12:43.523187
69004;2017_T1;455;82;373;11;2;13;360;18.02;81.98;2.42;2.95;0.44;0.54;2.86;3.49;79.12;96.51;2026-03-28T02:12:43.523187
69005;2017_T1;420;63;357;8;7;15;342;15.0;85.0;1.9;2.24;1.67;1.96;3.57;4.2;81.43;95.8;2026-03-28T02:12:43.523187
69006;2017_T1;3591;742;2849;50;36;86;2763;20.66;79.34;1.39;1.76;1.0;1.26;2.39;3.02;76.94;96.98;2026-03-28T02:12:43.523187
69007;2017_T1;1994;310;1684;36;12;48;1636;15.55;84.45;1.81;2.14;0.6;0.71;2.41;2.85;82.05;97.15;2026-03-28T02:12:43.523187
69008;2017_T1;466;55;411;10;3;13;398;11.8;88.2;2.15;2.43;0.64;0.73;2.79;3.16;85.41;96.84;2026-03-28T02:12:43.523187
69009;2017_T1;4571;868;3703;56;20;76;3627;18.99;81.01;1.23;1.51;0.44;0.54;1.66;2.05;79.35;97.95;2026-03-28T02:12:43.523187
69010;2017_T1;4131;901;3230;72;17;89;3141;21.81;78.19;1.74;2.23;0.41;0.53;2.15;2.76;76.03;97.24;2026-03-28T02:12:43.523187
69012;2017_T1;508;71;437;14;0;14;423;13.98;86.02;2.76;3.2;0.0;0.0;2.76;3.2;83.27;96.8;2026-03-28T02:12:43.523187
69013;2017_T1;2644;553;2091;47;8;55;2036;20.92;79.08;1.78;2.25;0.3;0.38;2.08;2.63;77.0;97.37;2026-03-28T02:12:43.523187
69014;2017_T1;786;116;670;5;3;8;662;14.76;85.24;0.64;0.75;0.38;0.45;1.02;1.19;84.22;98.81;2026-03-28T02:12:43.523187
69015;2017_T1;115;17;98;3;0;3;95;14.78;85.22;2.61;3.06;0.0;0.0;2.61;3.06;82.61;96.94;2026-03-28T02:12:43.523187
69016;2017_T1;128;18;110;5;0;5;105;14.06;85.94;3.91;4.55;0.0;0.0;3.91;4.55;82.03;95.45;2026-03-28T02:12:43.523187
69017;2017_T1;589;116;473;7;2;9;464;19.69;80.31;1.19;1.48;0.34;0.42;1.53;1.9;78.78;98.1;2026-03-28T02:12:43.523187
69018;2017_T1;1331;321;1010;23;4;27;983;24.12;75.88;1.73;2.28;0.3;0.4;2.03;2.67;73.85;97.33;2026-03-28T02:12:43.523187
69019;2017_T1;4720;1152;3568;79;29;108;3460;24.41;75.59;1.67;2.21;0.61;0.81;2.29;3.03;73.31;96.97;2026-03-28T02:12:43.523187
69020;2017_T1;494;81;413;7;1;8;405;16.4;83.6;1.42;1.69;0.2;0.24;1.62;1.94;81.98;98.06;2026-03-28T02:12:43.523187
69021;2017_T1;1632;247;1385;28;11;39;1346;15.13;84.87;1.72;2.02;0.67;0.79;2.39;2.82;82.48;97.18;2026-03-28T02:12:43.523187
69022;2017_T1;377;47;330;9;0;9;321;12.47;87.53;2.39;2.73;0.0;0.0;2.39;2.73;85.15;97.27;2026-03-28T02:12:43.523187
69023;2017_T1;1133;177;956;19;1;20;936;15.62;84.38;1.68;1.99;0.09;0.1;1.77;2.09;82.61;97.91;2026-03-28T02:12:43.523187
69024;2017_T1;3078;514;2564;40;22;62;2502;16.7;83.3;1.3;1.56;0.71;0.86;2.01;2.42;81.29;97.58;2026-03-28T02:12:43.523187
69026;2017_T1;344;48;296;5;0;5;291;13.95;86.05;1.45;1.69;0.0;0.0;1.45;1.69;84.59;98.31;2026-03-28T02:12:43.523187
69027;2017_T1;8807;2116;6691;109;40;149;6542;24.03;75.97;1.24;1.63;0.45;0.6;1.69;2.23;74.28;97.77;2026-03-28T02:12:43.523187
69028;2017_T1;4416;662;3754;56;15;71;3683;14.99;85.01;1.27;1.49;0.34;0.4;1.61;1.89;83.4;98.11;2026-03-28T02:12:43.523187
69029;2017_T1;21948;5088;16860;208;67;275;16585;23.18;76.82;0.95;1.23;0.31;0.4;1.25;1.63;75.56;98.37;2026-03-28T02:12:43.523187
69030;2017_T1;622;94;528;2;17;19;509;15.11;84.89;0.32;0.38;2.73;3.22;3.05;3.6;81.83;96.4;2026-03-28T02:12:43.523187
69031;2017_T1;853;113;740;18;5;23;717;13.25;86.75;2.11;2.43;0.59;0.68;2.7;3.11;84.06;96.89;2026-03-28T02:12:43.523187
69032;2017_T1;1448;267;1181;24;6;30;1151;18.44;81.56;1.66;2.03;0.41;0.51;2.07;2.54;79.49;97.46;2026-03-28T02:12:43.523187
69033;2017_T1;1970;226;1744;26;11;37;1707;11.47;88.53;1.32;1.49;0.56;0.63;1.88;2.12;86.65;97.88;2026-03-28T02:12:43.523187
69034;2017_T1;31790;8106;23684;299;92;391;23293;25.5;74.5;0.94;1.26;0.29;0.39;1.23;1.65;73.27;98.35;2026-03-28T02:12:43.523187
69035;2017_T1;313;54;259;6;0;6;253;17.25;82.75;1.92;2.32;0.0;0.0;1.92;2.32;80.83;97.68;2026-03-28T02:12:43.523187
69036;2017_T1;764;122;642;20;5;25;617;15.97;84.03;2.62;3.12;0.65;0.78;3.27;3.89;80.76;96.11;2026-03-28T02:12:43.523187
69037;2017_T1;580;100;480;7;5;12;468;17.24;82.76;1.21;1.46;0.86;1.04;2.07;2.5;80.69;97.5;2026-03-28T02:12:43.523187
69038;2017_T1;694;120;574;10;4;14;560;17.29;82.71;1.44;1.74;0.58;0.7;2.02;2.44;80.69;97.56;2026-03-28T02:12:43.523187
69039;2017_T1;487;82;405;13;4;17;388;16.84;83.16;2.67;3.21;0.82;0.99;3.49;4.2;79.67;95.8;2026-03-28T02:12:43.523187
69040;2017_T1;3825;714;3111;43;12;55;3056;18.67;81.33;1.12;1.38;0.31;0.39;1.44;1.77;79.9;98.23;2026-03-28T02:12:43.523187
69042;2017_T1;416;46;370;7;2;9;361;11.06;88.94;1.68;1.89;0.48;0.54;2.16;2.43;86.78;97.57;2026-03-28T02:12:43.523187
69043;2017_T1;6494;878;5616;69;17;86;5530;13.52;86.48;1.06;1.23;0.26;0.3;1.32;1.53;85.16;98.47;2026-03-28T02:12:43.523187
69044;2017_T1;4299;774;3525;18;13;31;3494;18.0;82.0;0.42;0.51;0.3;0.37;0.72;0.88;81.27;99.12;2026-03-28T02:12:43.523187
69045;2017_T1;887;154;733;17;3;20;713;17.36;82.64;1.92;2.32;0.34;0.41;2.25;2.73;80.38;97.27;2026-03-28T02:12:43.523187
69046;2017_T1;3686;529;3157;58;12;70;3087;14.35;85.65;1.57;1.84;0.33;0.38;1.9;2.22;83.75;97.78;2026-03-28T02:12:43.523187
69047;2017_T1;710;121;589;19;2;21;568;17.04;82.96;2.68;3.23;0.28;0.34;2.96;3.57;80.0;96.43;2026-03-28T02:12:43.523187
69048;2017_T1;1051;151;900;23;2;25;875;14.37;85.63;2.19;2.56;0.19;0.22;2.38;2.78;83.25;97.22;2026-03-28T02:12:43.523187
69049;2017_T1;2286;432;1854;25;11;36;1818;18.9;81.1;1.09;1.35;0.48;0.59;1.57;1.94;79.53;98.06;2026-03-28T02:12:43.523187
69050;2017_T1;1645;284;1361;14;5;19;1342;17.26;82.74;0.85;1.03;0.3;0.37;1.16;1.4;81.58;98.6;2026-03-28T02:12:43.523187
69051;2017_T1;839;107;732;15;8;23;709;12.75;87.25;1.79;2.05;0.95;1.09;2.74;3.14;84.51;96.86;2026-03-28T02:12:43.523187
69052;2017_T1;3281;579;2702;67;0;67;2635;17.65;82.35;2.04;2.48;0.0;0.0;2.04;2.48;80.31;97.52;2026-03-28T02:12:43.523187
69053;2017_T1;420;76;344;8;0;8;336;18.1;81.9;1.9;2.33;0.0;0.0;1.9;2.33;80.0;97.67;2026-03-28T02:12:43.523187
69054;2017_T1;294;45;249;9;0;9;240;15.31;84.69;3.06;3.61;0.0;0.0;3.06;3.61;81.63;96.39;2026-03-28T02:12:43.523187
69055;2017_T1;982;136;846;17;2;19;827;13.85;86.15;1.73;2.01;0.2;0.24;1.93;2.25;84.22;97.75;2026-03-28T02:12:43.523187
69056;2017_T1;1352;207;1145;22;9;31;1114;15.31;84.69;1.63;1.92;0.67;0.79;2.29;2.71;82.4;97.29;2026-03-28T02:12:43.523187
69057;2017_T1;439;59;380;3;0;3;377;13.44;86.56;0.68;0.79;0.0;0.0;0.68;0.79;85.88;99.21;2026-03-28T02:12:43.523187
69058;2017_T1;301;51;250;5;1;6;244;16.94;83.06;1.66;2.0;0.33;0.4;1.99;2.4;81.06;97.6;2026-03-28T02:12:43.523187
69059;2017_T1;1092;172;920;14;1;15;905;15.75;84.25;1.28;1.52;0.09;0.11;1.37;1.63;82.88;98.37;2026-03-28T02:12:43.523187
69060;2017_T1;461;79;382;11;1;12;370;17.14;82.86;2.39;2.88;0.22;0.26;2.6;3.14;80.26;96.86;2026-03-28T02:12:43.523187
69061;2017_T1;928;160;768;10;2;12;756;17.24;82.76;1.08;1.3;0.22;0.26;1.29;1.56;81.47;98.44;2026-03-28T02:12:43.523187
69062;2017_T1;608;79;529;16;3;19;510;12.99;87.01;2.63;3.02;0.49;0.57;3.12;3.59;83.88;96.41;2026-03-28T02:12:43.523187
69063;2017_T1;3290;514;2776;25;7;32;2744;15.62;84.38;0.76;0.9;0.21;0.25;0.97;1.15;83.4;98.85;2026-03-28T02:12:43.523187
69064;2017_T1;2703;554;2149;44;9;53;2096;20.5;79.5;1.63;2.05;0.33;0.42;1.96;2.47;77.54;97.53;2026-03-28T02:12:43.523187
69065;2017_T1;661;101;560;14;3;17;543;15.28;84.72;2.12;2.5;0.45;0.54;2.57;3.04;82.15;96.96;2026-03-28T02:12:43.523187
69066;2017_T1;3289;614;2675;56;24;80;2595;18.67;81.33;1.7;2.09;0.73;0.9;2.43;2.99;78.9;97.01;2026-03-28T02:12:43.523187
69067;2017_T1;866;130;736;9;4;13;723;15.01;84.99;1.04;1.22;0.46;0.54;1.5;1.77;83.49;98.23;2026-03-28T02:12:43.523187
69068;2017_T1;1782;340;1442;25;8;33;1409;19.08;80.92;1.4;1.73;0.45;0.55;1.85;2.29;79.07;97.71;2026-03-28T02:12:43.523187
69069;2017_T1;7961;1445;6516;88;28;116;6400;18.15;81.85;1.11;1.35;0.35;0.43;1.46;1.78;80.39;98.22;2026-03-28T02:12:43.523187
69070;2017_T1;898;145;753;10;16;26;727;16.15;83.85;1.11;1.33;1.78;2.12;2.9;3.45;80.96;96.55;2026-03-28T02:12:43.523187
69071;2017_T1;848;140;708;7;1;8;700;16.51;83.49;0.83;0.99;0.12;0.14;0.94;1.13;82.55;98.87;2026-03-28T02:12:43.523187
69072;2017_T1;6492;1210;5282;53;22;75;5207;18.64;81.36;0.82;1.0;0.34;0.42;1.16;1.42;80.21;98.58;2026-03-28T02:12:43.523187
69073;2017_T1;370;57;313;9;2;11;302;15.41;84.59;2.43;2.88;0.54;0.64;2.97;3.51;81.62;96.49;2026-03-28T02:12:43.523187
69074;2017_T1;1129;144;985;9;1;10;975;12.75;87.25;0.8;0.91;0.09;0.1;0.89;1.02;86.36;98.98;2026-03-28T02:12:43.523187
69075;2017_T1;126;13;113;3;0;3;110;10.32;89.68;2.38;2.65;0.0;0.0;2.38;2.65;87.3;97.35;2026-03-28T02:12:43.523187
69076;2017_T1;2178;300;1878;28;3;31;1847;13.77;86.23;1.29;1.49;0.14;0.16;1.42;1.65;84.8;98.35;2026-03-28T02:12:43.523187
69077;2017_T1;686;100;586;15;4;19;567;14.58;85.42;2.19;2.56;0.58;0.68;2.77;3.24;82.65;96.76;2026-03-28T02:12:43.523187
69078;2017_T1;577;68;509;14;3;17;492;11.79;88.21;2.43;2.75;0.52;0.59;2.95;3.34;85.27;96.66;2026-03-28T02:12:43.523187
69080;2017_T1;1235;177;1058;30;2;32;1026;14.33;85.67;2.43;2.84;0.16;0.19;2.59;3.02;83.08;96.98;2026-03-28T02:12:43.523187
69081;2017_T1;13518;3709;9809;97;23;120;9689;27.44;72.56;0.72;0.99;0.17;0.23;0.89;1.22;71.67;98.78;2026-03-28T02:12:43.523187
69082;2017_T1;202;15;187;2;0;2;185;7.43;92.57;0.99;1.07;0.0;0.0;0.99;1.07;91.58;98.93;2026-03-28T02:12:43.523187
69083;2017_T1;852;105;747;8;2;10;737;12.32;87.68;0.94;1.07;0.23;0.27;1.17;1.34;86.5;98.66;2026-03-28T02:12:43.523187
69084;2017_T1;974;165;809;23;3;26;783;16.94;83.06;2.36;2.84;0.31;0.37;2.67;3.21;80.39;96.79;2026-03-28T02:12:43.523187
69085;2017_T1;1034;153;881;11;4;15;866;14.8;85.2;1.06;1.25;0.39;0.45;1.45;1.7;83.75;98.3;2026-03-28T02:12:43.523187
69086;2017_T1;1808;281;1527;21;3;24;1503;15.54;84.46;1.16;1.38;0.17;0.2;1.33;1.57;83.13;98.43;2026-03-28T02:12:43.523187
69087;2017_T1;2284;338;1946;19;7;26;1920;14.8;85.2;0.83;0.98;0.31;0.36;1.14;1.34;84.06;98.66;2026-03-28T02:12:43.523187
69088;2017_T1;4768;1062;3706;55;20;75;3631;22.27;77.73;1.15;1.48;0.42;0.54;1.57;2.02;76.15;97.98;2026-03-28T02:12:43.523187
69089;2017_T1;9523;1623;7900;129;21;150;7750;17.04;82.96;1.35;1.63;0.22;0.27;1.58;1.9;81.38;98.1;2026-03-28T02:12:43.523187
69090;2017_T1;640;124;516;11;3;14;502;19.38;80.62;1.72;2.13;0.47;0.58;2.19;2.71;78.44;97.29;2026-03-28T02:12:43.523187
69091;2017_T1;11196;3986;7210;121;52;173;7037;35.6;64.4;1.08;1.68;0.46;0.72;1.55;2.4;62.85;97.6;2026-03-28T02:12:43.523187
69092;2017_T1;5572;1353;4219;60;20;80;4139;24.28;75.72;1.08;1.42;0.36;0.47;1.44;1.9;74.28;98.1;2026-03-28T02:12:43.523187
69093;2017_T1;766;161;605;24;0;24;581;21.02;78.98;3.13;3.97;0.0;0.0;3.13;3.97;75.85;96.03;2026-03-28T02:12:43.523187
69094;2017_T1;3978;628;3350;44;21;65;3285;15.79;84.21;1.11;1.31;0.53;0.63;1.63;1.94;82.58;98.06;2026-03-28T02:12:43.523187
69095;2017_T1;597;74;523;11;6;17;506;12.4;87.6;1.84;2.1;1.01;1.15;2.85;3.25;84.76;96.75;2026-03-28T02:12:43.523187
69096;2017_T1;6024;1720;4304;85;30;115;4189;28.55;71.45;1.41;1.97;0.5;0.7;1.91;2.67;69.54;97.33;2026-03-28T02:12:43.523187
69097;2017_T1;632;120;512;12;4;16;496;18.99;81.01;1.9;2.34;0.63;0.78;2.53;3.12;78.48;96.88;2026-03-28T02:12:43.523187
69098;2017_T1;306;48;258;3;1;4;254;15.69;84.31;0.98;1.16;0.33;0.39;1.31;1.55;83.01;98.45;2026-03-28T02:12:43.523187
69099;2017_T1;984;176;808;27;4;31;777;17.89;82.11;2.74;3.34;0.41;0.5;3.15;3.84;78.96;96.16;2026-03-28T02:12:43.523187
69100;2017_T1;6366;1266;5100;98;26;124;4976;19.89;80.11;1.54;1.92;0.41;0.51;1.95;2.43;78.17;97.57;2026-03-28T02:12:43.523187
69101;2017_T1;502;86;416;1;7;8;408;17.13;82.87;0.2;0.24;1.39;1.68;1.59;1.92;81.27;98.08;2026-03-28T02:12:43.523187
69102;2017_T1;533;86;447;17;6;23;424;16.14;83.86;3.19;3.8;1.13;1.34;4.32;5.15;79.55;94.85;2026-03-28T02:12:43.523187
69103;2017_T1;712;113;599;14;5;19;580;15.87;84.13;1.97;2.34;0.7;0.83;2.67;3.17;81.46;96.83;2026-03-28T02:12:43.523187
69104;2017_T1;338;50;288;6;3;9;279;14.79;85.21;1.78;2.08;0.89;1.04;2.66;3.12;82.54;96.88;2026-03-28T02:12:43.523187
69105;2017_T1;724;94;630;16;3;19;611;12.98;87.02;2.21;2.54;0.41;0.48;2.62;3.02;84.39;96.98;2026-03-28T02:12:43.523187
69106;2017_T1;834;93;741;0;11;11;730;11.15;88.85;0.0;0.0;1.32;1.48;1.32;1.48;87.53;98.52;2026-03-28T02:12:43.523187
69107;2017_T1;744;137;607;16;7;23;584;18.41;81.59;2.15;2.64;0.94;1.15;3.09;3.79;78.49;96.21;2026-03-28T02:12:43.523187
69108;2017_T1;675;96;579;8;0;8;571;14.22;85.78;1.19;1.38;0.0;0.0;1.19;1.38;84.59;98.62;2026-03-28T02:12:43.523187
69109;2017_T1;677;96;581;20;5;25;556;14.18;85.82;2.95;3.44;0.74;0.86;3.69;4.3;82.13;95.7;2026-03-28T02:12:43.523187
69110;2017_T1;1422;291;1131;12;9;21;1110;20.46;79.54;0.84;1.06;0.63;0.8;1.48;1.86;78.06;98.14;2026-03-28T02:12:43.523187
69111;2017_T1;489;62;427;9;0;9;418;12.68;87.32;1.84;2.11;0.0;0.0;1.84;2.11;85.48;97.89;2026-03-28T02:12:43.523187
69112;2017_T1;4458;724;3734;49;14;63;3671;16.24;83.76;1.1;1.31;0.31;0.37;1.41;1.69;82.35;98.31;2026-03-28T02:12:43.523187
69113;2017_T1;575;73;502;3;10;13;489;12.7;87.3;0.52;0.6;1.74;1.99;2.26;2.59;85.04;97.41;2026-03-28T02:12:43.523187
69115;2017_T1;3233;524;2709;20;39;59;2650;16.21;83.79;0.62;0.74;1.21;1.44;1.82;2.18;81.97;97.82;2026-03-28T02:12:43.523187
69116;2017_T1;2565;377;2188;24;6;30;2158;14.7;85.3;0.94;1.1;0.23;0.27;1.17;1.37;84.13;98.63;2026-03-28T02:12:43.523187
69117;2017_T1;2565;473;2092;19;10;29;2063;18.44;81.56;0.74;0.91;0.39;0.48;1.13;1.39;80.43;98.61;2026-03-28T02:12:43.523187
69118;2017_T1;1865;316;1549;32;9;41;1508;16.94;83.06;1.72;2.07;0.48;0.58;2.2;2.65;80.86;97.35;2026-03-28T02:12:43.523187
69119;2017_T1;721;124;597;18;2;20;577;17.2;82.8;2.5;3.02;0.28;0.34;2.77;3.35;80.03;96.65;2026-03-28T02:12:43.523187
69120;2017_T1;435;57;378;10;4;14;364;13.1;86.9;2.3;2.65;0.92;1.06;3.22;3.7;83.68;96.3;2026-03-28T02:12:43.523187
69121;2017_T1;1881;280;1601;27;6;33;1568;14.89;85.11;1.44;1.69;0.32;0.37;1.75;2.06;83.36;97.94;2026-03-28T02:12:43.523187
69122;2017_T1;1371;181;1190;19;4;23;1167;13.2;86.8;1.39;1.6;0.29;0.34;1.68;1.93;85.12;98.07;2026-03-28T02:12:43.523187
69123;2017_T1;296496;58237;238259;2804;948;3752;234507;19.64;80.36;0.95;1.18;0.32;0.4;1.27;1.57;79.09;98.43;2026-03-28T02:12:43.523187
69124;2017_T1;374;45;329;6;1;7;322;12.03;87.97;1.6;1.82;0.27;0.3;1.87;2.13;86.1;97.87;2026-03-28T02:12:43.523187
69125;2017_T1;721;101;620;8;0;8;612;14.01;85.99;1.11;1.29;0.0;0.0;1.11;1.29;84.88;98.71;2026-03-28T02:12:43.523187
69126;2017_T1;564;66;498;6;3;9;489;11.7;88.3;1.06;1.2;0.53;0.6;1.6;1.81;86.7;98.19;2026-03-28T02:12:43.523187
69127;2017_T1;2256;332;1924;21;2;23;1901;14.72;85.28;0.93;1.09;0.09;0.1;1.02;1.2;84.26;98.8;2026-03-28T02:12:43.523187
69130;2017_T1;191;43;148;4;1;5;143;22.51;77.49;2.09;2.7;0.52;0.68;2.62;3.38;74.87;96.62;2026-03-28T02:12:43.523187
69131;2017_T1;2622;388;2234;43;10;53;2181;14.8;85.2;1.64;1.92;0.38;0.45;2.02;2.37;83.18;97.63;2026-03-28T02:12:43.523187
69132;2017_T1;606;77;529;22;3;25;504;12.71;87.29;3.63;4.16;0.5;0.57;4.13;4.73;83.17;95.27;2026-03-28T02:12:43.523187
69133;2017_T1;3189;487;2702;32;5;37;2665;15.27;84.73;1.0;1.18;0.16;0.19;1.16;1.37;83.57;98.63;2026-03-28T02:12:43.523187
69134;2017_T1;178;16;162;5;3;8;154;8.99;91.01;2.81;3.09;1.69;1.85;4.49;4.94;86.52;95.06;2026-03-28T02:12:43.523187
69135;2017_T1;591;144;447;7;3;10;437;24.37;75.63;1.18;1.57;0.51;0.67;1.69;2.24;73.94;97.76;2026-03-28T02:12:43.523187
69136;2017_T1;1986;306;1680;26;8;34;1646;15.41;84.59;1.31;1.55;0.4;0.48;1.71;2.02;82.88;97.98;2026-03-28T02:12:43.523187
69137;2017_T1;272;34;238;6;0;6;232;12.5;87.5;2.21;2.52;0.0;0.0;2.21;2.52;85.29;97.48;2026-03-28T02:12:43.523187
69138;2017_T1;328;39;289;0;5;5;284;11.89;88.11;0.0;0.0;1.52;1.73;1.52;1.73;86.59;98.27;2026-03-28T02:12:43.523187
69139;2017_T1;1049;186;863;20;4;24;839;17.73;82.27;1.91;2.32;0.38;0.46;2.29;2.78;79.98;97.22;2026-03-28T02:12:43.523187
69140;2017_T1;1583;226;1357;16;9;25;1332;14.28;85.72;1.01;1.18;0.57;0.66;1.58;1.84;84.14;98.16;2026-03-28T02:12:43.523187
69141;2017_T1;4468;710;3758;55;14;69;3689;15.89;84.11;1.23;1.46;0.31;0.37;1.54;1.84;82.56;98.16;2026-03-28T02:12:43.523187
69142;2017_T1;3947;1024;2923;40;13;53;2870;25.94;74.06;1.01;1.37;0.33;0.44;1.34;1.81;72.71;98.19;2026-03-28T02:12:43.523187
69143;2017_T1;4755;1083;3672;69;17;86;3586;22.78;77.22;1.45;1.88;0.36;0.46;1.81;2.34;75.42;97.66;2026-03-28T02:12:43.523187
69145;2017_T1;602;103;499;4;2;6;493;17.11;82.89;0.66;0.8;0.33;0.4;1.0;1.2;81.89;98.8;2026-03-28T02:12:43.523187
69147;2017_T1;641;104;537;11;2;13;524;16.22;83.78;1.72;2.05;0.31;0.37;2.03;2.42;81.75;97.58;2026-03-28T02:12:43.523187
69148;2017_T1;1802;249;1553;17;4;21;1532;13.82;86.18;0.94;1.09;0.22;0.26;1.17;1.35;85.02;98.65;2026-03-28T02:12:43.523187
69149;2017_T1;16940;3809;13131;187;59;246;12885;22.49;77.51;1.1;1.42;0.35;0.45;1.45;1.87;76.06;98.13;2026-03-28T02:12:43.523187
69150;2017_T1;242;27;215;4;1;5;210;11.16;88.84;1.65;1.86;0.41;0.47;2.07;2.33;86.78;97.67;2026-03-28T02:12:43.523187
69151;2017_T1;1040;134;906;16;3;19;887;12.88;87.12;1.54;1.77;0.29;0.33;1.83;2.1;85.29;97.9;2026-03-28T02:12:43.523187
69152;2017_T1;6412;1999;4413;81;28;109;4304;31.18;68.82;1.26;1.84;0.44;0.63;1.7;2.47;67.12;97.53;2026-03-28T02:12:43.523187
69153;2017_T1;780;104;676;11;5;16;660;13.33;86.67;1.41;1.63;0.64;0.74;2.05;2.37;84.62;97.63;2026-03-28T02:12:43.523187
69154;2017_T1;1580;177;1403;22;6;28;1375;11.2;88.8;1.39;1.57;0.38;0.43;1.77;2.0;87.03;98.0;2026-03-28T02:12:43.523187
69155;2017_T1;866;124;742;16;4;20;722;14.32;85.68;1.85;2.16;0.46;0.54;2.31;2.7;83.37;97.3;2026-03-28T02:12:43.523187
69156;2017_T1;1861;241;1620;18;7;25;1595;12.95;87.05;0.97;1.11;0.38;0.43;1.34;1.54;85.71;98.46;2026-03-28T02:12:43.523187
69157;2017_T1;2025;464;1561;31;7;38;1523;22.91;77.09;1.53;1.99;0.35;0.45;1.88;2.43;75.21;97.57;2026-03-28T02:12:43.523187
69159;2017_T1;2180;297;1883;41;12;53;1830;13.62;86.38;1.88;2.18;0.55;0.64;2.43;2.81;83.94;97.19;2026-03-28T02:12:43.523187
69160;2017_T1;850;164;686;17;5;22;664;19.29;80.71;2.0;2.48;0.59;0.73;2.59;3.21;78.12;96.79;2026-03-28T02:12:43.523187
69161;2017_T1;389;68;321;10;3;13;308;17.48;82.52;2.57;3.12;0.77;0.93;3.34;4.05;79.18;95.95;2026-03-28T02:12:43.523187
69162;2017_T1;1024;149;875;17;5;22;853;14.55;85.45;1.66;1.94;0.49;0.57;2.15;2.51;83.3;97.49;2026-03-28T02:12:43.523187
69163;2017_T1;2356;399;1957;46;13;59;1898;16.94;83.06;1.95;2.35;0.55;0.66;2.5;3.01;80.56;96.99;2026-03-28T02:12:43.523187
69164;2017_T1;263;52;211;5;1;6;205;19.77;80.23;1.9;2.37;0.38;0.47;2.28;2.84;77.95;97.16;2026-03-28T02:12:43.523187
69165;2017_T1;855;128;727;21;2;23;704;14.97;85.03;2.46;2.89;0.23;0.28;2.69;3.16;82.34;96.84;2026-03-28T02:12:43.523187
69166;2017_T1;207;20;187;3;0;3;184;9.66;90.34;1.45;1.6;0.0;0.0;1.45;1.6;88.89;98.4;2026-03-28T02:12:43.523187
69167;2017_T1;422;54;368;5;2;7;361;12.8;87.2;1.18;1.36;0.47;0.54;1.66;1.9;85.55;98.1;2026-03-28T02:12:43.523187
69168;2017_T1;900;134;766;0;10;10;756;14.89;85.11;0.0;0.0;1.11;1.31;1.11;1.31;84.0;98.69;2026-03-28T02:12:43.523187
69169;2017_T1;527;74;453;12;1;13;440;14.04;85.96;2.28;2.65;0.19;0.22;2.47;2.87;83.49;97.13;2026-03-28T02:12:43.523187
69170;2017_T1;864;136;728;24;3;27;701;15.74;84.26;2.78;3.3;0.35;0.41;3.12;3.71;81.13;96.29;2026-03-28T02:12:43.523187
69171;2017_T1;1513;304;1209;32;4;36;1173;20.09;79.91;2.12;2.65;0.26;0.33;2.38;2.98;77.53;97.02;2026-03-28T02:12:43.523187
69172;2017_T1;587;92;495;6;4;10;485;15.67;84.33;1.02;1.21;0.68;0.81;1.7;2.02;82.62;97.98;2026-03-28T02:12:43.523187
69173;2017_T1;721;84;637;14;3;17;620;11.65;88.35;1.94;2.2;0.42;0.47;2.36;2.67;85.99;97.33;2026-03-28T02:12:43.523187
69174;2017_T1;457;71;386;9;5;14;372;15.54;84.46;1.97;2.33;1.09;1.3;3.06;3.63;81.4;96.37;2026-03-28T02:12:43.523187
