id_commune;id_election;id_candidat;id_nuance;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69201;2022_T1;CAND_006;EXG;3;0.33;0.46;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_016;LR;39;4.26;6.02;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_005;EXG;2;0.22;0.31;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_009;DLF;28;3.06;4.32;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_017;COM;18;1.97;2.78;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_013;REM;201;21.94;31.02;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_015;RES;16;1.75;2.47;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_002;FN;210;22.93;32.41;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_018;REC;34;3.71;5.25;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_004;FI;76;8.3;11.73;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_019;SOC;9;0.98;1.39;2026-04-01T19:19:28.745445
69201;2022_T1;CAND_020;EELV;12;1.31;1.85;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_006;EXG;37;0.23;0.29;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_016;LR;1214;7.71;9.47;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_005;EXG;54;0.34;0.42;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_009;DLF;231;1.47;1.8;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_017;COM;193;1.23;1.51;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_013;REM;5106;32.42;39.84;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_015;RES;240;1.52;1.87;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_002;FN;1542;9.79;12.03;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_018;REC;1202;7.63;9.38;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_004;FI;2100;13.33;16.38;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_019;SOC;240;1.52;1.87;2026-04-01T19:19:28.745445
69202;2022_T1;CAND_020;EELV;658;4.18;5.13;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_006;EXG;4;0.53;0.69;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_016;LR;32;4.21;5.54;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_005;EXG;6;0.79;1.04;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_009;DLF;21;2.76;3.63;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_017;COM;4;0.53;0.69;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_013;REM;136;17.89;23.53;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_015;RES;19;2.5;3.29;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_002;FN;165;21.71;28.55;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_018;REC;49;6.45;8.48;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_004;FI;125;16.45;21.63;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_019;SOC;8;1.05;1.38;2026-04-01T19:19:28.745445
69203;2022_T1;CAND_020;EELV;9;1.18;1.56;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_006;EXG;49;0.33;0.42;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_016;LR;770;5.22;6.58;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_005;EXG;53;0.36;0.45;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_009;DLF;251;1.7;2.14;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_017;COM;236;1.6;2.02;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_013;REM;4133;28.03;35.31;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_015;RES;201;1.36;1.72;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_002;FN;1915;12.99;16.36;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_018;REC;949;6.44;8.11;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_004;FI;2261;15.34;19.32;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_019;SOC;200;1.36;1.71;2026-04-01T19:19:28.745445
69204;2022_T1;CAND_020;EELV;687;4.66;5.87;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_006;EXG;7;0.18;0.22;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_016;LR;260;6.82;8.21;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_005;EXG;15;0.39;0.47;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_009;DLF;64;1.68;2.02;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_017;COM;49;1.28;1.55;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_013;REM;1140;29.89;35.98;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_015;RES;55;1.44;1.74;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_002;FN;444;11.64;14.02;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_018;REC;297;7.79;9.38;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_004;FI;526;13.79;16.6;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_019;SOC;70;1.84;2.21;2026-04-01T19:19:28.745445
69205;2022_T1;CAND_020;EELV;241;6.32;7.61;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_006;EXG;20;0.59;0.77;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_016;LR;157;4.65;6.04;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_005;EXG;12;0.36;0.46;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_009;DLF;58;1.72;2.23;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_017;COM;40;1.19;1.54;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_013;REM;714;21.16;27.46;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_015;RES;69;2.04;2.65;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_002;FN;813;24.09;31.27;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_018;REC;253;7.5;9.73;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_004;FI;335;9.93;12.88;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_019;SOC;19;0.56;0.73;2026-04-01T19:19:28.745445
69206;2022_T1;CAND_020;EELV;110;3.26;4.23;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_006;EXG;8;0.37;0.49;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_016;LR;66;3.04;4.02;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_005;EXG;10;0.46;0.61;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_009;DLF;24;1.1;1.46;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_017;COM;38;1.75;2.32;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_013;REM;511;23.51;31.14;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_015;RES;33;1.52;2.01;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_002;FN;265;12.19;16.15;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_018;REC;135;6.21;8.23;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_004;FI;384;17.66;23.4;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_019;SOC;36;1.66;2.19;2026-04-01T19:19:28.745445
69207;2022_T1;CAND_020;EELV;131;6.03;7.98;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_006;EXG;3;0.17;0.2;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_016;LR;80;4.55;5.32;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_005;EXG;7;0.4;0.47;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_009;DLF;43;2.44;2.86;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_017;COM;29;1.65;1.93;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_013;REM;506;28.77;33.64;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_015;RES;48;2.73;3.19;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_002;FN;327;18.59;21.74;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_018;REC;96;5.46;6.38;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_004;FI;245;13.93;16.29;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_019;SOC;36;2.05;2.39;2026-04-01T19:19:28.745445
69208;2022_T1;CAND_020;EELV;84;4.78;5.59;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_006;EXG;3;0.62;0.85;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_016;LR;22;4.55;6.27;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_005;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_009;DLF;13;2.69;3.7;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_017;COM;2;0.41;0.57;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_013;REM;80;16.53;22.79;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_015;RES;13;2.69;3.7;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_002;FN;127;26.24;36.18;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_018;REC;39;8.06;11.11;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_004;FI;36;7.44;10.26;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_019;SOC;6;1.24;1.71;2026-04-01T19:19:28.745445
69209;2022_T1;CAND_020;EELV;10;2.07;2.85;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_016;LR;9;2.34;2.84;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_005;EXG;2;0.52;0.63;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_009;DLF;4;1.04;1.26;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_017;COM;6;1.56;1.89;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_013;REM;96;24.94;30.28;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_015;RES;8;2.08;2.52;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_002;FN;76;19.74;23.97;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_018;REC;40;10.39;12.62;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_004;FI;48;12.47;15.14;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_019;SOC;3;0.78;0.95;2026-04-01T19:19:28.745445
69212;2022_T1;CAND_020;EELV;25;6.49;7.89;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_006;EXG;3;0.33;0.41;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_016;LR;43;4.74;5.92;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_005;EXG;7;0.77;0.96;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_009;DLF;19;2.09;2.62;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_017;COM;9;0.99;1.24;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_013;REM;156;17.18;21.49;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_015;RES;24;2.64;3.31;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_002;FN;250;27.53;34.44;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_018;REC;58;6.39;7.99;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_004;FI;117;12.89;16.12;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_019;SOC;12;1.32;1.65;2026-04-01T19:19:28.745445
69214;2022_T1;CAND_020;EELV;28;3.08;3.86;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_006;EXG;4;0.57;0.71;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_016;LR;34;4.87;6.05;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_005;EXG;1;0.14;0.18;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_009;DLF;13;1.86;2.31;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_017;COM;8;1.15;1.42;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_013;REM;184;26.36;32.74;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_015;RES;19;2.72;3.38;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_002;FN;146;20.92;25.98;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_018;REC;65;9.31;11.57;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_004;FI;52;7.45;9.25;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_019;SOC;10;1.43;1.78;2026-04-01T19:19:28.745445
69215;2022_T1;CAND_020;EELV;26;3.72;4.63;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_006;EXG;2;0.48;0.58;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_016;LR;26;6.19;7.49;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_005;EXG;4;0.95;1.15;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_009;DLF;14;3.33;4.03;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_017;COM;7;1.67;2.02;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_013;REM;102;24.29;29.39;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_015;RES;19;4.52;5.48;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_002;FN;70;16.67;20.17;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_018;REC;25;5.95;7.2;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_004;FI;47;11.19;13.54;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_019;SOC;9;2.14;2.59;2026-04-01T19:19:28.745445
69216;2022_T1;CAND_020;EELV;22;5.24;6.34;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_006;EXG;3;0.49;0.62;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_016;LR;47;7.73;9.65;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_005;EXG;3;0.49;0.62;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_009;DLF;16;2.63;3.29;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_017;COM;4;0.66;0.82;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_013;REM;134;22.04;27.52;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_015;RES;17;2.8;3.49;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_002;FN;118;19.41;24.23;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_018;REC;26;4.28;5.34;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_004;FI;98;16.12;20.12;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_019;SOC;4;0.66;0.82;2026-04-01T19:19:28.745445
69217;2022_T1;CAND_020;EELV;17;2.8;3.49;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_006;EXG;1;0.13;0.17;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_016;LR;39;4.92;6.61;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_005;EXG;2;0.25;0.34;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_009;DLF;20;2.52;3.39;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_017;COM;4;0.5;0.68;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_013;REM;171;21.56;28.98;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_015;RES;35;4.41;5.93;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_002;FN;174;21.94;29.49;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_018;REC;50;6.31;8.47;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_004;FI;65;8.2;11.02;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_019;SOC;7;0.88;1.19;2026-04-01T19:19:28.745445
69218;2022_T1;CAND_020;EELV;22;2.77;3.73;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_006;EXG;14;0.76;0.96;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_016;LR;80;4.36;5.48;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_005;EXG;8;0.44;0.55;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_009;DLF;31;1.69;2.12;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_017;COM;29;1.58;1.99;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_013;REM;505;27.54;34.61;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_015;RES;32;1.74;2.19;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_002;FN;256;13.96;17.55;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_018;REC;115;6.27;7.88;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_004;FI;255;13.9;17.48;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_019;SOC;21;1.15;1.44;2026-04-01T19:19:28.745445
69219;2022_T1;CAND_020;EELV;113;6.16;7.75;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_006;EXG;3;0.21;0.27;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_016;LR;80;5.71;7.24;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_005;EXG;6;0.43;0.54;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_009;DLF;49;3.5;4.43;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_017;COM;20;1.43;1.81;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_013;REM;333;23.77;30.14;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_015;RES;44;3.14;3.98;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_002;FN;280;19.99;25.34;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_018;REC;60;4.28;5.43;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_004;FI;160;11.42;14.48;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_019;SOC;17;1.21;1.54;2026-04-01T19:19:28.745445
69220;2022_T1;CAND_020;EELV;53;3.78;4.8;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_006;EXG;2;0.43;0.55;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_016;LR;13;2.82;3.57;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_005;EXG;2;0.43;0.55;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_009;DLF;8;1.74;2.2;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_017;COM;4;0.87;1.1;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_013;REM;113;24.51;31.04;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_015;RES;10;2.17;2.75;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_002;FN;98;21.26;26.92;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_018;REC;21;4.56;5.77;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_004;FI;69;14.97;18.96;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_019;SOC;6;1.3;1.65;2026-04-01T19:19:28.745445
69225;2022_T1;CAND_020;EELV;18;3.9;4.95;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_006;EXG;7;0.22;0.28;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_016;LR;194;6.09;7.63;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_005;EXG;14;0.44;0.55;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_009;DLF;135;4.24;5.31;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_017;COM;29;0.91;1.14;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_013;REM;853;26.8;33.54;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_015;RES;91;2.86;3.58;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_002;FN;547;17.19;21.51;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_018;REC;129;4.05;5.07;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_004;FI;386;12.13;15.18;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_019;SOC;41;1.29;1.61;2026-04-01T19:19:28.745445
69227;2022_T1;CAND_020;EELV;117;3.68;4.6;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_006;EXG;11;0.34;0.41;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_016;LR;167;5.09;6.17;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_005;EXG;22;0.67;0.81;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_009;DLF;102;3.11;3.77;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_017;COM;46;1.4;1.7;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_013;REM;810;24.69;29.93;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_015;RES;79;2.41;2.92;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_002;FN;611;18.62;22.58;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_018;REC;211;6.43;7.8;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_004;FI;445;13.56;16.44;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_019;SOC;33;1.01;1.22;2026-04-01T19:19:28.745445
69228;2022_T1;CAND_020;EELV;169;5.15;6.25;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_006;EXG;3;0.54;0.71;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_016;LR;27;4.88;6.37;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_005;EXG;1;0.18;0.24;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_009;DLF;16;2.89;3.77;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_017;COM;4;0.72;0.94;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_013;REM;101;18.26;23.82;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_015;RES;21;3.8;4.95;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_002;FN;130;23.51;30.66;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_018;REC;32;5.79;7.55;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_004;FI;66;11.93;15.57;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_019;SOC;12;2.17;2.83;2026-04-01T19:19:28.745445
69229;2022_T1;CAND_020;EELV;11;1.99;2.59;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_016;LR;19;7.25;9.22;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_005;EXG;2;0.76;0.97;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_009;DLF;1;0.38;0.49;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_017;COM;4;1.53;1.94;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_013;REM;72;27.48;34.95;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_015;RES;9;3.44;4.37;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_002;FN;40;15.27;19.42;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_018;REC;22;8.4;10.68;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_004;FI;29;11.07;14.08;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_019;SOC;2;0.76;0.97;2026-04-01T19:19:28.745445
69230;2022_T1;CAND_020;EELV;6;2.29;2.91;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_006;EXG;9;0.42;0.56;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_016;LR;54;2.55;3.35;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_005;EXG;14;0.66;0.87;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_009;DLF;46;2.17;2.85;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_017;COM;25;1.18;1.55;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_013;REM;493;23.24;30.58;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_015;RES;44;2.07;2.73;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_002;FN;379;17.87;23.51;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_018;REC;118;5.56;7.32;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_004;FI;300;14.14;18.61;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_019;SOC;22;1.04;1.36;2026-04-01T19:19:28.745445
69231;2022_T1;CAND_020;EELV;108;5.09;6.7;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_016;LR;60;6.24;7.49;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_005;EXG;4;0.42;0.5;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_009;DLF;5;0.52;0.62;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_017;COM;10;1.04;1.25;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_013;REM;292;30.35;36.45;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_015;RES;8;0.83;1.0;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_002;FN;122;12.68;15.23;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_018;REC;82;8.52;10.24;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_004;FI;146;15.18;18.23;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_019;SOC;9;0.94;1.12;2026-04-01T19:19:28.745445
69233;2022_T1;CAND_020;EELV;63;6.55;7.87;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_006;EXG;3;0.23;0.28;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_016;LR;58;4.52;5.47;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_005;EXG;10;0.78;0.94;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_009;DLF;23;1.79;2.17;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_017;COM;10;0.78;0.94;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_013;REM;347;27.07;32.74;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_015;RES;27;2.11;2.55;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_002;FN;265;20.67;25.0;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_018;REC;82;6.4;7.74;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_004;FI;164;12.79;15.47;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_019;SOC;7;0.55;0.66;2026-04-01T19:19:28.745445
69234;2022_T1;CAND_020;EELV;64;4.99;6.04;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_006;EXG;7;0.51;0.65;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_016;LR;51;3.74;4.74;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_005;EXG;9;0.66;0.84;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_009;DLF;26;1.91;2.42;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_017;COM;42;3.08;3.91;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_013;REM;316;23.2;29.4;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_015;RES;31;2.28;2.88;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_002;FN;221;16.23;20.56;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_018;REC;93;6.83;8.65;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_004;FI;215;15.79;20.0;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_019;SOC;13;0.95;1.21;2026-04-01T19:19:28.745445
69235;2022_T1;CAND_020;EELV;51;3.74;4.74;2026-04-01T19:19:28.745445
69236;2022_T1;CAND_006;EXG;0;0.0;0.0;2026-04-01T19:19:28.745445
