id_commune,target_nuance,inscrits_2012_t1,abstentions_2012_t1,votants_2012_t1,blancs_2012_t1,nuls_2012_t1,exprimes_2012_t1,pct_abs_ins_2012_t1,pct_vot_ins_2012_t1,pct_blancs_ins_2012_t1,pct_nuls_ins_2012_t1,inscrits_2012_t2,abstentions_2012_t2,votants_2012_t2,blancs_2012_t2,nuls_2012_t2,exprimes_2012_t2,pct_abs_ins_2012_t2,pct_vot_ins_2012_t2,pct_blancs_ins_2012_t2,pct_nuls_ins_2012_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2022_t1,abstentions_2022_t1,votants_2022_t1,blancs_2022_t1,nuls_2022_t1,exprimes_2022_t1,pct_abs_ins_2022_t1,pct_vot_ins_2022_t1,pct_blancs_ins_2022_t1,pct_nuls_ins_2022_t1,inscrits_2022_t2,abstentions_2022_t2,votants_2022_t2,blancs_2022_t2,nuls_2022_t2,exprimes_2022_t2,pct_abs_ins_2022_t2,pct_vot_ins_2022_t2,pct_blancs_ins_2022_t2,pct_nuls_ins_2022_t2,share_nuance_eco_2012_t1,share_nuance_fn_2012_t1,share_nuance_ump_2012_t1,share_nuance_fi_2012_t1,share_nuance_exg_2012_t1,share_nuance_div_2012_t1,share_nuance_modem_2012_t1,share_nuance_dlf_2012_t1,share_nuance_soc_2012_t1,share_nuance_soc_2012_t2,share_nuance_ump_2012_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_fn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,share_nuance_rem_2017_t2,share_nuance_fn_2017_t2,share_nuance_exg_2022_t1,share_nuance_lr_2022_t1,share_nuance_dlf_2022_t1,share_nuance_com_2022_t1,share_nuance_rem_2022_t1,share_nuance_res_2022_t1,share_nuance_fn_2022_t1,share_nuance_rec_2022_t1,share_nuance_fi_2022_t1,share_nuance_soc_2022_t1,share_nuance_eelv_2022_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69097,FN,590.0,77.0,513.0,13.0,0.0,500.0,13.05,86.95,2.2,0.0,590.0,86.0,504.0,37.0,0.0,467.0,14.58,85.42,6.27,0.0,632.0,120.0,512.0,12.0,4.0,496.0,18.99,81.01,1.9,0.63,632.0,132.0,500.0,43.0,6.0,451.0,20.89,79.11,6.8,0.95,650.0,124.0,526.0,11.0,2.0,513.0,19.08,80.92,1.69,0.31,650.0,133.0,517.0,31.0,5.0,481.0,20.46,79.54,4.77,0.77,4.0,29.0,22.0,10.4,1.4,0.2,7.0,1.0,25.0,48.61,51.39,3.83,0.6,16.13,32.06,23.59,5.65,2.2199999999999998,0.4,15.52,52.99,47.01,1.5499999999999998,3.7,0.78,1.56,21.83,3.9,34.11,7.02,17.74,0.97,6.82,739.0,321.0,24.955211,8.0,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69098,FN,321.0,51.0,270.0,7.0,0.0,263.0,15.89,84.11,2.18,0.0,321.0,55.0,266.0,16.0,0.0,250.0,17.13,82.87,4.98,0.0,306.0,48.0,258.0,3.0,1.0,254.0,15.69,84.31,0.98,0.33,306.0,63.0,243.0,29.0,6.0,208.0,20.59,79.41,9.48,1.96,352.0,62.0,290.0,7.0,0.0,283.0,17.61,82.39,1.99,0.0,352.0,63.0,289.0,19.0,2.0,268.0,17.9,82.1,5.4,0.57,1.52,30.04,28.14,10.27,1.52,0.0,7.98,3.8,16.73,38.0,62.0,10.24,0.39,19.29,35.83,9.45,3.15,0.78,0.79,20.08,42.31,57.69,1.06,4.24,1.77,2.47,17.67,1.77,43.11,7.42,12.37,3.89,4.24,481.0,223.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69099,FN,954.0,117.0,837.0,25.0,0.0,812.0,12.26,87.74,2.62,0.0,954.0,139.0,815.0,55.0,0.0,760.0,14.57,85.43,5.77,0.0,984.0,176.0,808.0,27.0,4.0,777.0,17.89,82.11,2.74,0.41,984.0,196.0,788.0,69.0,16.0,703.0,19.92,80.08,7.01,1.63,984.0,191.0,793.0,9.0,2.0,782.0,19.41,80.59,0.91,0.2,988.0,211.0,777.0,50.0,11.0,716.0,21.36,78.64,5.06,1.11,2.09,24.01,26.85,9.11,2.58,0.25,11.7,3.2,20.2,40.39,59.61,10.42,1.68,17.63,30.76,19.05,3.73,1.4100000000000001,1.16,14.16,52.49,47.51,1.02,4.99,4.73,2.05,22.38,4.09,31.2,8.31,14.45,2.94,3.84,1425.0,700.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69100,REM,5948.0,873.0,5075.0,81.0,0.0,4994.0,14.68,85.32,1.36,0.0,5948.0,909.0,5039.0,286.0,0.0,4753.0,15.28,84.72,4.81,0.0,6366.0,1266.0,5100.0,98.0,26.0,4976.0,19.89,80.11,1.54,0.41,6366.0,1477.0,4889.0,453.0,93.0,4343.0,23.2,76.8,7.12,1.46,6349.0,1191.0,5158.0,58.0,22.0,5078.0,18.76,81.24,0.91,0.35,6354.0,1491.0,4863.0,290.0,72.0,4501.0,23.47,76.53,4.56,1.13,2.3,18.12,26.23,10.79,1.68,0.4,11.89,1.84,26.73,50.12,49.88,5.25,1.12,20.04,20.56,25.96,6.07,1.38,0.72,18.89,68.02,31.98,1.1,5.02,1.87,2.64,30.64,2.09,20.09,8.8,20.58,1.89,5.28,8909.0,3821.0,9.9453202,38.0,10.326636,92.0,6.1735324,55.0,0.3375502,1.7521368,2.469413,22.0,1.7948427,6.2348485,1.7959367,16.0,2.469413,22.0,1.1224604,10.0,0.1055371,1.046875,1.7959367,16.0,7.0715007,63.0,3.2551353,29.0,4.0408576,36.0,0.3546356,1.7640449
69102,FN,498.0,80.0,418.0,10.0,0.0,408.0,16.06,83.94,2.01,0.0,498.0,82.0,416.0,34.0,0.0,382.0,16.47,83.53,6.83,0.0,533.0,86.0,447.0,17.0,6.0,424.0,16.14,83.86,3.19,1.13,533.0,106.0,427.0,54.0,13.0,360.0,19.89,80.11,10.13,2.44,571.0,104.0,467.0,7.0,1.0,459.0,18.21,81.79,1.23,0.18,571.0,131.0,440.0,33.0,9.0,398.0,22.94,77.06,5.78,1.58,1.72,23.77,26.23,11.76,1.72,0.0,12.5,1.96,20.34,43.72,56.28,6.84,1.42,13.44,28.3,20.05,5.42,2.36,2.83,19.34,56.39,43.61,0.87,4.36,2.4,2.18,22.22,6.1,32.24,5.01,20.48,1.09,3.05,753.0,327.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69103,REM,706.0,77.0,629.0,17.0,0.0,612.0,10.91,89.09,2.41,0.0,706.0,80.0,626.0,43.0,0.0,583.0,11.33,88.67,6.09,0.0,712.0,113.0,599.0,14.0,5.0,580.0,15.87,84.13,1.97,0.7,712.0,138.0,574.0,58.0,9.0,507.0,19.38,80.62,8.15,1.26,685.0,103.0,582.0,14.0,3.0,565.0,15.04,84.96,2.04,0.44,685.0,128.0,557.0,36.0,9.0,512.0,18.69,81.31,5.26,1.31,1.63,20.75,32.03,9.15,0.8200000000000001,0.16,14.05,2.61,18.79,36.88,63.12,4.48,1.04,24.66,19.83,28.62,4.66,1.9,1.03,13.79,67.65,32.35,0.88,6.19,1.77,3.19,35.22,5.49,22.3,7.08,12.04,0.88,4.96,883.0,496.0,5.1599952,2.6492537,3.5081804,3.3106061,7.9275198,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69104,REM,322.0,55.0,267.0,8.0,0.0,259.0,17.08,82.92,2.48,0.0,322.0,64.0,258.0,20.0,0.0,238.0,19.88,80.12,6.21,0.0,338.0,50.0,288.0,6.0,3.0,279.0,14.79,85.21,1.78,0.89,338.0,79.0,259.0,33.0,10.0,216.0,23.37,76.63,9.76,2.96,323.0,51.0,272.0,7.0,4.0,261.0,15.79,84.21,2.17,1.24,322.0,57.0,265.0,27.0,6.0,232.0,17.7,82.3,8.39,1.86,1.54,26.64,28.57,10.04,3.08,0.0,8.88,2.7,18.53,36.13,63.87,6.45,1.08,25.09,27.24,12.9,6.09,2.51,1.79,16.85,50.0,50.0,1.92,7.28,3.45,1.53,24.14,7.28,21.84,14.18,13.79,0.0,4.6,496.0,282.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69105,REM,712.0,83.0,629.0,11.0,0.0,618.0,11.66,88.34,1.54,0.0,709.0,93.0,616.0,27.0,0.0,589.0,13.12,86.88,3.81,0.0,724.0,94.0,630.0,16.0,3.0,611.0,12.98,87.02,2.21,0.41,724.0,103.0,621.0,58.0,16.0,547.0,14.23,85.77,8.01,2.21,823.0,121.0,702.0,15.0,4.0,683.0,14.7,85.3,1.82,0.49,823.0,131.0,692.0,35.0,13.0,644.0,15.92,84.08,4.25,1.58,2.27,17.48,38.35,6.96,1.78,0.32,10.19,1.78,20.87,33.79,66.21,5.24,1.63,27.66,23.08,23.9,3.76,0.98,0.98,12.77,63.8,36.2,1.31,7.03,2.2,1.17,36.9,2.34,20.79,7.17,13.47,1.17,6.44,1029.0,475.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69106,REM,690.0,44.0,646.0,10.0,0.0,636.0,6.38,93.62,1.45,0.0,690.0,63.0,627.0,28.0,0.0,599.0,9.13,90.87,4.06,0.0,834.0,93.0,741.0,0.0,11.0,730.0,11.15,88.85,0.0,1.32,834.0,115.0,719.0,67.0,13.0,639.0,13.79,86.21,8.03,1.56,944.0,108.0,836.0,12.0,1.0,823.0,11.44,88.56,1.27,0.11,944.0,120.0,824.0,46.0,15.0,763.0,12.71,87.29,4.87,1.59,3.14,21.07,39.31,3.77,1.26,0.47,9.75,1.89,19.34,30.72,69.28,4.66,0.41,33.15,19.73,26.85,4.25,0.6900000000000001,0.27,10.0,64.32,35.68,0.73,7.05,1.82,0.85,33.17,2.07,21.14,12.39,12.39,2.19,6.2,1334.0,501.0,5.1599952,2.6492537,3.5081804,3.3106061,4.4977511,6.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69107,FN,740.0,124.0,616.0,5.0,0.0,611.0,16.76,83.24,0.68,0.0,740.0,134.0,606.0,28.0,0.0,578.0,18.11,81.89,3.78,0.0,744.0,137.0,607.0,16.0,7.0,584.0,18.41,81.59,2.15,0.94,744.0,155.0,589.0,70.0,10.0,509.0,20.83,79.17,9.41,1.34,759.0,147.0,612.0,5.0,1.0,606.0,19.37,80.63,0.66,0.13,759.0,167.0,592.0,31.0,8.0,553.0,22.0,78.0,4.08,1.05,1.15,21.93,29.13,9.82,2.29,0.0,11.29,1.96,22.42,42.73,57.27,8.05,1.71,19.52,26.54,20.21,4.45,1.54,1.37,16.61,55.4,44.6,1.33,6.6,3.14,2.31,23.1,3.47,33.66,6.11,14.03,1.98,4.29,1051.0,556.0,5.1599952,2.6492537,10.4662226,11.0,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69108,REM,576.0,70.0,506.0,4.0,0.0,502.0,12.15,87.85,0.69,0.0,574.0,85.0,489.0,37.0,0.0,452.0,14.81,85.19,6.45,0.0,675.0,96.0,579.0,8.0,0.0,571.0,14.22,85.78,1.19,0.0,675.0,127.0,548.0,49.0,6.0,493.0,18.81,81.19,7.26,0.89,753.0,119.0,634.0,16.0,1.0,617.0,15.8,84.2,2.12,0.13,754.0,151.0,603.0,37.0,14.0,552.0,20.03,79.97,4.91,1.86,2.79,22.11,30.48,9.96,3.39,0.4,10.16,1.99,18.73,39.6,60.4,5.6,1.76,18.91,30.12,21.54,5.43,1.4,0.53,14.71,56.59,43.41,0.65,4.38,3.73,1.3,29.82,2.59,26.58,8.27,15.88,1.3,5.51,1082.0,498.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69109,REM,602.0,80.0,522.0,18.0,0.0,504.0,13.29,86.71,2.99,0.0,602.0,65.0,537.0,38.0,0.0,499.0,10.8,89.2,6.31,0.0,677.0,96.0,581.0,20.0,5.0,556.0,14.18,85.82,2.95,0.74,677.0,140.0,537.0,68.0,16.0,453.0,20.68,79.32,10.04,2.36,690.0,131.0,559.0,10.0,2.0,547.0,18.99,81.01,1.45,0.29,691.0,145.0,546.0,38.0,9.0,499.0,20.98,79.02,5.5,1.3,1.79,26.39,33.73,6.94,2.1799999999999997,0.2,12.1,2.78,13.89,34.67,65.33,5.76,0.8999999999999999,24.82,23.56,22.84,3.42,1.44,1.08,16.19,60.71,39.29,0.9099999999999999,6.22,2.19,2.19,31.08,4.57,27.24,7.13,12.25,1.1,5.12,851.0,431.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69110,REM,1396.0,188.0,1208.0,17.0,0.0,1191.0,13.47,86.53,1.22,0.0,1396.0,189.0,1207.0,72.0,0.0,1135.0,13.54,86.46,5.16,0.0,1422.0,291.0,1131.0,12.0,9.0,1110.0,20.46,79.54,0.84,0.63,1422.0,302.0,1120.0,84.0,19.0,1017.0,21.24,78.76,5.91,1.34,1437.0,283.0,1154.0,13.0,5.0,1136.0,19.69,80.31,0.9,0.35,1439.0,284.0,1155.0,78.0,13.0,1064.0,19.74,80.26,5.42,0.9,1.93,20.24,37.28,7.72,1.51,0.42,11.84,5.79,13.27,30.4,69.6,19.64,0.63,22.16,21.89,17.48,4.32,1.44,0.99,11.44,57.03,42.97,1.15,6.6,9.33,0.44,27.73,2.55,26.23,4.84,14.0,1.85,5.28,1820.0,917.0,5.1599952,2.6492537,3.5081804,3.3106061,3.8461538,7.0,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69111,REM,430.0,58.0,372.0,2.0,0.0,370.0,13.49,86.51,0.47,0.0,428.0,50.0,378.0,24.0,0.0,354.0,11.68,88.32,5.61,0.0,489.0,62.0,427.0,9.0,0.0,418.0,12.68,87.32,1.84,0.0,489.0,76.0,413.0,37.0,7.0,369.0,15.54,84.46,7.57,1.43,502.0,79.0,423.0,6.0,0.0,417.0,15.74,84.26,1.2,0.0,501.0,88.0,413.0,25.0,6.0,382.0,17.56,82.44,4.99,1.2,3.51,15.14,31.08,7.84,2.4299999999999997,0.54,12.7,1.62,25.14,46.05,53.95,5.98,1.44,22.01,20.1,22.97,6.22,1.91,0.96,18.42,65.58,34.42,1.2,3.84,2.16,2.64,27.34,3.12,25.18,9.11,18.71,1.44,5.28,699.0,296.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69112,REM,4099.0,616.0,3483.0,43.0,0.0,3440.0,15.03,84.97,1.05,0.0,4100.0,664.0,3436.0,120.0,0.0,3316.0,16.2,83.8,2.93,0.0,4458.0,724.0,3734.0,49.0,14.0,3671.0,16.24,83.76,1.1,0.31,4460.0,923.0,3537.0,279.0,59.0,3199.0,20.7,79.3,6.26,1.32,5091.0,856.0,4235.0,59.0,14.0,4162.0,16.81,83.19,1.16,0.27,5090.0,1067.0,4023.0,221.0,53.0,3749.0,20.96,79.04,4.34,1.04,3.05,15.38,37.65,7.7,0.75,0.29,12.7,1.89,20.58,37.48,62.52,5.39,1.23,28.36,16.54,26.94,5.97,0.8999999999999999,0.52,14.17,70.55,29.45,0.8200000000000001,6.54,1.99,1.68,35.54,2.4,19.25,7.74,15.81,1.37,6.87,6541.0,2867.0,17.789476,51.0,5.9623911,39.0,6.5739184,43.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.7518728,18.0,2.7518728,18.0,1.5288182,10.0,0.1055371,1.046875,1.1839424,2.7266667,1.9874637,13.0,2.9047546,19.0,4.280691,28.0,0.3546356,1.7640449
69113,REM,556.0,63.0,493.0,9.0,0.0,484.0,11.33,88.67,1.62,0.0,559.0,76.0,483.0,27.0,0.0,456.0,13.6,86.4,4.83,0.0,575.0,73.0,502.0,3.0,10.0,489.0,12.7,87.3,0.52,1.74,575.0,87.0,488.0,51.0,12.0,425.0,15.13,84.87,8.87,2.09,607.0,90.0,517.0,11.0,3.0,503.0,14.83,85.17,1.81,0.49,608.0,121.0,487.0,37.0,7.0,443.0,19.9,80.1,6.09,1.15,3.1,17.77,26.65,11.78,2.07,0.21,16.74,2.48,19.21,42.32,57.68,9.0,0.4,18.2,21.47,22.49,4.91,2.66,0.82,20.04,67.53,32.47,1.79,4.17,2.78,1.79,29.42,5.77,21.67,5.37,17.89,1.59,7.75,907.0,395.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69115,REM,3111.0,456.0,2655.0,35.0,0.0,2620.0,14.66,85.34,1.13,0.0,3151.0,488.0,2663.0,143.0,0.0,2520.0,15.49,84.51,4.54,0.0,3233.0,524.0,2709.0,20.0,39.0,2650.0,16.21,83.79,0.62,1.21,3232.0,644.0,2588.0,203.0,79.0,2306.0,19.93,80.07,6.28,2.44,3393.0,647.0,2746.0,47.0,12.0,2687.0,19.07,80.93,1.39,0.35,3393.0,806.0,2587.0,135.0,38.0,2414.0,23.75,76.25,3.98,1.12,1.87,19.05,34.35,8.7,1.22,0.11,10.88,1.95,21.87,38.81,61.19,5.36,1.24,25.96,21.96,25.17,4.91,0.76,0.75,13.89,65.44,34.56,0.74,5.62,2.34,1.41,31.0,1.97,22.89,8.6,19.39,1.67,4.35,4749.0,2102.0,20.458865,43.0,8.4228259,40.0,6.9488313,33.0,1.2634239,6.0,8.4228259,40.0,3.579701,17.0,1.8951358,9.0,3.1585597,15.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.5268478,12.0,1.6845652,8.0,5.0536955,24.0,0.3546356,1.7640449
69116,REM,2303.0,232.0,2071.0,21.0,0.0,2050.0,10.07,89.93,0.91,0.0,2311.0,230.0,2081.0,74.0,0.0,2007.0,9.95,90.05,3.2,0.0,2565.0,377.0,2188.0,24.0,6.0,2158.0,14.7,85.3,0.94,0.23,2565.0,454.0,2111.0,190.0,50.0,1871.0,17.7,82.3,7.41,1.95,2732.0,425.0,2307.0,28.0,7.0,2272.0,15.56,84.44,1.02,0.26,2733.0,518.0,2215.0,102.0,29.0,2084.0,18.95,81.05,3.73,1.06,2.54,12.24,51.07,4.49,0.74,0.15,12.2,1.71,14.88,26.96,73.04,3.75,0.74,46.2,13.9,23.26,3.1,0.6900000000000001,0.37,7.97,71.67,28.33,0.8400000000000001,9.07,1.67,0.57,39.26,1.94,17.12,15.32,9.24,0.97,4.01,3933.0,1794.0,15.6102342,28.0,11.1873888,44.0,16.2725655,64.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,2.0340707,8.0,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,9.6618357,38.0,1.4076726,2.3846154,12.4586829,49.0,0.3546356,1.7640449
69117,REM,2437.0,310.0,2127.0,31.0,0.0,2096.0,12.72,87.28,1.27,0.0,2437.0,304.0,2133.0,77.0,0.0,2056.0,12.47,87.53,3.16,0.0,2565.0,473.0,2092.0,19.0,10.0,2063.0,18.44,81.56,0.74,0.39,2565.0,553.0,2012.0,138.0,24.0,1850.0,21.56,78.44,5.38,0.94,2550.0,429.0,2121.0,28.0,7.0,2086.0,16.82,83.18,1.1,0.27,2550.0,500.0,2050.0,103.0,24.0,1923.0,19.61,80.39,4.04,0.94,1.86,14.98,43.27,5.34,0.95,0.14,14.27,1.86,17.32,29.77,70.23,4.36,0.73,37.57,14.69,27.87,3.59,0.5800000000000001,0.53,10.08,73.57,26.43,1.05,8.82,2.3,1.1,39.41,1.82,15.77,12.42,11.22,1.1,4.99,3193.0,1430.0,9.0937248,13.0,4.0714062,13.0,10.6482931,34.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,2.5054807,8.0,1.4076726,2.3846154,4.0714062,13.0,0.3546356,1.7640449
69118,FN,1741.0,238.0,1503.0,24.0,0.0,1479.0,13.67,86.33,1.38,0.0,1741.0,261.0,1480.0,85.0,0.0,1395.0,14.99,85.01,4.88,0.0,1865.0,316.0,1549.0,32.0,9.0,1508.0,16.94,83.06,1.72,0.48,1865.0,416.0,1449.0,183.0,34.0,1232.0,22.31,77.69,9.81,1.82,1965.0,396.0,1569.0,22.0,1.0,1546.0,20.15,79.85,1.12,0.05,1965.0,444.0,1521.0,99.0,23.0,1399.0,22.6,77.4,5.04,1.17,1.89,25.15,29.95,10.89,1.83,0.2,8.59,2.16,19.34,40.36,59.64,6.9,1.26,21.15,27.85,20.76,3.38,1.5299999999999998,1.26,15.92,53.81,46.19,1.29,5.43,3.04,2.13,24.0,3.1,31.76,10.09,15.65,0.78,2.72,2736.0,1197.0,5.8470989,7.0,7.6754386,21.0,3.6549708,10.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69119,FN,727.0,116.0,611.0,19.0,0.0,592.0,15.96,84.04,2.61,0.0,727.0,129.0,598.0,58.0,0.0,540.0,17.74,82.26,7.98,0.0,721.0,124.0,597.0,18.0,2.0,577.0,17.2,82.8,2.5,0.28,721.0,164.0,557.0,63.0,13.0,481.0,22.75,77.25,8.74,1.8,683.0,110.0,573.0,7.0,2.0,564.0,16.11,83.89,1.02,0.29,684.0,118.0,566.0,37.0,3.0,526.0,17.25,82.75,5.41,0.44,2.7,29.56,23.14,8.95,3.04,0.17,9.12,2.7,20.61,40.93,59.07,7.63,1.21,14.9,34.49,17.5,3.12,1.91,1.39,17.85,49.48,50.52,0.53,6.03,5.32,2.48,20.57,3.19,31.91,7.09,17.91,1.06,3.9,951.0,433.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
