id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,blancs_2017_t1,blancs_2017_t2,exprimes_2017_t1,exprimes_2017_t2,inscrits_2017_t1,inscrits_2017_t2,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_lassalle_2017_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_macron_2017_t1,share_macron_2017_t2,share_melenchon_2017_t1,share_poutou_2017_t1,votants_2017_t1,votants_2017_t2
69-199,1,3135.0,3231.0,98.0,361.0,4993.0,4560.0,8274.0,8274.0,8147.0,8147.0,19360.0,19549.0,48.0,122.0,37.89,39.05,1.18,4.36,0.58,1.47,62.11,60.95,6.1371302,8.4692397,11.4152893,11.2026191,5.268595,6.1895749,0.7231405,0.9207632,2.2210744,3.2226712,1.2396694,1.7392194,5.1136364,4.9618906,4.4938017,6.0361144,0.6714876,0.9207632,0.1021803,0.1055371,1.4979339,2.8645967,7.0764463,8.8495575,2.5826446,2.5576756,5.9917355,7.5707197,2.1177686,1.0230702,1.1,2.26,0.14,3.06,8.79,7.95,0.56,18.23,26.18,21.53,73.82,35.17,1.2,5139.0,5043.0
69-200,1,205.0,227.0,23.0,105.0,972.0,844.0,1209.0,1209.0,742.0,742.0,1516.0,1538.0,9.0,33.0,16.96,18.78,1.9,8.68,0.74,2.73,83.04,81.22,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,7.8023407,0.0,0.3375502,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.82,0.82,0.21,7.72,25.51,3.6,1.23,32.1,44.79,17.28,55.21,9.98,0.72,1004.0,982.0
69-201,1,201.0,229.0,3.0,63.0,654.0,575.0,880.0,880.0,770.0,770.0,1291.0,1292.0,22.0,13.0,22.84,26.02,0.34,7.16,2.5,1.48,77.16,73.98,5.4772311,5.1599952,6.1967467,3.869969,4.6269327,5.0485131,0.2719703,0.3375502,3.8729667,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.46,1.22,0.15,8.72,16.82,5.35,1.38,28.59,46.09,18.5,53.91,18.04,0.76,679.0,651.0
69-202,1,2818.0,3346.0,154.0,838.0,12638.0,11225.0,15649.0,15650.0,10787.0,10787.0,21858.0,21893.0,39.0,241.0,18.01,21.38,0.98,5.35,0.25,1.54,81.99,78.62,12.2374099,12.5155329,5.9017293,4.6133467,7.2742245,6.4860914,0.2719703,0.3375502,0.9607466,1.0962408,0.4117486,0.3654136,1.6012444,1.6443612,1.6469942,1.827068,0.869247,0.9592107,0.1021803,0.1055371,1.5554946,2.4208651,4.2547351,4.0652263,2.6077409,2.8319554,5.8559795,5.481204,0.6404978,0.9592107,0.32,0.8,0.13,3.63,34.03,6.06,0.66,10.56,19.48,30.5,80.52,12.87,0.42,12831.0,12304.0
69-203,0,145.0,186.0,16.0,70.0,596.0,486.0,760.0,760.0,501.0,501.0,987.0,986.0,3.0,18.0,19.08,24.47,2.11,9.21,0.39,2.37,80.92,75.53,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.84,1.17,0.0,10.23,18.12,3.36,1.17,25.84,46.71,18.79,53.29,17.79,2.68,615.0,574.0
69-204,1,3370.0,3834.0,173.0,926.0,11796.0,10382.0,15384.0,15384.0,9721.0,9721.0,20929.0,21329.0,45.0,242.0,21.91,24.92,1.12,6.02,0.29,1.57,78.09,75.08,10.2872092,11.0073138,7.1670887,6.4231797,5.9725739,7.6421773,0.2719703,0.3375502,2.1979072,1.5940738,1.6723207,1.078344,2.1979072,2.7193024,2.0067848,2.1098036,1.6723207,1.1721131,0.1021803,0.1055371,3.6791055,4.4540297,3.1057384,4.1258381,3.2968608,2.2035726,9.4127765,8.4860987,0.6211477,0.4688452,0.31,0.89,0.17,4.15,26.51,6.41,0.75,15.01,25.45,29.48,74.55,15.63,0.68,12014.0,11550.0
69-205,1,556.0,701.0,46.0,272.0,3100.0,2690.0,3709.0,3709.0,2197.0,2197.0,5300.0,5370.0,7.0,46.0,14.99,18.9,1.24,7.33,0.19,1.24,85.01,81.1,6.3721717,6.8273268,8.3018868,4.8417132,3.7735849,6.5176909,0.2719703,0.3375502,3.7735849,1.8621974,1.1494177,1.7948427,2.0754717,2.4208566,1.6981132,2.7932961,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,3.5849057,4.283054,0.2640282,0.3546356,0.39,0.87,0.19,4.16,28.0,6.52,1.0,12.23,22.83,31.26,77.17,14.71,0.68,3153.0,3008.0
69-206,0,598.0,708.0,47.0,215.0,2472.0,2159.0,3135.0,3137.0,2121.0,2121.0,4461.0,4533.0,18.0,55.0,19.07,22.57,1.5,6.85,0.57,1.75,80.93,77.43,7.0708829,9.8992361,4.7074647,6.3975292,4.7074647,3.3090668,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,5.1557947,2.2060446,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,4.2591347,4.4120891,6.7249496,7.9417604,1.3269747,1.4076726,4.0349697,2.8678579,0.0,0.3546356,0.36,0.61,0.12,4.94,27.43,4.0,0.73,31.35,48.22,17.92,51.78,11.73,0.81,2537.0,2429.0
69-207,1,451.0,545.0,26.0,133.0,1681.0,1457.0,2163.0,2163.0,1318.0,1318.0,2978.0,3037.0,5.0,28.0,20.85,25.2,1.2,6.15,0.23,1.29,79.15,74.8,3.7948768,5.1599952,6.3801209,4.6098123,4.7011417,6.5854462,0.0,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,4.7011417,5.5976292,0.9771534,1.0619796,0.0,0.0,2.3505709,5.9269015,4.3653459,5.2683569,1.3269747,1.4076726,5.0369375,5.5976292,0.2640282,0.3546356,0.18,0.71,0.18,2.68,20.64,7.73,0.77,17.85,26.42,26.41,73.58,22.13,0.71,1712.0,1618.0
69-208,1,204.0,232.0,33.0,137.0,1430.0,1268.0,1676.0,1676.0,937.0,937.0,2245.0,2252.0,9.0,39.0,12.17,13.84,1.97,8.17,0.54,2.33,87.83,86.16,7.4679753,7.4679753,3.4469802,3.5081804,4.454343,4.8845471,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,3.5634744,2.2745888,0.0,0.0,0.28,0.63,0.28,6.29,22.52,5.8,0.98,20.49,32.57,26.29,67.43,15.45,0.98,1472.0,1444.0
69-209,0,121.0,133.0,1.0,38.0,366.0,315.0,499.0,498.0,416.0,416.0,568.0,581.0,11.0,12.0,24.25,26.71,0.2,7.63,2.2,2.41,75.75,73.29,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,0.0,0.0,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,0.82,0.82,0.0,7.92,26.5,3.55,1.64,34.7,53.97,13.66,46.03,9.29,1.09,378.0,365.0
69-212,1,35.0,50.0,1.0,24.0,300.0,260.0,337.0,337.0,216.0,216.0,479.0,472.0,1.0,3.0,10.39,14.84,0.3,7.12,0.3,0.89,89.61,85.16,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,0.0,1.9820933,0.0,0.0,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.33,0.33,2.0,33.0,4.67,0.67,21.67,37.69,24.0,62.31,12.33,1.0,302.0,287.0
69-214,0,166.0,210.0,19.0,59.0,684.0,591.0,874.0,874.0,546.0,546.0,1187.0,1175.0,5.0,14.0,18.99,24.03,2.17,6.75,0.57,1.6,81.01,75.97,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,20.2190396,14.4680851,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.58,1.32,0.15,8.77,20.32,5.26,1.75,31.73,52.62,16.23,47.38,13.3,0.58,708.0,664.0
69-215,1,87.0,94.0,10.0,52.0,566.0,511.0,664.0,664.0,423.0,423.0,902.0,936.0,1.0,7.0,13.1,14.16,1.51,7.83,0.15,1.05,86.9,85.84,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.3418803,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,0.0,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.71,0.88,0.0,6.01,24.2,4.24,1.77,31.98,44.23,22.79,55.77,6.89,0.53,577.0,570.0
69-216,1,57.0,66.0,0.0,27.0,353.0,315.0,418.0,418.0,302.0,302.0,587.0,605.0,8.0,10.0,13.64,15.79,0.0,6.46,1.91,2.39,86.36,84.21,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.13,0.28,0.0,6.8,28.61,3.12,1.7,25.21,38.41,20.68,61.59,11.61,0.85,361.0,352.0
69-217,1,121.0,147.0,6.0,41.0,502.0,434.0,630.0,632.0,454.0,454.0,743.0,743.0,1.0,10.0,19.21,23.26,0.95,6.49,0.16,1.58,80.79,76.74,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,0.0,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.59,0.4,0.2,7.57,28.88,4.58,2.19,21.12,38.48,20.52,61.52,11.75,1.2,509.0,485.0
69-218,1,115.0,127.0,17.0,45.0,609.0,555.0,744.0,744.0,499.0,499.0,1046.0,1051.0,3.0,17.0,15.46,17.07,2.28,6.05,0.4,2.28,84.54,82.93,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.66,0.99,0.33,10.67,24.14,3.78,2.13,32.35,48.47,16.26,51.53,8.05,0.66,629.0,617.0
69-219,1,305.0,388.0,28.0,143.0,1485.0,1270.0,1825.0,1825.0,960.0,960.0,2132.0,2120.0,7.0,24.0,16.71,21.26,1.53,7.84,0.38,1.32,83.29,78.74,15.6310436,11.4627653,3.4469802,3.5081804,4.2213884,4.7169811,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,2.8142589,1.5184457,1.3269747,5.6603774,2.0730405,2.2745888,0.0,0.0,0.61,0.81,0.13,6.26,22.96,6.6,1.48,16.7,26.85,27.14,73.15,16.57,0.74,1520.0,1437.0
69-220,1,202.0,238.0,1.0,95.0,1081.0,957.0,1311.0,1311.0,935.0,935.0,1883.0,1950.0,27.0,21.0,15.41,18.15,0.08,7.25,2.06,1.6,84.59,81.85,5.4772311,5.1599952,3.1864047,8.7179487,4.6269327,5.0485131,0.2719703,0.3375502,4.2485396,5.1282051,1.1494177,1.7948427,1.448111,5.6410256,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.56,1.02,0.09,9.53,25.35,5.92,1.94,24.05,40.23,16.65,59.77,14.15,0.74,1109.0,1073.0
69-225,1,75.0,105.0,0.0,25.0,357.0,301.0,444.0,444.0,251.0,251.0,543.0,568.0,12.0,13.0,16.89,23.65,0.0,5.63,2.7,2.93,83.11,76.35,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,0.0,0.0,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.28,1.4,0.0,5.88,20.73,2.8,1.96,25.49,35.88,24.93,64.12,14.85,1.68,369.0,339.0
69-227,1,489.0,592.0,51.0,199.0,2491.0,2194.0,3039.0,3039.0,1889.0,1889.0,3891.0,3917.0,8.0,54.0,16.09,19.48,1.68,6.55,0.26,1.78,83.91,80.52,2.6473856,4.235817,1.2850167,5.1059484,7.9671036,8.1695175,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,2.8270368,4.5953536,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.2850167,3.0635691,2.5700334,3.0635691,0.0,0.0,0.48,0.72,0.28,10.76,31.23,4.74,1.49,17.02,29.95,19.59,70.05,12.69,1.0,2550.0,2447.0
69-228,1,511.0,619.0,57.0,266.0,2651.0,2281.0,3225.0,3225.0,1912.0,1912.0,4249.0,4274.0,6.0,59.0,15.84,19.19,1.77,8.25,0.19,1.83,84.16,80.81,8.893525,10.9861192,5.4130384,3.7435657,4.4716404,5.8493215,0.0,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,2.3534949,2.3397286,0.9771534,1.0619796,0.0,0.0,2.1181454,3.27562,1.6728256,1.5184457,4.2362909,6.5512401,2.1181454,2.1057557,0.2640282,0.0,0.6,0.91,0.23,7.51,21.35,5.88,1.7,20.75,34.81,23.8,65.19,16.52,0.75,2714.0,2606.0
69-229,0,102.0,108.0,9.0,44.0,427.0,378.0,541.0,541.0,478.0,478.0,784.0,776.0,3.0,11.0,18.85,19.96,1.66,8.13,0.55,2.03,81.15,80.04,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.3546356,0.7,1.17,0.23,7.96,23.19,3.51,1.64,31.38,46.56,16.86,53.44,12.41,0.94,439.0,433.0
69-230,1,44.0,50.0,6.0,28.0,211.0,174.0,261.0,261.0,162.0,162.0,322.0,330.0,0.0,9.0,16.86,19.16,2.3,10.73,0.0,3.45,83.14,80.84,5.4772311,5.1599952,0.0,0.0,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,2.37,0.0,6.64,31.75,5.69,1.9,18.48,35.06,18.01,64.94,13.74,1.42,217.0,211.0
69-231,1,378.0,472.0,32.0,141.0,1567.0,1347.0,1985.0,1985.0,1174.0,1174.0,2587.0,2586.0,8.0,25.0,19.04,23.78,1.61,7.1,0.4,1.26,80.96,76.22,4.2594184,5.1599952,3.092385,3.4802784,6.18477,6.1871616,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.3201856,0.0,0.3546356,0.57,1.28,0.13,5.81,17.55,6.0,0.83,22.08,34.82,24.63,65.18,20.55,0.57,1607.0,1513.0
69-233,1,140.0,164.0,12.0,80.0,738.0,644.0,893.0,893.0,526.0,526.0,1238.0,1241.0,3.0,5.0,15.68,18.37,1.34,8.96,0.34,0.56,84.32,81.63,5.4772311,5.1599952,6.4620355,11.2812248,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.41,0.81,0.14,3.66,33.33,6.23,1.08,11.65,24.07,27.37,75.93,14.36,0.95,753.0,729.0
69-234,1,198.0,230.0,24.0,100.0,977.0,850.0,1202.0,1203.0,773.0,773.0,1661.0,1703.0,3.0,23.0,16.47,19.12,2.0,8.31,0.25,1.91,83.53,80.88,16.8156845,9.0545993,3.0102348,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.0,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.2,1.43,0.2,6.86,25.79,4.2,1.02,22.42,36.24,23.13,63.76,13.92,0.82,1004.0,973.0
69-235,1,226.0,278.0,16.0,105.0,1035.0,877.0,1280.0,1280.0,949.0,949.0,1980.0,1990.0,3.0,20.0,17.66,21.72,1.25,8.2,0.23,1.56,82.34,78.28,16.8601994,12.6451495,5.5555556,5.5276382,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,6.5326633,8.0808081,6.0301508,3.030303,3.5175879,1.6599958,4.0201005,0.9771534,1.0619796,0.0,0.1055371,3.030303,3.5175879,9.5959596,4.0201005,3.5353535,2.5125628,4.5454545,6.0301508,0.2640282,0.3546356,0.58,0.68,0.19,4.06,25.22,5.7,0.87,20.58,34.09,23.38,65.91,17.58,1.16,1054.0,1002.0
69-236,0,73.0,89.0,4.0,25.0,337.0,292.0,417.0,417.0,254.0,254.0,600.0,598.0,3.0,11.0,17.51,21.34,0.96,6.0,0.72,2.64,82.49,78.66,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,0.0,0.0,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.3546356,0.3,0.59,0.0,8.01,12.17,6.82,0.59,33.53,51.03,17.8,48.97,19.58,0.59,344.0,328.0
69-238,1,569.0,603.0,41.0,167.0,1947.0,1756.0,2573.0,2575.0,1991.0,1991.0,3712.0,3749.0,16.0,49.0,22.11,23.42,1.59,6.49,0.62,1.9,77.89,76.58,5.4772311,5.1599952,6.4655172,6.9351827,7.2737069,8.2688717,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,4.8491379,2.667378,4.0409483,3.4675914,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,2.424569,2.1339024,1.8857759,2.4006402,3.2327586,4.001067,0.2640282,0.3546356,1.03,1.08,0.15,7.65,19.62,3.7,1.54,23.99,33.43,25.48,66.57,15.05,0.72,2004.0,1972.0
69-239,1,132.0,157.0,16.0,74.0,762.0,660.0,913.0,913.0,577.0,577.0,1169.0,1147.0,3.0,22.0,14.46,17.2,1.75,8.11,0.33,2.41,85.54,82.8,0.0,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.52,1.44,0.26,5.25,28.35,3.81,0.92,28.08,45.15,18.37,54.85,12.47,0.52,781.0,756.0
69-240,0,110.0,140.0,13.0,47.0,423.0,353.0,547.0,547.0,449.0,449.0,620.0,627.0,1.0,7.0,20.11,25.59,2.38,8.59,0.18,1.28,79.89,74.41,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.24,0.71,0.0,8.04,23.4,2.84,0.24,34.28,52.41,16.31,47.59,12.77,1.18,437.0,407.0
69-241,1,279.0,343.0,21.0,116.0,1507.0,1320.0,1812.0,1812.0,1098.0,1098.0,2628.0,2657.0,5.0,33.0,15.4,18.93,1.16,6.4,0.28,1.82,84.6,81.07,9.1107155,8.1996439,3.04414,3.7636432,6.0882801,9.0327437,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,1.6728256,1.5184457,3.805175,2.2581859,2.0730405,2.2745888,0.2640282,0.0,0.2,1.19,0.13,3.85,23.16,4.78,0.93,22.36,33.86,29.0,66.14,13.74,0.66,1533.0,1469.0
69-242,0,117.0,132.0,12.0,60.0,557.0,484.0,687.0,687.0,371.0,371.0,894.0,908.0,1.0,11.0,17.03,19.21,1.75,8.73,0.15,1.6,82.97,80.79,5.4772311,16.1766435,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,14.541387,34.1409692,17.8970917,19.8237885,1.3269747,1.4076726,13.4228188,15.4185022,0.0,0.0,0.36,0.72,0.54,8.98,19.21,3.05,1.08,33.93,51.24,16.88,48.76,14.9,0.36,570.0,555.0
