id_commune,target_REM_wins_2022_t2,abstentions_2012_t1,abstentions_2012_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,abstentions_2022_t2,blancs_2012_t1,blancs_2012_t2,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,blancs_2022_t2,exprimes_2012_t1,exprimes_2012_t2,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,exprimes_2022_t2,inscrits_2012_t1,inscrits_2012_t2,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,inscrits_2022_t2,insee_log,insee_pop,nuls_2012_t1,nuls_2012_t2,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,nuls_2022_t2,pct_abs_ins_2012_t1,pct_abs_ins_2012_t2,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_abs_ins_2022_t2,pct_blancs_ins_2012_t1,pct_blancs_ins_2012_t2,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_blancs_ins_2022_t2,pct_nuls_ins_2012_t1,pct_nuls_ins_2012_t2,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_nuls_ins_2022_t2,pct_vot_ins_2012_t1,pct_vot_ins_2012_t2,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,pct_vot_ins_2022_t2,sec_count_cambriolages_de_logement,sec_count_destructions_et_degradations_volontaires,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_trafic_de_stupefiants,sec_count_usage_de_stupefiants,sec_count_usage_de_stupefiants_afd,sec_count_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_intrafamiliales,sec_count_violences_sexuelles,sec_count_vols_avec_armes,sec_count_vols_d_accessoires_sur_vehicules,sec_count_vols_dans_les_vehicules,sec_count_vols_de_vehicule,sec_count_vols_sans_violence_contre_des_personnes,sec_count_vols_violents_sans_arme,sec_rate_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_rate_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,share_nuance__2012_t1,share_nuance__2012_t2,share_nuance_com_2022_t1,share_nuance_div_2012_t1,share_nuance_div_2017_t1,share_nuance_dlf_2012_t1,share_nuance_dlf_2017_t1,share_nuance_dlf_2022_t1,share_nuance_eelv_2022_t1,share_nuance_exg_2012_t1,share_nuance_exg_2017_t1,share_nuance_exg_2022_t1,share_nuance_fi_2012_t1,share_nuance_fi_2017_t1,share_nuance_fi_2022_t1,share_nuance_lr_2017_t1,share_nuance_lr_2022_t1,share_nuance_rec_2022_t1,share_nuance_rem_2017_t1,share_nuance_rem_2017_t2,share_nuance_rem_2022_t1,share_nuance_res_2017_t1,share_nuance_res_2022_t1,share_nuance_rn_2012_t1,share_nuance_rn_2017_t1,share_nuance_rn_2017_t2,share_nuance_rn_2022_t1,share_nuance_soc_2017_t1,share_nuance_soc_2022_t1,votants_2012_t1,votants_2012_t2,votants_2017_t1,votants_2017_t2,votants_2022_t1,votants_2022_t2
69092,1,1048.0,1065.0,1353.0,1570.0,1573.0,1763.0,78.0,252.0,60.0,351.0,74.0,223.0,4217.0,4026.0,4139.0,3543.0,4056.0,3661.0,5343.0,5343.0,5572.0,5572.0,5723.0,5719.0,3533.0,7824.0,0.0,0.0,20.0,108.0,20.0,72.0,19.61,19.93,24.28,28.18,27.49,30.83,1.46,4.72,1.08,6.3,1.29,3.9,0.0,0.0,0.36,1.94,0.35,1.26,80.39,80.07,75.72,71.82,72.51,69.17,43.0,45.0,42.0,1.7521368,11.0,6.2348485,26.0,20.0,9.0,1.046875,8.0,20.0,18.0,50.0,1.7640449,12.1726355,5.7515337,5.3680982,0.3375502,1.4059305,1.7948427,3.3231084,2.5562372,1.1503067,0.1055371,1.0224949,2.5562372,2.3006135,6.390593,0.3546356,66.93,100.0,1.82,0.33,1.23,2.21,4.76,2.47,5.3,1.42,1.49,1.13,10.17,16.57,19.8,25.25,6.56,9.89,23.73,66.75,27.66,0.89,2.14,18.92,20.39,33.25,21.57,5.68,1.65,4295.0,4278.0,4219.0,4002.0,4150.0,3956.0
69093,1,156.0,152.0,161.0,179.0,191.0,209.0,8.0,27.0,24.0,53.0,11.0,57.0,654.0,639.0,581.0,518.0,614.0,541.0,818.0,818.0,766.0,766.0,819.0,819.0,671.0,1212.0,0.0,0.0,0.0,16.0,3.0,12.0,19.07,18.58,21.02,23.37,23.32,25.52,0.98,3.3,3.13,6.92,1.34,6.96,0.0,0.0,0.0,2.09,0.37,1.47,80.93,81.42,78.98,76.63,76.68,74.48,2.6492537,9.0,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,2.4964539,2.3846154,2.6805556,0.0,5.1599952,7.4257426,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,1.5184457,1.4076726,2.2745888,0.0,64.23,100.0,2.12,0.46,1.2,1.83,9.47,2.61,4.72,3.06,2.41,0.9700000000000001,9.48,18.59,18.57,24.61,6.84,5.37,18.42,64.09,26.87,0.69,3.26,20.95,20.14,35.91,26.71,4.48,1.95,662.0,666.0,605.0,587.0,628.0,610.0
69094,1,466.0,521.0,628.0,754.0,833.0,968.0,55.0,147.0,44.0,283.0,51.0,174.0,3105.0,2962.0,3285.0,2882.0,3515.0,3222.0,3626.0,3630.0,3978.0,3981.0,4414.0,4416.0,2802.0,6284.0,0.0,0.0,21.0,62.0,15.0,52.0,12.85,14.35,15.79,18.94,18.87,21.92,1.52,4.05,1.11,7.11,1.16,3.94,0.0,0.0,0.53,1.56,0.34,1.18,87.15,85.65,84.21,81.06,81.13,78.08,29.0,42.0,39.0,1.7521368,9.0,6.2348485,24.0,19.0,2.4517766,0.0,2.7266667,2.4964539,5.0,28.0,1.7640449,10.3512884,6.683641,6.2062381,0.3375502,1.4322088,1.7948427,3.8192234,3.0235519,1.0619796,0.0,1.1839424,1.5184457,0.7956715,4.4557607,0.3546356,72.17999999999999,100.0,1.34,0.32,1.34,2.32,5.81,1.96,6.77,0.91,0.79,0.77,7.5,13.46,14.88,27.06,6.26,10.04,28.22,69.88,33.09,0.61,2.56,16.78,17.14,30.12,20.54,5.57,1.79,3160.0,3109.0,3350.0,3227.0,3581.0,3448.0
69095,1,70.0,69.0,74.0,101.0,80.0,105.0,9.0,54.0,11.0,48.0,12.0,38.0,516.0,472.0,506.0,433.0,535.0,471.0,595.0,595.0,597.0,597.0,629.0,629.0,386.0,831.0,0.0,0.0,6.0,15.0,2.0,15.0,11.76,11.6,12.4,16.92,12.72,16.69,1.51,9.08,1.84,8.04,1.91,6.04,0.0,0.0,1.01,2.51,0.32,2.38,88.24,88.4,87.6,83.08,87.28,83.31,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,1.5184457,1.4076726,2.2745888,0.0,65.31,100.0,2.43,0.58,1.39,4.07,12.45,4.11,5.98,2.33,0.4,1.5,9.5,17.0,12.9,17.59,7.48,6.36,20.55,59.82,28.6,2.17,4.11,18.22,24.11,40.18,25.42,4.35,1.12,525.0,526.0,523.0,496.0,549.0,524.0
69096,1,1339.0,1387.0,1720.0,1860.0,1440.0,1796.0,76.0,253.0,85.0,386.0,58.0,289.0,4388.0,4163.0,4189.0,3625.0,4212.0,3523.0,5803.0,5803.0,6024.0,6025.0,5740.0,5746.0,4258.0,9941.0,0.0,0.0,30.0,154.0,30.0,138.0,23.07,23.9,28.55,30.87,25.09,31.26,1.31,4.36,1.41,6.41,1.01,5.03,0.0,0.0,0.5,2.56,0.52,2.4,76.93,76.1,71.45,69.13,74.91,68.74,24.0,79.0,60.0,1.7521368,51.0,6.2348485,31.0,19.0,10.0,1.046875,20.0,37.0,20.0,40.0,1.7640449,5.6359865,7.9468866,6.0356101,0.3375502,5.1302686,1.7948427,3.1183986,1.9112765,1.005935,0.1055371,2.01187,3.7219596,2.01187,4.0237401,0.3546356,58.18,100.0,3.23,0.11,1.5999999999999999,1.66,4.58,2.14,3.89,2.19,2.13,1.23,17.73,29.72,32.64,10.98,3.4,5.6,20.74,64.06,21.42,0.76,2.16,20.12,24.04,35.94,22.79,5.44,1.5,4464.0,4416.0,4304.0,4165.0,4300.0,3950.0
69097,0,77.0,86.0,120.0,132.0,124.0,133.0,13.0,37.0,12.0,43.0,11.0,31.0,500.0,467.0,496.0,451.0,513.0,481.0,590.0,590.0,632.0,632.0,650.0,650.0,321.0,739.0,0.0,0.0,4.0,6.0,2.0,5.0,13.05,14.58,18.99,20.89,19.08,20.46,2.2,6.27,1.9,6.8,1.69,4.77,0.0,0.0,0.63,0.95,0.31,0.77,86.95,85.42,81.01,79.11,80.92,79.54,8.0,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,24.955211,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,58.0,100.0,1.56,0.2,0.6,1.0,3.83,0.78,6.82,1.4,2.2199999999999998,1.5499999999999998,10.4,15.52,17.74,16.13,3.7,7.02,23.59,52.99,21.83,0.4,3.9,29.0,32.06,47.01,34.11,5.65,0.97,513.0,504.0,512.0,500.0,526.0,517.0
69098,0,51.0,55.0,48.0,63.0,62.0,63.0,7.0,16.0,3.0,29.0,7.0,19.0,263.0,250.0,254.0,208.0,283.0,268.0,321.0,321.0,306.0,306.0,352.0,352.0,223.0,481.0,0.0,0.0,1.0,6.0,0.0,2.0,15.89,17.13,15.69,20.59,17.61,17.9,2.18,4.98,0.98,9.48,1.99,5.4,0.0,0.0,0.33,1.96,0.0,0.57,84.11,82.87,84.31,79.41,82.39,82.1,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,0.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,0.0,1.4076726,2.2745888,0.0,54.370000000000005,100.0,2.47,0.0,0.39,3.8,10.24,1.77,4.24,1.52,0.78,1.06,10.27,20.08,12.37,19.29,4.24,7.42,9.45,42.31,17.67,0.79,1.77,30.04,35.83,57.69,43.11,3.15,3.89,270.0,266.0,258.0,243.0,290.0,289.0
69099,0,117.0,139.0,176.0,196.0,191.0,211.0,25.0,55.0,27.0,69.0,9.0,50.0,812.0,760.0,777.0,703.0,782.0,716.0,954.0,954.0,984.0,984.0,984.0,988.0,700.0,1425.0,0.0,0.0,4.0,16.0,2.0,11.0,12.26,14.57,17.89,19.92,19.41,21.36,2.62,5.77,2.74,7.01,0.91,5.06,0.0,0.0,0.41,1.63,0.2,1.11,87.74,85.43,82.11,80.08,80.59,78.64,2.6492537,3.3106061,4.2666667,1.7521368,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.3375502,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,60.84,100.0,2.05,0.25,1.68,3.2,10.42,4.73,3.84,2.58,1.4100000000000001,1.02,9.11,14.16,14.45,17.63,4.99,8.31,19.05,52.49,22.38,1.16,4.09,24.01,30.76,47.51,31.2,3.73,2.94,837.0,815.0,808.0,788.0,793.0,777.0
69100,1,873.0,909.0,1266.0,1477.0,1191.0,1491.0,81.0,286.0,98.0,453.0,58.0,290.0,4994.0,4753.0,4976.0,4343.0,5078.0,4501.0,5948.0,5948.0,6366.0,6366.0,6349.0,6354.0,3821.0,8909.0,0.0,0.0,26.0,93.0,22.0,72.0,14.68,15.28,19.89,23.2,18.76,23.47,1.36,4.81,1.54,7.12,0.91,4.56,0.0,0.0,0.41,1.46,0.35,1.13,85.32,84.72,80.11,76.8,81.24,76.53,38.0,92.0,55.0,1.7521368,22.0,6.2348485,16.0,22.0,10.0,1.046875,16.0,63.0,29.0,36.0,1.7640449,9.9453202,10.326636,6.1735324,0.3375502,2.469413,1.7948427,1.7959367,2.469413,1.1224604,0.1055371,1.7959367,7.0715007,3.2551353,4.0408576,0.3546356,67.15,100.0,2.64,0.4,1.12,1.84,5.25,1.87,5.28,1.68,1.38,1.1,10.79,18.89,20.58,20.04,5.02,8.8,25.96,68.02,30.64,0.72,2.09,18.12,20.56,31.98,20.09,6.07,1.89,5075.0,5039.0,5100.0,4889.0,5158.0,4863.0
69102,0,80.0,82.0,86.0,106.0,104.0,131.0,10.0,34.0,17.0,54.0,7.0,33.0,408.0,382.0,424.0,360.0,459.0,398.0,498.0,498.0,533.0,533.0,571.0,571.0,327.0,753.0,0.0,0.0,6.0,13.0,1.0,9.0,16.06,16.47,16.14,19.89,18.21,22.94,2.01,6.83,3.19,10.13,1.23,5.78,0.0,0.0,1.13,2.44,0.18,1.58,83.94,83.53,83.86,80.11,81.79,77.06,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,2.721519,3.0404624,2.4517766,1.046875,0.0,2.4964539,2.3846154,2.6805556,1.7640449,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.1055371,0.0,1.5184457,1.4076726,2.2745888,0.3546356,60.790000000000006,100.0,2.18,0.0,1.42,1.96,6.84,2.4,3.05,1.72,2.36,0.87,11.76,19.34,20.48,13.44,4.36,5.01,20.05,56.39,22.22,2.83,6.1,23.77,28.3,43.61,32.24,5.42,1.09,418.0,416.0,447.0,427.0,467.0,440.0
69103,1,77.0,80.0,113.0,138.0,103.0,128.0,17.0,43.0,14.0,58.0,14.0,36.0,612.0,583.0,580.0,507.0,565.0,512.0,706.0,706.0,712.0,712.0,685.0,685.0,496.0,883.0,0.0,0.0,5.0,9.0,3.0,9.0,10.91,11.33,15.87,19.38,15.04,18.69,2.41,6.09,1.97,8.15,2.04,5.26,0.0,0.0,0.7,1.26,0.44,1.31,89.09,88.67,84.13,80.62,84.96,81.31,2.6492537,3.3106061,7.0,0.0,0.0,0.0,2.721519,3.0404624,0.0,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,7.9275198,0.0,0.0,0.0,1.4219906,1.9820933,0.0,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,66.5,100.0,3.19,0.16,1.04,2.61,4.48,1.77,4.96,0.8200000000000001,1.9,0.88,9.15,13.79,12.04,24.66,6.19,7.08,28.62,67.65,35.22,1.03,5.49,20.75,19.83,32.35,22.3,4.66,0.88,629.0,626.0,599.0,574.0,582.0,557.0
69104,1,55.0,64.0,50.0,79.0,51.0,57.0,8.0,20.0,6.0,33.0,7.0,27.0,259.0,238.0,279.0,216.0,261.0,232.0,322.0,322.0,338.0,338.0,323.0,322.0,282.0,496.0,0.0,0.0,3.0,10.0,4.0,6.0,17.08,19.88,14.79,23.37,15.79,17.7,2.48,6.21,1.78,9.76,2.17,8.39,0.0,0.0,0.89,2.96,1.24,1.86,82.92,80.12,85.21,76.63,84.21,82.3,2.6492537,3.3106061,4.2666667,0.0,3.0299401,0.0,0.0,3.0404624,2.4517766,0.0,0.0,2.4964539,0.0,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,0.0,0.0,1.9820933,1.0619796,0.0,0.0,1.5184457,0.0,2.2745888,0.0,57.52,100.0,1.53,0.0,1.08,2.7,6.45,3.45,4.6,3.08,2.51,1.92,10.04,16.85,13.79,25.09,7.28,14.18,12.9,50.0,24.14,1.79,7.28,26.64,27.24,50.0,21.84,6.09,0.0,267.0,258.0,288.0,259.0,272.0,265.0
69105,1,83.0,93.0,94.0,103.0,121.0,131.0,11.0,27.0,16.0,58.0,15.0,35.0,618.0,589.0,611.0,547.0,683.0,644.0,712.0,709.0,724.0,724.0,823.0,823.0,475.0,1029.0,0.0,0.0,3.0,16.0,4.0,13.0,11.66,13.12,12.98,14.23,14.7,15.92,1.54,3.81,2.21,8.01,1.82,4.25,0.0,0.0,0.41,2.21,0.49,1.58,88.34,86.88,87.02,85.77,85.3,84.08,2.6492537,3.3106061,4.2666667,0.0,3.0299401,6.2348485,0.0,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,1.306157,1.7948427,0.0,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,71.68,100.0,1.17,0.32,1.63,1.78,5.24,2.2,6.44,1.78,0.98,1.31,6.96,12.77,13.47,27.66,7.03,7.17,23.9,63.8,36.9,0.98,2.34,17.48,23.08,36.2,20.79,3.76,1.17,629.0,616.0,630.0,621.0,702.0,692.0
69106,1,44.0,63.0,93.0,115.0,108.0,120.0,10.0,28.0,0.0,67.0,12.0,46.0,636.0,599.0,730.0,639.0,823.0,763.0,690.0,690.0,834.0,834.0,944.0,944.0,501.0,1334.0,0.0,0.0,11.0,13.0,1.0,15.0,6.38,9.13,11.15,13.79,11.44,12.71,1.45,4.06,0.0,8.03,1.27,4.87,0.0,0.0,1.32,1.56,0.11,1.59,93.62,90.87,88.85,86.21,88.56,87.29,2.6492537,3.3106061,6.0,1.7521368,3.0299401,6.2348485,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,4.4977511,0.3375502,1.306157,1.7948427,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,71.54,100.0,0.85,0.47,0.41,1.89,4.66,1.82,6.2,1.26,0.6900000000000001,0.73,3.77,10.0,12.39,33.15,7.05,12.39,26.85,64.32,33.17,0.27,2.07,21.07,19.73,35.68,21.14,4.25,2.19,646.0,627.0,741.0,719.0,836.0,824.0
69107,0,124.0,134.0,137.0,155.0,147.0,167.0,5.0,28.0,16.0,70.0,5.0,31.0,611.0,578.0,584.0,509.0,606.0,553.0,740.0,740.0,744.0,744.0,759.0,759.0,556.0,1051.0,0.0,0.0,7.0,10.0,1.0,8.0,16.76,18.11,18.41,20.83,19.37,22.0,0.68,3.78,2.15,9.41,0.66,4.08,0.0,0.0,0.94,1.34,0.13,1.05,83.24,81.89,81.59,79.17,80.63,78.0,2.6492537,11.0,4.2666667,1.7521368,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,10.4662226,5.0485131,0.3375502,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,63.989999999999995,100.0,2.31,0.0,1.71,1.96,8.05,3.14,4.29,2.29,1.54,1.33,9.82,16.61,14.03,19.52,6.6,6.11,20.21,55.4,23.1,1.37,3.47,21.93,26.54,44.6,33.66,4.45,1.98,616.0,606.0,607.0,589.0,612.0,592.0
69108,1,70.0,85.0,96.0,127.0,119.0,151.0,4.0,37.0,8.0,49.0,16.0,37.0,502.0,452.0,571.0,493.0,617.0,552.0,576.0,574.0,675.0,675.0,753.0,754.0,498.0,1082.0,0.0,0.0,0.0,6.0,1.0,14.0,12.15,14.81,14.22,18.81,15.8,20.03,0.69,6.45,1.19,7.26,2.12,4.91,0.0,0.0,0.0,0.89,0.13,1.86,87.85,85.19,85.78,81.19,84.2,79.97,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,0.0,3.0404624,2.4517766,0.0,2.7266667,0.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,0.0,1.9820933,1.0619796,0.0,1.1839424,0.0,1.4076726,2.2745888,0.0,62.16000000000001,100.0,1.3,0.4,1.76,1.99,5.6,3.73,5.51,3.39,1.4,0.65,9.96,14.71,15.88,18.91,4.38,8.27,21.54,56.59,29.82,0.53,2.59,22.11,30.12,43.41,26.58,5.43,1.3,506.0,489.0,579.0,548.0,634.0,603.0
69109,1,80.0,65.0,96.0,140.0,131.0,145.0,18.0,38.0,20.0,68.0,10.0,38.0,504.0,499.0,556.0,453.0,547.0,499.0,602.0,602.0,677.0,677.0,690.0,691.0,431.0,851.0,0.0,0.0,5.0,16.0,2.0,9.0,13.29,10.8,14.18,20.68,18.99,20.98,2.99,6.31,2.95,10.04,1.45,5.5,0.0,0.0,0.74,2.36,0.29,1.3,86.71,89.2,85.82,79.32,81.01,79.02,2.6492537,3.3106061,4.2666667,0.0,0.0,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,0.0,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.0,0.0,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,0.0,1.4076726,2.2745888,0.0,61.51,100.0,2.19,0.2,0.8999999999999999,2.78,5.76,2.19,5.12,2.1799999999999997,1.44,0.9099999999999999,6.94,16.19,12.25,24.82,6.22,7.13,22.84,60.71,31.08,1.08,4.57,26.39,23.56,39.29,27.24,3.42,1.1,522.0,537.0,581.0,537.0,559.0,546.0
69110,1,188.0,189.0,291.0,302.0,283.0,284.0,17.0,72.0,12.0,84.0,13.0,78.0,1191.0,1135.0,1110.0,1017.0,1136.0,1064.0,1396.0,1396.0,1422.0,1422.0,1437.0,1439.0,917.0,1820.0,0.0,0.0,9.0,19.0,5.0,13.0,13.47,13.54,20.46,21.24,19.69,19.74,1.22,5.16,0.84,5.91,0.9,5.42,0.0,0.0,0.63,1.34,0.35,0.9,86.53,86.46,79.54,78.76,80.31,80.26,2.6492537,3.3106061,7.0,0.0,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,3.8461538,0.0,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.0,64.32,100.0,0.44,0.42,0.63,5.79,19.64,9.33,5.28,1.51,1.44,1.15,7.72,11.44,14.0,22.16,6.6,4.84,17.48,57.03,27.73,0.99,2.55,20.24,21.89,42.97,26.23,4.32,1.85,1208.0,1207.0,1131.0,1120.0,1154.0,1155.0
69111,1,58.0,50.0,62.0,76.0,79.0,88.0,2.0,24.0,9.0,37.0,6.0,25.0,370.0,354.0,418.0,369.0,417.0,382.0,430.0,428.0,489.0,489.0,502.0,501.0,296.0,699.0,0.0,0.0,0.0,7.0,0.0,6.0,13.49,11.68,12.68,15.54,15.74,17.56,0.47,5.61,1.84,7.57,1.2,4.99,0.0,0.0,0.0,1.43,0.0,1.2,86.51,88.32,87.32,84.46,84.26,82.44,2.6492537,3.3106061,4.2666667,1.7521368,3.0299401,6.2348485,0.0,3.0404624,2.4517766,0.0,2.7266667,2.4964539,2.3846154,2.6805556,1.7640449,5.1599952,3.5081804,5.0485131,0.3375502,1.306157,1.7948427,0.0,1.9820933,1.0619796,0.0,1.1839424,1.5184457,1.4076726,2.2745888,0.3546356,72.42999999999999,100.0,2.64,0.54,1.44,1.62,5.98,2.16,5.28,2.4299999999999997,1.91,1.2,7.84,18.42,18.71,22.01,3.84,9.11,22.97,65.58,27.34,0.96,3.12,15.14,20.1,34.42,25.18,6.22,1.44,372.0,378.0,427.0,413.0,423.0,413.0
69112,1,616.0,664.0,724.0,923.0,856.0,1067.0,43.0,120.0,49.0,279.0,59.0,221.0,3440.0,3316.0,3671.0,3199.0,4162.0,3749.0,4099.0,4100.0,4458.0,4460.0,5091.0,5090.0,2867.0,6541.0,0.0,0.0,14.0,59.0,14.0,53.0,15.03,16.2,16.24,20.7,16.81,20.96,1.05,2.93,1.1,6.26,1.16,4.34,0.0,0.0,0.31,1.32,0.27,1.04,84.97,83.8,83.76,79.3,83.19,79.04,51.0,39.0,43.0,1.7521368,3.0299401,6.2348485,18.0,18.0,10.0,1.046875,2.7266667,13.0,19.0,28.0,1.7640449,17.789476,5.9623911,6.5739184,0.3375502,1.306157,1.7948427,2.7518728,2.7518728,1.5288182,0.1055371,1.1839424,1.9874637,2.9047546,4.280691,0.3546356,73.97999999999999,100.0,1.68,0.29,1.23,1.89,5.39,1.99,6.87,0.75,0.8999999999999999,0.8200000000000001,7.7,14.17,15.81,28.36,6.54,7.74,26.94,70.55,35.54,0.52,2.4,15.38,16.54,29.45,19.25,5.97,1.37,3483.0,3436.0,3734.0,3537.0,4235.0,4023.0
69113,1,63.0,76.0,73.0,87.0,90.0,121.0,9.0,27.0,3.0,51.0,11.0,37.0,484.0,456.0,489.0,425.0,503.0,443.0,556.0,559.0,575.0,575.0,607.0,608.0,395.0,907.0,0.0,0.0,10.0,12.0,3.0,7.0,11.33,13.6,12.7,15.13,14.83,19.9,1.62,4.83,0.52,8.87,1.81,6.09,0.0,0.0,1.74,2.09,0.49,1.15,88.67,86.4,87.3,84.87,85.17,80.1,2.6492537,3.3106061,4.2666667,1.7521368,3.0299401,0.0,2.721519,3.0404624,2.4517766,0.0,0.0,2.4964539,2.3846154,2.6805556,0.0,5.1599952,3.5081804,5.0485131,0.3375502,1.306157,0.0,1.4219906,1.9820933,1.0619796,0.0,0.0,1.5184457,1.4076726,2.2745888,0.0,65.69999999999999,100.0,1.79,0.21,0.4,2.48,9.0,2.78,7.75,2.07,2.66,1.79,11.78,20.04,17.89,18.2,4.17,5.37,22.49,67.53,29.42,0.82,5.77,17.77,21.47,32.47,21.67,4.91,1.59,493.0,483.0,502.0,488.0,517.0,487.0
69115,1,456.0,488.0,524.0,644.0,647.0,806.0,35.0,143.0,20.0,203.0,47.0,135.0,2620.0,2520.0,2650.0,2306.0,2687.0,2414.0,3111.0,3151.0,3233.0,3232.0,3393.0,3393.0,2102.0,4749.0,0.0,0.0,39.0,79.0,12.0,38.0,14.66,15.49,16.21,19.93,19.07,23.75,1.13,4.54,0.62,6.28,1.39,3.98,0.0,0.0,1.21,2.44,0.35,1.12,85.34,84.51,83.79,80.07,80.93,76.25,43.0,40.0,33.0,6.0,40.0,17.0,9.0,15.0,2.4517766,0.0,2.7266667,12.0,8.0,24.0,1.7640449,20.458865,8.4228259,6.9488313,1.2634239,8.4228259,3.579701,1.8951358,3.1585597,1.0619796,0.0,1.1839424,2.5268478,1.6845652,5.0536955,0.3546356,68.97,100.0,1.41,0.11,1.24,1.95,5.36,2.34,4.35,1.22,0.76,0.74,8.7,13.89,19.39,25.96,5.62,8.6,25.17,65.44,31.0,0.75,1.97,19.05,21.96,34.56,22.89,4.91,1.67,2655.0,2663.0,2709.0,2588.0,2746.0,2587.0
