code_insee;nom_standard;typecom;typecom_texte;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom;epci_code;epci_nom;academie_code;academie_nom;code_postal;codes_postaux;zone_emploi;code_insee_centre_zone_emploi;code_unite_urbaine;nom_unite_urbaine;taille_unite_urbaine;type_commune_unite_urbaine;statut_commune_unite_urbaine;population;superficie_hectare;superficie_km2;densite;altitude_moyenne;altitude_minimale;altitude_maximale;latitude_mairie;longitude_mairie;latitude_centre;longitude_centre;grille_densite;grille_densite_texte;niveau_equipements_services;niveau_equipements_services_texte;gentile;extraction_source_url;ingestion_timestamp;source_file_name
69241;Taluyers;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;00760;Lyon;7;UNITE URBAINE;B;2628;815;8;322;311;205;359;45.641;4.72;45.636;4.724;5;Bourgs ruraux;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69242;Taponas;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69220;69220;08434;69264;69000;;0;HORS UNITE URBAINE;H;894;758;8;118;175;168;189;46.121;4.768;46.126;4.763;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69243;Tarare;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170, 69171, 69172, 69173;08430;69243;69303;Tarare;3;UNITE URBAINE;C;10428;1407;14;741;518;350;727;45.895;4.434;45.904;4.424;2;Centres urbains intermédiaires;3;centres structurants d'équipements et de services;Tarariens et Tarariennes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69244;Tassin-la-Demi-Lune;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69160;69813, 69817, 69812, 69811, 69160;08421;69123;00760;Lyon;7;UNITE URBAINE;B;22676;795;8;2852;240;186;309;45.761;4.777;45.763;4.755;1;Grands centres urbains;3;centres structurants d'équipements et de services;Tassilunois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69245;Ternand;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69000;;0;HORS UNITE URBAINE;H;724;1074;11;67;424;269;741;45.945;4.535;45.948;4.522;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69246;Theizé;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69301;Val d'Oingt;3;UNITE URBAINE;B;1309;1188;12;110;381;237;603;45.94;4.616;45.941;4.627;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69248;Thizy-les-Bourgs;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69240;69240;08430;69243;69203;Thizy;2;UNITE URBAINE;I;5869;193;2;3041;508;365;804;46.032;4.31;46.03;4.314;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Thizerots / Thizerotes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69249;Thurins;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69510;69510;08421;69123;00760;Lyon;7;UNITE URBAINE;B;3131;1927;19;162;471;306;791;45.683;4.641;45.684;4.626;5;Bourgs ruraux;1;centres locaux d'équipements et de services;thurinois, thurinoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69250;La Tour-de-Salvagny;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69890;69890;08421;69123;00760;Lyon;7;UNITE URBAINE;B;4272;847;8;504;306;240;352;45.814;4.715;45.81;4.712;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Tourellois, Tourelloises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69252;Trèves;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69420;69420;08421;69123;69000;;0;HORS UNITE URBAINE;H;735;768;8;96;333;190;405;45.54;4.675;45.535;4.69;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69253;Tupin-et-Semons;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69420;69420;08421;69123;00559;Vienne;5;UNITE URBAINE;B;647;822;8;79;315;144;426;45.478;4.777;45.49;4.774;6;Rural à habitat dispersé;0;communes non pôle;Tupiniers-semoniers, tupinières-semonières;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69254;Valsonne;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0;HORS UNITE URBAINE;H;983;1835;18;54;612;413;866;45.947;4.431;45.947;4.422;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Valsonnais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69255;Vaugneray;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69670;69670;08421;69123;00760;Lyon;7;UNITE URBAINE;B;6091;2250;22;271;481;260;804;45.738;4.658;45.732;4.644;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Valnégriens (très rarement Valnigrins);https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69256;Vaulx-en-Velin;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69120;69512, 69151, 69513, 69511, 69518, 69120, 69515, 69516, 69517, 69514;08421;69123;00760;Lyon;7;UNITE URBAINE;B;52139;2102;21;2480;174;167;250;45.779;4.92;45.786;4.926;1;Grands centres urbains;3;centres structurants d'équipements et de services;Vaudais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69257;Vaux-en-Beaujolais;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2;UNITE URBAINE;B;1131;1771;18;64;479;270;820;46.055;4.591;46.046;4.577;5;Bourgs ruraux;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69258;Vauxrenard;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69820;69820;08434;69264;69000;;0;HORS UNITE URBAINE;H;317;1905;19;17;577;294;844;46.209;4.642;46.217;4.638;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69259;Vénissieux;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69200;69631, 69355, 69636, 69632, 69633, 69200, 69694, 69635, 69621, 69637, 69634, 69692, 69693;08421;69123;00760;Lyon;7;UNITE URBAINE;B;66363;1537;15;4318;195;171;259;45.697;4.886;45.704;4.881;1;Grands centres urbains;3;centres structurants d'équipements et de services;Vénissians, Vénissianes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69260;Vernaison;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69390;69390;08421;69123;00760;Lyon;7;UNITE URBAINE;B;5140;410;4;1254;205;155;280;45.647;4.812;45.649;4.809;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Vernaisonnais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69261;Vernay;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69000;;0;HORS UNITE URBAINE;H;110;554;6;20;632;393;940;46.157;4.529;46.164;4.527;7;Rural à habitat très dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69263;Villechenève;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69770;69770;08421;69123;69000;;0;HORS UNITE URBAINE;H;894;1406;14;64;705;499;891;45.812;4.405;45.817;4.407;6;Rural à habitat dispersé;0;communes non pôle;Milottiers;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69264;Villefranche-sur-Saône;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6913;Villefranche-sur-Saône;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69400;69665, 69656, 69654, 69400, 69658, 69651, 69659, 69653, 69652, 69655, 69661, 69657;08434;69264;00760;Lyon;7;UNITE URBAINE;B;35913;945;9;3800;181;167;220;45.989;4.715;45.988;4.732;2;Centres urbains intermédiaires;3;centres structurants d'équipements et de services;Caladois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69265;Ville-sur-Jarnioux;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;69000;;0;HORS UNITE URBAINE;H;811;1027;10;79;496;305;773;45.962;4.609;45.97;4.598;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69266;Villeurbanne;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69100;69621, 69609, 69612, 69625, 69602, 69371, 69605, 69623, 69627, 69603, 69622, 69351, 69604, 69611, 69601, 69624, 69626, 69608, 69615, 69628, 69616, 69613, 69606, 69100;08421;69123;00760;Lyon;7;UNITE URBAINE;B;156928;1480;15;10603;175;165;189;45.766;4.88;45.771;4.888;1;Grands centres urbains;4;centres majeurs d'équipements et de services;Villeurbannais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69267;Villié-Morgon;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69910;69910;08434;69264;69000;;0;HORS UNITE URBAINE;H;2127;1852;19;115;322;212;689;46.161;4.679;46.16;4.671;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Villiatons;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69268;Vourles;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6905;Brignais;246900757;CC de la Vallée du Garon (CCVG);10;Lyon;69390;69390;08421;69123;00760;Lyon;7;UNITE URBAINE;B;3374;557;6;606;231;184;286;45.66;4.775;45.658;4.768;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Vourlois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69269;Yzeron;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69510;69510;08421;69123;69000;;0;HORS UNITE URBAINE;H;965;1067;11;90;710;448;903;45.708;4.591;45.71;4.595;5;Bourgs ruraux;1;centres locaux d'équipements et de services;Yzeronnais, Yzeronnaises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69270;Chaponnay;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900765;CC du Pays de l'Ozon;10;Lyon;69970;69967, 69970;08421;69123;00760;Lyon;7;UNITE URBAINE;B;4465;1890;19;236;257;192;367;45.628;4.936;45.628;4.95;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Chaponnaysards / Chaponnaysardes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69271;Chassieu;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69680;69686, 69684, 69687, 69685, 69680, 69682;08421;69123;00760;Lyon;7;UNITE URBAINE;B;11092;1154;12;961;208;190;238;45.744;4.972;45.738;4.962;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Chasselands et Chasselandes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69272;Communay;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900765;CC du Pays de l'Ozon;10;Lyon;69360;69360;08421;69123;00760;Lyon;7;UNITE URBAINE;B;4508;1038;10;434;258;210;359;45.606;4.834;45.598;4.839;4;Ceintures urbaines;1;centres locaux d'équipements et de services;Communaysards, Communaysardes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69273;Corbas;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69960;69969, 69960, 69636, 69964, 69968, 69639, 69638;08421;69123;00760;Lyon;7;UNITE URBAINE;B;10932;1188;12;920;204;188;228;45.671;4.899;45.668;4.908;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Corbasiens;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69275;Décines-Charpieu;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69150;69150, 69151, 69152, 69154, 69153;08421;69123;00760;Lyon;7;UNITE URBAINE;B;29731;1703;17;1746;189;171;240;45.768;4.957;45.772;4.961;1;Grands centres urbains;3;centres structurants d'équipements et de services;Décinois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69276;Feyzin;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69320;69551, 69552, 69320, 69553;08421;69123;00760;Lyon;7;UNITE URBAINE;B;9850;1041;10;946;192;155;234;45.669;4.856;45.673;4.857;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Feyzinois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69277;Genas;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6906;Genas;246900575;CC de l'Est Lyonnais (CCEL);10;Lyon;69740;69747, 69740, 69743, 69744, 69746, 69745, 69882, 69742, 69741;08421;69123;00760;Lyon;7;UNITE URBAINE;B;13483;2410;24;559;223;208;263;45.732;5.005;45.73;5.016;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Genassien, Genassienne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69278;Genay;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69730;69730, 69727, 69726;08421;69123;00760;Lyon;7;UNITE URBAINE;B;5520;862;9;640;225;167;301;45.897;4.84;45.898;4.839;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Ganathain;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69279;Jonage;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69330;69883, 69882, 69330;08421;69123;69201;Jonage;2;UNITE URBAINE;I;6160;1205;12;511;194;175;225;45.797;5.047;45.791;5.042;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Jonageois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69280;Jons;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6906;Genas;246900575;CC de l'Est Lyonnais (CCEL);10;Lyon;69330;69330;08421;69123;69000;;0;HORS UNITE URBAINE;H;1530;728;7;210;203;175;242;45.801;5.084;45.8;5.078;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69281;Marennes;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900765;CC du Pays de l'Ozon;10;Lyon;69970;69970, 69967;08421;69123;00760;Lyon;7;UNITE URBAINE;B;1963;1243;12;158;229;183;366;45.619;4.913;45.623;4.908;5;Bourgs ruraux;1;centres locaux d'équipements et de services;Marennois, Marennoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69282;Meyzieu;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69330;69881, 69883, 69330, 69882;08421;69123;00760;Lyon;7;UNITE URBAINE;B;35882;2353;24;1525;196;167;250;45.765;5.005;45.777;5.006;1;Grands centres urbains;3;centres structurants d'équipements et de services;Majolans;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69283;Mions;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69780;69965, 69780;08421;69123;00760;Lyon;7;UNITE URBAINE;B;13707;1160;12;1182;222;167;250;45.664;4.957;45.665;4.949;2;Centres urbains intermédiaires;2;centres intermédiaires d'équipements et de services;Miolands;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69284;Montanay;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69250;69250;08421;69123;00760;Lyon;7;UNITE URBAINE;B;3249;721;7;451;282;202;3114;45.879;4.858;45.877;4.868;2;Centres urbains intermédiaires;1;centres locaux d'équipements et de services;Montanois, Montanoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69285;Pusignan;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6906;Genas;246900575;CC de l'Est Lyonnais (CCEL);10;Lyon;69330;69891, 69881, 69883, 69330;08421;69123;69106;Pusignan;1;UNITE URBAINE;I;4172;1320;13;316;219;199;271;45.755;5.067;45.754;5.067;5;Bourgs ruraux;1;centres locaux d'équipements et de services;Pusignanais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69286;Rillieux-la-Pape;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69140;69140, 69142, 69141, 69144, 69147;08421;69123;00760;Lyon;7;UNITE URBAINE;B;31247;1455;15;2148;266;165;329;45.819;4.898;45.821;4.898;1;Grands centres urbains;3;centres structurants d'équipements et de services;Rilliards;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69287;Saint-Bonnet-de-Mure;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6906;Genas;246900575;CC de l'Est Lyonnais (CCEL);10;Lyon;69720;69720, 69748;08421;69123;69302;Saint-Laurent-de-Mure;3;UNITE URBAINE;C;6920;1662;17;416;240;220;287;45.69;5.028;45.696;5.022;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Murois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69288;Saint-Laurent-de-Mure;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6906;Genas;246900575;CC de l'Est Lyonnais (CCEL);10;Lyon;69720;69720, 69748;08421;69123;69302;Saint-Laurent-de-Mure;3;UNITE URBAINE;B;5621;1881;19;299;258;227;313;45.686;5.045;45.683;5.061;2;Centres urbains intermédiaires;2;centres intermédiaires d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69289;Saint-Pierre-de-Chandieu;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6906;Genas;246900575;CC de l'Est Lyonnais (CCEL);10;Lyon;69780;69780, 69965;08421;69123;69110;Saint-Pierre-de-Chandieu;1;UNITE URBAINE;I;4598;2916;29;158;269;215;369;45.644;5.01;45.645;5.009;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Saint-Pierrards;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69290;Saint-Priest;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69800;69211, 69800, 69801, 69637, 69791, 69805, 69803, 69808, 69804, 69806, 69796, 69802, 69792, 69636, 69794;08421;69123;00760;Lyon;7;UNITE URBAINE;B;48822;2966;30;1646;215;0;0;45.695;4.936;45.702;4.949;1;Grands centres urbains;3;centres structurants d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69291;Saint-Symphorien-d'Ozon;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900765;CC du Pays de l'Ozon;10;Lyon;69360;69360;08421;69123;00760;Lyon;7;UNITE URBAINE;B;5965;1343;13;444;209;168;308;45.634;4.856;45.642;4.869;4;Ceintures urbaines;2;centres intermédiaires d'équipements et de services;Symphorinois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69292;Sathonay-Camp;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69580;69580;08421;69123;00760;Lyon;7;UNITE URBAINE;B;6858;191;2;3591;260;209;298;45.825;4.875;45.826;4.874;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Sathonards;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69293;Sathonay-Village;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69580;69580;08421;69123;00760;Lyon;7;UNITE URBAINE;B;2423;509;5;476;286;198;329;45.831;4.88;45.84;4.886;4;Ceintures urbaines;1;centres locaux d'équipements et de services;Sathonards;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69294;Sérézin-du-Rhône;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900765;CC du Pays de l'Ozon;10;Lyon;69360;69360;08421;69123;00760;Lyon;7;UNITE URBAINE;B;2981;383;4;778;195;155;284;45.628;4.823;45.628;4.825;4;Ceintures urbaines;1;centres locaux d'équipements et de services;sérézinois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69295;Simandres;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900765;CC du Pays de l'Ozon;10;Lyon;69360;69360;08421;69123;69000;;0;HORS UNITE URBAINE;H;1855;945;9;196;241;178;377;45.621;4.872;45.612;4.871;4;Ceintures urbaines;1;centres locaux d'équipements et de services;Simandrouilles;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
