bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_12_202_0010;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0010;648;163;25.15;485;74.85;5;0.77;1.03;4;0.62;0.82;476;73.46;98.14;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0011;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0011;725;189;26.07;536;73.93;11;1.52;2.05;0;0.0;0.0;525;72.41;97.95;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0012;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0012;953;172;18.05;781;81.95;14;1.47;1.79;1;0.1;0.13;766;80.38;98.08;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0013;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0013;750;124;16.53;626;83.47;11;1.47;1.76;5;0.67;0.8;610;81.33;97.44;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0014;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0014;922;172;18.66;750;81.34;10;1.08;1.33;2;0.22;0.27;738;80.04;98.4;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0015;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0015;776;153;19.72;623;80.28;10;1.29;1.61;3;0.39;0.48;610;78.61;97.91;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0016;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0016;805;199;24.72;606;75.28;9;1.12;1.49;1;0.12;0.17;596;74.04;98.35;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0017;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0017;897;144;16.05;753;83.95;6;0.67;0.8;3;0.33;0.4;744;82.94;98.8;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0018;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0018;1000;143;14.3;857;85.7;13;1.3;1.52;2;0.2;0.23;842;84.2;98.25;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_202_0019;69;Rhône;12;12ème circonscription;202;Sainte-Foy-lès-Lyon;0019;793;112;14.12;681;85.88;12;1.51;1.76;2;0.25;0.29;667;84.11;97.94;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_203_0001;69;Rhône;10;10ème circonscription;203;Saint-Genis-l'Argentière;0001;760;164;21.58;596;78.42;17;2.24;2.85;1;0.13;0.17;578;76.05;96.98;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0001;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0001;957;203;21.21;754;78.79;8;0.84;1.06;2;0.21;0.27;744;77.74;98.67;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0002;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0002;1032;163;15.79;869;84.21;8;0.78;0.92;3;0.29;0.35;858;83.14;98.73;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0003;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0003;1107;184;16.62;923;83.38;7;0.63;0.76;2;0.18;0.22;914;82.57;99.02;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0004;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0004;757;129;17.04;628;82.96;0;0.0;0.0;4;0.53;0.64;624;82.43;99.36;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0005;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0005;1064;161;15.13;903;84.87;14;1.32;1.55;3;0.28;0.33;886;83.27;98.12;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0006;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0006;1006;201;19.98;805;80.02;9;0.89;1.12;0;0.0;0.0;796;79.13;98.88;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0007;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0007;1148;264;23.0;884;77.0;8;0.7;0.9;2;0.17;0.23;874;76.13;98.87;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0008;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0008;969;156;16.1;813;83.9;9;0.93;1.11;5;0.52;0.62;799;82.46;98.28;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0009;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0009;958;171;17.85;787;82.15;12;1.25;1.52;3;0.31;0.38;772;80.58;98.09;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0010;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0010;1106;231;20.89;875;79.11;13;1.18;1.49;1;0.09;0.11;861;77.85;98.4;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0011;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0011;795;149;18.74;646;81.26;11;1.38;1.7;2;0.25;0.31;633;79.62;97.99;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0012;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0012;1035;373;36.04;662;63.96;4;0.39;0.6;2;0.19;0.3;656;63.38;99.09;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0013;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0013;984;160;16.26;824;83.74;5;0.51;0.61;7;0.71;0.85;812;82.52;98.54;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0014;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0014;942;186;19.75;756;80.25;12;1.27;1.59;5;0.53;0.66;739;78.45;97.75;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_204_0015;69;Rhône;10;10ème circonscription;204;Saint-Genis-Laval;0015;884;134;15.16;750;84.84;11;1.24;1.47;2;0.23;0.27;737;83.37;98.27;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_205_0001;69;Rhône;10;10ème circonscription;205;Saint-Genis-les-Ollières;0001;692;132;19.08;560;80.92;13;1.88;2.32;3;0.43;0.54;544;78.61;97.14;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_205_0002;69;Rhône;10;10ème circonscription;205;Saint-Genis-les-Ollières;0002;771;118;15.3;653;84.7;6;0.78;0.92;3;0.39;0.46;644;83.53;98.62;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_205_0003;69;Rhône;10;10ème circonscription;205;Saint-Genis-les-Ollières;0003;747;123;16.47;624;83.53;7;0.94;1.12;3;0.4;0.48;614;82.2;98.4;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_205_0004;69;Rhône;10;10ème circonscription;205;Saint-Genis-les-Ollières;0004;795;101;12.7;694;87.3;11;1.38;1.59;5;0.63;0.72;678;85.28;97.69;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_205_0005;69;Rhône;10;10ème circonscription;205;Saint-Genis-les-Ollières;0005;809;114;14.09;695;85.91;4;0.49;0.58;3;0.37;0.43;688;85.04;98.99;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_206_0001;69;Rhône;09;9ème circonscription;206;Saint-Georges-de-Reneins;0001;1031;211;20.47;820;79.53;7;0.68;0.85;2;0.19;0.24;811;78.66;98.9;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_206_0002;69;Rhône;09;9ème circonscription;206;Saint-Georges-de-Reneins;0002;1205;242;20.08;963;79.92;14;1.16;1.45;5;0.41;0.52;944;78.34;98.03;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_206_0003;69;Rhône;09;9ème circonscription;206;Saint-Georges-de-Reneins;0003;1139;269;23.62;870;76.38;16;1.4;1.84;9;0.79;1.03;845;74.19;97.13;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_207_0001;69;Rhône;05;5ème circonscription;207;Saint-Germain-au-Mont-d'Or;0001;726;145;19.97;581;80.03;10;1.38;1.72;0;0.0;0.0;571;78.65;98.28;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_207_0002;69;Rhône;05;5ème circonscription;207;Saint-Germain-au-Mont-d'Or;0002;618;154;24.92;464;75.08;12;1.94;2.59;6;0.97;1.29;446;72.17;96.12;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_207_0003;69;Rhône;05;5ème circonscription;207;Saint-Germain-au-Mont-d'Or;0003;830;194;23.37;636;76.63;12;1.45;1.89;0;0.0;0.0;624;75.18;98.11;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_208_0001;69;Rhône;08;8ème circonscription;208;Saint-Germain-Nuelles;0001;1209;160;13.23;1049;86.77;16;1.32;1.53;4;0.33;0.38;1029;85.11;98.09;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_208_0002;69;Rhône;08;8ème circonscription;208;Saint-Germain-Nuelles;0002;550;73;13.27;477;86.73;0;0.0;0.0;2;0.36;0.42;475;86.36;99.58;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_209_0001;69;Rhône;09;9ème circonscription;209;Saint-Igny-de-Vers;0001;484;124;25.62;360;74.38;0;0.0;0.0;9;1.86;2.5;351;72.52;97.5;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_212_0001;69;Rhône;09;9ème circonscription;212;Saint-Jean-des-Vignes;0001;385;65;16.88;320;83.12;3;0.78;0.94;0;0.0;0.0;317;82.34;99.06;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_214_0001;69;Rhône;08;8ème circonscription;214;Saint-Jean-la-Bussière;0001;908;162;17.84;746;82.16;0;0.0;0.0;20;2.2;2.68;726;79.96;97.32;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_215_0001;69;Rhône;09;9ème circonscription;215;Saint-Julien;0001;698;124;17.77;574;82.23;11;1.58;1.92;1;0.14;0.17;562;80.52;97.91;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_216_0001;69;Rhône;08;8ème circonscription;216;Saint-Julien-sur-Bibost;0001;420;64;15.24;356;84.76;7;1.67;1.97;2;0.48;0.56;347;82.62;97.47;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_217_0001;69;Rhône;08;8ème circonscription;217;Saint-Just-d'Avray;0001;608;113;18.59;495;81.41;8;1.32;1.62;0;0.0;0.0;487;80.1;98.38;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_218_0001;69;Rhône;09;9ème circonscription;218;Saint-Lager;0001;793;191;24.09;602;75.91;1;0.13;0.17;11;1.39;1.83;590;74.4;98.01;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_219_0001;69;Rhône;11;11ème circonscription;219;Saint-Laurent-d'Agny;0001;845;157;18.58;688;81.42;13;1.54;1.89;2;0.24;0.29;673;79.64;97.82;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_219_0002;69;Rhône;11;11ème circonscription;219;Saint-Laurent-d'Agny;0002;989;185;18.71;804;81.29;15;1.52;1.87;3;0.3;0.37;786;79.47;97.76;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_220_0001;69;Rhône;10;10ème circonscription;220;Saint-Laurent-de-Chamousset;0001;1401;269;19.2;1132;80.8;21;1.5;1.86;6;0.43;0.53;1105;78.87;97.61;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_225_0001;69;Rhône;08;8ème circonscription;225;Saint-Marcel-l'Eclairé;0001;461;78;16.92;383;83.08;17;3.69;4.44;2;0.43;0.52;364;78.96;95.04;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_227_0001;69;Rhône;10;10ème circonscription;227;Saint-Martin-en-Haut;0001;776;177;22.81;599;77.19;10;1.29;1.67;2;0.26;0.33;587;75.64;98.0;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_227_0002;69;Rhône;10;10ème circonscription;227;Saint-Martin-en-Haut;0002;833;136;16.33;697;83.67;21;2.52;3.01;1;0.12;0.14;675;81.03;96.84;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_227_0003;69;Rhône;10;10ème circonscription;227;Saint-Martin-en-Haut;0003;764;137;17.93;627;82.07;20;2.62;3.19;3;0.39;0.48;604;79.06;96.33;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_227_0004;69;Rhône;10;10ème circonscription;227;Saint-Martin-en-Haut;0004;810;120;14.81;690;85.19;12;1.48;1.74;1;0.12;0.14;677;83.58;98.12;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_228_0001;69;Rhône;11;11ème circonscription;228;Chabanière;0001;682;103;15.1;579;84.9;14;2.05;2.42;4;0.59;0.69;561;82.26;96.89;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_228_0002;69;Rhône;11;11ème circonscription;228;Chabanière;0002;368;87;23.64;281;76.36;1;0.27;0.36;0;0.0;0.0;280;76.09;99.64;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_228_0003;69;Rhône;11;11ème circonscription;228;Chabanière;0003;715;103;14.41;612;85.59;12;1.68;1.96;6;0.84;0.98;594;83.08;97.06;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_228_0004;69;Rhône;11;11ème circonscription;228;Chabanière;0004;1002;153;15.27;849;84.73;7;0.7;0.82;9;0.9;1.06;833;83.13;98.12;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_228_0005;69;Rhône;11;11ème circonscription;228;Chabanière;0005;514;66;12.84;448;87.16;10;1.95;2.23;0;0.0;0.0;438;85.21;97.77;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_229_0001;69;Rhône;08;8ème circonscription;229;Saint-Nizier-d'Azergues;0001;553;121;21.88;432;78.12;5;0.9;1.16;3;0.54;0.69;424;76.67;98.15;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_230_0001;69;Rhône;08;8ème circonscription;230;Sainte-Paule;0001;262;51;19.47;211;80.53;5;1.91;2.37;0;0.0;0.0;206;78.63;97.63;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_231_0001;69;Rhône;08;8ème circonscription;231;Saint-Pierre-la-Palud;0001;1323;276;20.86;1047;79.14;23;1.74;2.2;4;0.3;0.38;1020;77.1;97.42;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_231_0002;69;Rhône;08;8ème circonscription;231;Saint-Pierre-la-Palud;0002;798;186;23.31;612;76.69;20;2.51;3.27;0;0.0;0.0;592;74.19;96.73;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_233_0001;69;Rhône;05;5ème circonscription;233;Saint-Romain-au-Mont-d'Or;0001;962;149;15.49;813;84.51;2;0.21;0.25;10;1.04;1.23;801;83.26;98.52;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
