commune_id;candidate_id;candidate_slot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exp;extraction_source_url;ingestion_timestamp;source_file_name
69_257;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;348;40.09;52.89;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_258;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;117;43.66;59.09;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_259;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;10648;36.4;68.6;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_260;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1641;49.46;68.4;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_261;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;25;45.45;56.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_263;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;240;35.09;48.39;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_264;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;7404;38.63;62.79;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_265;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;320;46.44;60.15;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_266;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;40375;45.61;75.98;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_267;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;645;37.22;51.31;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_268;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1372;50.2;66.83;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_269;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;362;47.44;63.96;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_270;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1562;45.29;59.96;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_271;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;3674;44.68;62.63;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_272;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1602;45.22;61.64;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_273;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2797;38.17;55.42;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_275;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;6432;35.69;58.19;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_276;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2156;33.54;56.4;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_277;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;4878;46.51;63.25;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_278;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1756;44.31;62.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_279;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1940;40.9;55.19;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_280;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;348;32.31;44.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_281;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;571;40.21;53.72;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_282;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;9233;40.54;63.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_283;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;3738;39.99;57.42;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_284;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1416;57.37;73.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_285;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;930;32.45;45.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_286;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;7094;42.18;66.95;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_287;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2028;39.49;54.12;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_288;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1524;34.83;50.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_289;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1399;36.35;49.84;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_290;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;10815;36.59;61.66;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_291;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1581;39.2;56.32;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_292;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1623;38.27;57.31;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_293;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;982;50.83;66.04;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_294;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;926;45.13;60.64;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_295;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;559;39.23;51.47;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_296;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;963;41.94;57.53;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_297;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1614;40.95;57.83;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_298;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;911;41.07;55.35;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_299;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;634;31.88;42.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_001;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;139;43.99;58.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_002;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;83;38.25;52.87;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_003;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;434;23.33;34.53;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_004;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;142;30.21;42.26;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_005;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;181;44.47;54.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_006;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1129;32.2;46.85;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_007;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;755;35.31;49.06;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_008;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;179;36.23;46.37;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_009;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1245;24.61;35.95;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_010;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1003;24.04;36.63;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_012;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;160;34.26;48.05;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_013;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;897;31.52;44.36;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_014;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;255;31.91;41.8;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_016;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;43;33.08;46.74;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_017;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;181;31.05;41.32;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_018;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;464;35.75;50.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_019;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;2560;30.29;46.14;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_020;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;161;31.08;41.49;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_021;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;484;28.88;39.97;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_022;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;139;33.82;44.84;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_023;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;405;35.1;46.39;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_024;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;881;26.83;37.13;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_026;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;130;34.95;47.79;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_027;2_LE PEN_Marine;.1;2;F;LE PEN;Marine;1984;21.67;31.95;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
