bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_04_123_0816;69;Rhône;04;4ème circonscription;123;Lyon;0816;680;197;28.97;483;71.03;36;5.29;7.45;11;1.62;2.28;436;64.12;90.27;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_04_123_0817;69;Rhône;04;4ème circonscription;123;Lyon;0817;1086;329;30.29;757;69.71;51;4.7;6.74;13;1.2;1.72;693;63.81;91.55;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_04_123_0818;69;Rhône;04;4ème circonscription;123;Lyon;0818;965;363;37.62;602;62.38;46;4.77;7.64;0;0.0;0.0;556;57.62;92.36;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_04_123_0819;69;Rhône;04;4ème circonscription;123;Lyon;0819;800;342;42.75;458;57.25;20;2.5;4.37;1;0.13;0.22;437;54.63;95.41;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_04_123_0844;69;Rhône;04;4ème circonscription;123;Lyon;0844;957;246;25.71;711;74.29;49;5.12;6.89;19;1.99;2.67;643;67.19;90.44;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_124_0001;69;Rhône;09;9ème circonscription;124;Marchampt;0001;374;60;16.04;314;83.96;25;6.68;7.96;7;1.87;2.23;282;75.4;89.81;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_125_0001;69;Rhône;05;5ème circonscription;125;Marcilly-d'Azergues;0001;720;124;17.22;596;82.78;43;5.97;7.21;6;0.83;1.01;547;75.97;91.78;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_126_0001;69;Rhône;09;9ème circonscription;126;Marcy;0001;564;78;13.83;486;86.17;42;7.45;8.64;5;0.89;1.03;439;77.84;90.33;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_127_0001;69;Rhône;10;10ème circonscription;127;Marcy-l'Etoile;0001;742;122;16.44;620;83.56;41;5.53;6.61;16;2.16;2.58;563;75.88;90.81;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_127_0002;69;Rhône;10;10ème circonscription;127;Marcy-l'Etoile;0002;738;126;17.07;612;82.93;41;5.56;6.7;8;1.08;1.31;563;76.29;91.99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_127_0003;69;Rhône;10;10ème circonscription;127;Marcy-l'Etoile;0003;776;128;16.49;648;83.51;45;5.8;6.94;7;0.9;1.08;596;76.8;91.98;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_130_0001;69;Rhône;08;8ème circonscription;130;Meaux-la-Montagne;0001;191;44;23.04;147;76.96;18;9.42;12.24;5;2.62;3.4;124;64.92;84.35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_131_0001;69;Rhône;10;10ème circonscription;131;Messimy;0001;911;167;18.33;744;81.67;63;6.92;8.47;14;1.54;1.88;667;73.22;89.65;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_131_0002;69;Rhône;10;10ème circonscription;131;Messimy;0002;827;134;16.2;693;83.8;69;8.34;9.96;9;1.09;1.3;615;74.37;88.74;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_131_0003;69;Rhône;10;10ème circonscription;131;Messimy;0003;884;161;18.21;723;81.79;76;8.6;10.51;10;1.13;1.38;637;72.06;88.11;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_132_0001;69;Rhône;10;10ème circonscription;132;Meys;0001;606;103;17.0;503;83.0;56;9.24;11.13;13;2.15;2.58;434;71.62;86.28;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_133_0001;69;Rhône;11;11ème circonscription;133;Millery;0001;1019;177;17.37;842;82.63;63;6.18;7.48;18;1.77;2.14;761;74.68;90.38;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_133_0002;69;Rhône;11;11ème circonscription;133;Millery;0002;1128;215;19.06;913;80.94;75;6.65;8.21;8;0.71;0.88;830;73.58;90.91;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_133_0003;69;Rhône;11;11ème circonscription;133;Millery;0003;1042;171;16.41;871;83.59;85;8.16;9.76;11;1.06;1.26;775;74.38;88.98;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_134_0001;69;Rhône;08;8ème circonscription;134;Moiré;0001;178;25;14.04;153;85.96;12;6.74;7.84;5;2.81;3.27;136;76.4;88.89;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_135_0001;69;Rhône;09;9ème circonscription;135;Monsols;0001;591;160;27.07;431;72.93;34;5.75;7.89;10;1.69;2.32;387;65.48;89.79;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_136_0001;69;Rhône;11;11ème circonscription;136;Montagny;0001;1190;238;20.0;952;80.0;83;6.97;8.72;13;1.09;1.37;856;71.93;89.92;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_136_0002;69;Rhône;11;11ème circonscription;136;Montagny;0002;796;126;15.83;670;84.17;49;6.16;7.31;29;3.64;4.33;592;74.37;88.36;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_137_0001;69;Rhône;09;9ème circonscription;137;Montmelas-Saint-Sorlin;0001;272;44;16.18;228;83.82;16;5.88;7.02;8;2.94;3.51;204;75.0;89.47;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_138_0001;69;Rhône;10;10ème circonscription;138;Montromant;0001;328;45;13.72;283;86.28;29;8.84;10.25;7;2.13;2.47;247;75.3;87.28;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_139_0001;69;Rhône;10;10ème circonscription;139;Montrottier;0001;1049;222;21.16;827;78.84;62;5.91;7.5;20;1.91;2.42;745;71.02;90.08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_140_0001;69;Rhône;09;9ème circonscription;140;Morancé;0001;836;147;17.58;689;82.42;57;6.82;8.27;19;2.27;2.76;613;73.33;88.97;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_140_0002;69;Rhône;09;9ème circonscription;140;Morancé;0002;747;123;16.47;624;83.53;56;7.5;8.97;13;1.74;2.08;555;74.3;88.94;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_141_0001;69;Rhône;11;11ème circonscription;141;Mornant;0001;1077;227;21.08;850;78.92;58;5.39;6.82;24;2.23;2.82;768;71.31;90.35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_141_0002;69;Rhône;11;11ème circonscription;141;Mornant;0002;1299;205;15.78;1094;84.22;87;6.7;7.95;22;1.69;2.01;985;75.83;90.04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_141_0003;69;Rhône;11;11ème circonscription;141;Mornant;0003;985;182;18.48;803;81.52;73;7.41;9.09;12;1.22;1.49;718;72.89;89.41;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_141_0004;69;Rhône;11;11ème circonscription;141;Mornant;0004;1076;178;16.54;898;83.46;53;4.93;5.9;26;2.42;2.9;819;76.12;91.2;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_142_0001;69;Rhône;12;12ème circonscription;142;La Mulatière;0001;834;203;24.34;631;75.66;36;4.32;5.71;18;2.16;2.85;577;69.18;91.44;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_142_0002;69;Rhône;12;12ème circonscription;142;La Mulatière;0002;808;252;31.19;556;68.81;45;5.57;8.09;14;1.73;2.52;497;61.51;89.39;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_142_0003;69;Rhône;12;12ème circonscription;142;La Mulatière;0003;783;257;32.82;526;67.18;39;4.98;7.41;10;1.28;1.9;477;60.92;90.68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_142_0004;69;Rhône;12;12ème circonscription;142;La Mulatière;0004;804;258;32.09;546;67.91;37;4.6;6.78;11;1.37;2.01;498;61.94;91.21;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_142_0005;69;Rhône;12;12ème circonscription;142;La Mulatière;0005;718;234;32.59;484;67.41;30;4.18;6.2;11;1.53;2.27;443;61.7;91.53;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_143_0001;69;Rhône;05;5ème circonscription;143;Neuville-sur-Saône;0001;910;244;26.81;666;73.19;43;4.73;6.46;12;1.32;1.8;611;67.14;91.74;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_143_0002;69;Rhône;05;5ème circonscription;143;Neuville-sur-Saône;0002;847;190;22.43;657;77.57;52;6.14;7.91;22;2.6;3.35;583;68.83;88.74;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_143_0003;69;Rhône;05;5ème circonscription;143;Neuville-sur-Saône;0003;675;224;33.19;451;66.81;36;5.33;7.98;13;1.93;2.88;402;59.56;89.14;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_143_0004;69;Rhône;05;5ème circonscription;143;Neuville-sur-Saône;0004;835;245;29.34;590;70.66;42;5.03;7.12;13;1.56;2.2;535;64.07;90.68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_143_0005;69;Rhône;05;5ème circonscription;143;Neuville-sur-Saône;0005;876;240;27.4;636;72.6;56;6.39;8.81;15;1.71;2.36;565;64.5;88.84;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_143_0006;69;Rhône;05;5ème circonscription;143;Neuville-sur-Saône;0006;615;127;20.65;488;79.35;63;10.24;12.91;11;1.79;2.25;414;67.32;84.84;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_145_0001;69;Rhône;09;9ème circonscription;145;Odenas;0001;602;106;17.61;496;82.39;47;7.81;9.48;12;1.99;2.42;437;72.59;88.1;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_147_0001;69;Rhône;08;8ème circonscription;147;Les Olmes;0001;641;122;19.03;519;80.97;37;5.77;7.13;12;1.87;2.31;470;73.32;90.56;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_148_0001;69;Rhône;11;11ème circonscription;148;Orliénas;0001;924;144;15.58;780;84.42;66;7.14;8.46;18;1.95;2.31;696;75.32;89.23;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_148_0002;69;Rhône;11;11ème circonscription;148;Orliénas;0002;878;164;18.68;714;81.32;59;6.72;8.26;15;1.71;2.1;640;72.89;89.64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0001;69;Rhône;12;12ème circonscription;149;Oullins;0001;984;290;29.47;694;70.53;45;4.57;6.48;14;1.42;2.02;635;64.53;91.5;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0002;69;Rhône;12;12ème circonscription;149;Oullins;0002;1060;272;25.66;788;74.34;66;6.23;8.38;17;1.6;2.16;705;66.51;89.47;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0003;69;Rhône;12;12ème circonscription;149;Oullins;0003;563;225;39.96;338;60.04;24;4.26;7.1;7;1.24;2.07;307;54.53;90.83;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0004;69;Rhône;12;12ème circonscription;149;Oullins;0004;810;181;22.35;629;77.65;59;7.28;9.38;18;2.22;2.86;552;68.15;87.76;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0005;69;Rhône;12;12ème circonscription;149;Oullins;0005;697;203;29.12;494;70.88;48;6.89;9.72;16;2.3;3.24;430;61.69;87.04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0006;69;Rhône;12;12ème circonscription;149;Oullins;0006;844;225;26.66;619;73.34;49;5.81;7.92;11;1.3;1.78;559;66.23;90.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0007;69;Rhône;12;12ème circonscription;149;Oullins;0007;697;164;23.53;533;76.47;54;7.75;10.13;16;2.3;3.0;463;66.43;86.87;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0008;69;Rhône;12;12ème circonscription;149;Oullins;0008;707;154;21.78;553;78.22;37;5.23;6.69;22;3.11;3.98;494;69.87;89.33;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0009;69;Rhône;12;12ème circonscription;149;Oullins;0009;842;230;27.32;612;72.68;56;6.65;9.15;13;1.54;2.12;543;64.49;88.73;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0010;69;Rhône;12;12ème circonscription;149;Oullins;0010;927;176;18.99;751;81.01;74;7.98;9.85;13;1.4;1.73;664;71.63;88.42;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0011;69;Rhône;12;12ème circonscription;149;Oullins;0011;932;213;22.85;719;77.15;63;6.76;8.76;15;1.61;2.09;641;68.78;89.15;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0012;69;Rhône;12;12ème circonscription;149;Oullins;0012;861;251;29.15;610;70.85;63;7.32;10.33;19;2.21;3.11;528;61.32;86.56;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0013;69;Rhône;12;12ème circonscription;149;Oullins;0013;854;173;20.26;681;79.74;70;8.2;10.28;11;1.29;1.62;600;70.26;88.11;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0014;69;Rhône;12;12ème circonscription;149;Oullins;0014;697;162;23.24;535;76.76;40;5.74;7.48;13;1.87;2.43;482;69.15;90.09;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0015;69;Rhône;12;12ème circonscription;149;Oullins;0015;917;197;21.48;720;78.52;59;6.43;8.19;18;1.96;2.5;643;70.12;89.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0016;69;Rhône;12;12ème circonscription;149;Oullins;0016;845;207;24.5;638;75.5;55;6.51;8.62;8;0.95;1.25;575;68.05;90.13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0017;69;Rhône;12;12ème circonscription;149;Oullins;0017;888;310;34.91;578;65.09;58;6.53;10.03;19;2.14;3.29;501;56.42;86.68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0018;69;Rhône;12;12ème circonscription;149;Oullins;0018;921;215;23.34;706;76.66;57;6.19;8.07;13;1.41;1.84;636;69.06;90.08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0019;69;Rhône;12;12ème circonscription;149;Oullins;0019;934;240;25.7;694;74.3;52;5.57;7.49;20;2.14;2.88;622;66.6;89.63;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_149_0020;69;Rhône;12;12ème circonscription;149;Oullins;0020;960;217;22.6;743;77.4;52;5.42;7.0;21;2.19;2.83;670;69.79;90.17;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_150_0001;69;Rhône;09;9ème circonscription;150;Ouroux;0001;242;48;19.83;194;80.17;21;8.68;10.82;3;1.24;1.55;170;70.25;87.63;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_151_0001;69;Rhône;09;9ème circonscription;151;Le Perréon;0001;1040;167;16.06;873;83.94;103;9.9;11.8;23;2.21;2.63;747;71.83;85.57;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0001;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0001;995;389;39.1;606;60.9;48;4.82;7.92;19;1.91;3.14;539;54.17;88.94;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0002;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0002;831;231;27.8;600;72.2;51;6.14;8.5;14;1.68;2.33;535;64.38;89.17;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0003;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0003;1004;426;42.43;578;57.57;43;4.28;7.44;15;1.49;2.6;520;51.79;89.97;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0004;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0004;784;203;25.89;581;74.11;59;7.53;10.15;20;2.55;3.44;502;64.03;86.4;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0005;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0005;829;281;33.9;548;66.1;41;4.95;7.48;18;2.17;3.28;489;58.99;89.23;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0006;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0006;1023;432;42.23;591;57.77;35;3.42;5.92;13;1.27;2.2;543;53.08;91.88;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_152_0007;69;Rhône;12;12ème circonscription;152;Pierre-Bénite;0007;946;249;26.32;697;73.68;69;7.29;9.9;12;1.27;1.72;616;65.12;88.38;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_153_0001;69;Rhône;05;5ème circonscription;153;Poleymieux-au-Mont-d'Or;0001;779;118;15.15;661;84.85;54;6.93;8.17;19;2.44;2.87;588;75.48;88.96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_154_0001;69;Rhône;10;10ème circonscription;154;Pollionnay;0001;742;125;16.85;617;83.15;68;9.16;11.02;12;1.62;1.94;537;72.37;87.03;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_154_0002;69;Rhône;10;10ème circonscription;154;Pollionnay;0002;833;147;17.65;686;82.35;63;7.56;9.18;16;1.92;2.33;607;72.87;88.48;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_155_0001;69;Rhône;10;10ème circonscription;155;Pomeys;0001;866;135;15.59;731;84.41;64;7.39;8.76;12;1.39;1.64;655;75.64;89.6;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_156_0001;69;Rhône;09;9ème circonscription;156;Pommiers;0001;962;162;16.84;800;83.16;68;7.07;8.5;13;1.35;1.63;719;74.74;89.88;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_156_0002;69;Rhône;09;9ème circonscription;156;Pommiers;0002;901;136;15.09;765;84.91;76;8.44;9.93;20;2.22;2.61;669;74.25;87.45;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_157_0001;69;Rhône;08;8ème circonscription;157;Pontcharra-sur-Turdine;0001;1033;294;28.46;739;71.54;74;7.16;10.01;18;1.74;2.44;647;62.63;87.55;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
