CODGEO,NBMENFISC20,NBPERSMENFISC20,MED20,PIMP20,TP6020,TP60AGE120,TP60AGE220,TP60AGE320,TP60AGE420,TP60AGE520,TP60AGE620,TP60TOL120,TP60TOL220,PACT20,PTSA20,PCHO20,PBEN20,PPEN20,PPAT20,PPSOC20,PPFAM20,PPMINI20,PPLOGT20,PIMPOT20,D120,D920,RD20,year,extraction_source_url,ingestion_timestamp,source_file_name
69281,760,1945,28370,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69282,13520,34013,23280,"56,0","13,0","15,0","14,0","16,0","13,0","9,0","6,0","6,0","24,0","76,6","70,1","3,2","3,3","25,2","8,2","6,0","2,7","2,3","1,0","-16,0",12480,38400,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69283,5264,14070,25350,"62,0","8,0",s,"11,0","13,0",s,s,s,"5,0","19,0","79,4","73,3","2,9","3,2","24,0","7,7","5,0","2,5","1,8","0,7","-16,1",14140,39380,"2,8",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69284,1209,3261,32640,"76,0",s,s,s,s,s,s,s,s,s,"84,7","77,4","2,0","5,3","24,2","11,5","1,9","1,0","0,6","0,3","-22,3",19060,53380,"2,8",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69285,1495,4129,26040,"63,0","7,0",s,s,s,s,s,s,s,s,"80,6","73,0","2,8","4,8","22,3","10,6","3,9","2,3","1,2","0,4","-17,4",14860,41240,"2,8",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69286,11941,30122,19390,"44,0","23,0","32,0","30,0","27,0","22,0","15,0","12,0","6,0","36,0","71,6","64,2","3,8","3,6","25,0","7,7","10,8","3,9","4,7","2,2","-15,1",10510,36760,"3,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69287,2554,6824,27960,"70,0","5,0",s,s,s,s,s,s,s,s,"82,7","75,9","2,8","4,0","23,9","9,4","2,6","1,5","0,8","0,3","-18,6",17080,45150,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69288,2301,5723,26720,"66,0","6,0",s,s,s,s,s,s,s,s,"77,1","71,2","2,6","3,3","27,0","10,5","3,0","1,5","1,1","0,4","-17,6",16140,42350,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69289,1830,4763,27710,"68,0","5,0",s,s,s,s,s,s,s,s,"82,3","73,2","2,5","6,6","24,2","9,3","2,6","1,5","0,8","0,3","-18,4",16700,44040,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69290,19879,49347,20910,"50,0","18,0","18,0","19,0","23,0","17,0","13,0","9,0","7,0","29,0","75,3","69,1","3,7","2,5","23,9","6,1","8,7","3,6","3,5","1,6","-14,0",11480,34490,"3,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69291,2454,5906,25590,"62,0","6,0",s,s,s,s,s,s,s,"13,0","82,4","75,6","2,8","4,0","22,7","7,6","4,0","1,8","1,5","0,7","-16,7",15050,40900,"2,7",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69292,2792,6203,23780,"58,0","10,0",s,s,s,s,s,s,s,"16,0","82,2","76,9","3,0","2,3","21,4","6,0","5,5","2,3","2,2","1,0","-15,1",13380,37110,"2,8",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69293,875,2343,33110,"77,0",s,s,s,s,s,s,s,s,s,"88,8","80,0","2,2","6,6","20,9","11,3","2,0","1,1","0,6","0,3","-23,0",19230,58930,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69294,1241,3023,26220,"64,0",s,s,s,s,s,s,s,s,s,"77,6","71,5","2,8","3,3","25,5","8,8","4,1","2,1","1,4","0,6","-16,0",15560,39650,"2,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69295,774,1926,27450,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69296,1227,3193,28050,"68,0",s,s,s,s,s,s,s,s,s,"79,0","72,5","2,2","4,3","24,9","12,3","2,8","1,7","0,8","0,3","-19,0",16400,48800,"3,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69297,2158,5678,26320,"64,0","8,0",s,s,s,s,s,s,s,"19,0","77,5","71,3","2,7","3,5","26,4","10,3","3,8","1,9","1,3","0,6","-18,0",14580,44190,"3,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69298,1132,3092,28940,"71,0",s,s,s,s,s,s,s,s,s,"85,5","79,0","2,5","4,0","20,0","11,1","2,3","1,5","0,6","0,2","-18,9",18510,45210,"2,4",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69299,998,2659,26370,"66,0",s,s,s,s,s,s,s,s,s,"83,3","77,0","2,7","3,6","21,3","7,9","3,4","1,7","1,3","0,4","-15,9",16350,41400,"2,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
