Code du département;Libellé du département;Code de la commune;Libellé de la commune;Etat saisie;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau_1;Sexe_1;Nom_1;Prénom_1;Voix_1;% Voix/Ins_1;% Voix/Exp_1;N°Panneau_2;Sexe_2;Nom_2;Prénom_2;Voix_2;% Voix/Ins_2;% Voix/Exp_2;extraction_source_url;ingestion_timestamp;source_file_name
69;Rhône;207;Saint-Germain-au-Mont-d'Or;Complet;2175;553;25.43;1622;74.57;103;4.74;6.35;32;1.47;1.97;1487;68.37;91.68;1;M;MACRON;Emmanuel;1018;46.8;68.46;2;F;LE PEN;Marine;469;21.56;31.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;208;Saint-Germain-Nuelles;Complet;1761;308;17.49;1453;82.51;92;5.22;6.33;29;1.65;2;1332;75.64;91.67;1;M;MACRON;Emmanuel;859;48.78;64.49;2;F;LE PEN;Marine;473;26.86;35.51;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;209;Saint-Igny-de-Vers;Complet;486;128;26.34;358;73.66;16;3.29;4.47;5;1.03;1.4;337;69.34;94.13;1;M;MACRON;Emmanuel;140;28.81;41.54;2;F;LE PEN;Marine;197;40.53;58.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;212;Saint-Jean-des-Vignes;Complet;385;72;18.7;313;81.3;22;5.71;7.03;5;1.3;1.6;286;74.29;91.37;1;M;MACRON;Emmanuel;167;43.38;58.39;2;F;LE PEN;Marine;119;30.91;41.61;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;214;Saint-Jean-la-Bussière;Complet;908;180;19.82;728;80.18;48;5.29;6.59;11;1.21;1.51;669;73.68;91.9;1;M;MACRON;Emmanuel;290;31.94;43.35;2;F;LE PEN;Marine;379;41.74;56.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;215;Saint-Julien;Complet;699;113;16.17;586;83.83;30;4.29;5.12;4;0.57;0.68;552;78.97;94.2;1;M;MACRON;Emmanuel;306;43.78;55.43;2;F;LE PEN;Marine;246;35.19;44.57;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;216;Saint-Julien-sur-Bibost;Complet;420;89;21.19;331;78.81;29;6.9;8.76;7;1.67;2.11;295;70.24;89.12;1;M;MACRON;Emmanuel;178;42.38;60.34;2;F;LE PEN;Marine;117;27.86;39.66;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;217;Saint-Just-d'Avray;Complet;608;137;22.53;471;77.47;35;5.76;7.43;10;1.64;2.12;426;70.07;90.45;1;M;MACRON;Emmanuel;243;39.97;57.04;2;F;LE PEN;Marine;183;30.1;42.96;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;218;Saint-Lager;Complet;793;193;24.34;600;75.66;34;4.29;5.67;7;0.88;1.17;559;70.49;93.17;1;M;MACRON;Emmanuel;292;36.82;52.24;2;F;LE PEN;Marine;267;33.67;47.76;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;219;Saint-Laurent-d'Agny;Complet;1835;420;22.89;1415;77.11;88;4.8;6.22;16;0.87;1.13;1311;71.44;92.65;1;M;MACRON;Emmanuel;886;48.28;67.58;2;F;LE PEN;Marine;425;23.16;32.42;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;220;Saint-Laurent-de-Chamousset;Complet;1403;304;21.67;1099;78.33;62;4.42;5.64;20;1.43;1.82;1017;72.49;92.54;1;M;MACRON;Emmanuel;588;41.91;57.82;2;F;LE PEN;Marine;429;30.58;42.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;225;Saint-Marcel-l'Eclairé;Complet;461;93;20.17;368;79.83;27;5.86;7.34;12;2.6;3.26;329;71.37;89.4;1;M;MACRON;Emmanuel;185;40.13;56.23;2;F;LE PEN;Marine;144;31.24;43.77;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;227;Saint-Martin-en-Haut;Complet;3183;662;20.8;2521;79.2;172;5.4;6.82;47;1.48;1.86;2302;72.32;91.31;1;M;MACRON;Emmanuel;1499;47.09;65.12;2;F;LE PEN;Marine;803;25.23;34.88;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;228;Chabanière;Complet;3282;633;19.29;2649;80.71;167;5.09;6.3;48;1.46;1.81;2434;74.16;91.88;1;M;MACRON;Emmanuel;1452;44.24;59.65;2;F;LE PEN;Marine;982;29.92;40.35;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;229;Saint-Nizier-d'Azergues;Complet;554;122;22.02;432;77.98;32;5.78;7.41;8;1.44;1.85;392;70.76;90.74;1;M;MACRON;Emmanuel;173;31.23;44.13;2;F;LE PEN;Marine;219;39.53;55.87;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;230;Sainte-Paule;Complet;272;57;20.96;215;79.04;11;4.04;5.12;4;1.47;1.86;200;73.53;93.02;1;M;MACRON;Emmanuel;125;45.96;62.5;2;F;LE PEN;Marine;75;27.57;37.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;231;Saint-Pierre-la-Palud;Complet;2121;515;24.28;1606;75.72;132;6.22;8.22;28;1.32;1.74;1446;68.18;90.04;1;M;MACRON;Emmanuel;838;39.51;57.95;2;F;LE PEN;Marine;608;28.67;42.05;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;233;Saint-Romain-au-Mont-d'Or;Complet;962;178;18.5;784;81.5;46;4.78;5.87;13;1.35;1.66;725;75.36;92.47;1;M;MACRON;Emmanuel;542;56.34;74.76;2;F;LE PEN;Marine;183;19.02;25.24;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;234;Saint-Romain-de-Popey;Complet;1284;235;18.3;1049;81.7;58;4.52;5.53;19;1.48;1.81;972;75.7;92.66;1;M;MACRON;Emmanuel;588;45.79;60.49;2;F;LE PEN;Marine;384;29.91;39.51;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;235;Saint-Romain-en-Gal;Complet;1362;281;20.63;1081;79.37;76;5.58;7.03;31;2.28;2.87;974;71.51;90.1;1;M;MACRON;Emmanuel;612;44.93;62.83;2;F;LE PEN;Marine;362;26.58;37.17;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;236;Saint-Romain-en-Gier;Complet;405;85;20.99;320;79.01;28;6.91;8.75;7;1.73;2.19;285;70.37;89.06;1;M;MACRON;Emmanuel;115;28.4;40.35;2;F;LE PEN;Marine;170;41.98;59.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;238;Saint-Symphorien-sur-Coise;Complet;2775;718;25.87;2057;74.13;118;4.25;5.74;43;1.55;2.09;1896;68.32;92.17;1;M;MACRON;Emmanuel;1060;38.2;55.91;2;F;LE PEN;Marine;836;30.13;44.09;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;239;Saint-Vérand;Complet;957;197;20.59;760;79.41;43;4.49;5.66;8;0.84;1.05;709;74.09;93.29;1;M;MACRON;Emmanuel;385;40.23;54.3;2;F;LE PEN;Marine;324;33.86;45.7;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;240;Saint-Vincent-de-Reins;Complet;535;123;22.99;412;77.01;19;3.55;4.61;9;1.68;2.18;384;71.78;93.2;1;M;MACRON;Emmanuel;157;29.35;40.89;2;F;LE PEN;Marine;227;42.43;59.11;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;241;Taluyers;Complet;1987;431;21.69;1556;78.31;78;3.93;5.01;17;0.86;1.09;1461;73.53;93.89;1;M;MACRON;Emmanuel;885;44.54;60.57;2;F;LE PEN;Marine;576;28.99;39.43;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;242;Taponas;Complet;758;198;26.12;560;73.88;34;4.49;6.07;2;0.26;0.36;524;69.13;93.57;1;M;MACRON;Emmanuel;242;31.93;46.18;2;F;LE PEN;Marine;282;37.2;53.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;243;Tarare;Complet;6708;2267;33.8;4441;66.2;256;3.82;5.76;91;1.36;2.05;4094;61.03;92.19;1;M;MACRON;Emmanuel;2324;34.65;56.77;2;F;LE PEN;Marine;1770;26.39;43.23;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;244;Tassin-la-Demi-Lune;Complet;15278;3577;23.41;11701;76.59;528;3.46;4.51;154;1.01;1.32;11019;72.12;94.17;1;M;MACRON;Emmanuel;7884;51.6;71.55;2;F;LE PEN;Marine;3135;20.52;28.45;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;245;Ternand;Complet;591;108;18.27;483;81.73;37;6.26;7.66;9;1.52;1.86;437;73.94;90.48;1;M;MACRON;Emmanuel;242;40.95;55.38;2;F;LE PEN;Marine;195;32.99;44.62;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;246;Theizé;Complet;994;174;17.51;820;82.49;67;6.74;8.17;11;1.11;1.34;742;74.65;90.49;1;M;MACRON;Emmanuel;493;49.6;66.44;2;F;LE PEN;Marine;249;25.05;33.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;248;Thizy-Les-Bourgs;Complet;3928;1093;27.83;2835;72.17;176;4.48;6.21;56;1.43;1.98;2603;66.27;91.82;1;M;MACRON;Emmanuel;1271;32.36;48.83;2;F;LE PEN;Marine;1332;33.91;51.17;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;249;Thurins;Complet;2402;478;19.9;1924;80.1;111;4.62;5.77;24;1;1.25;1789;74.48;92.98;1;M;MACRON;Emmanuel;1029;42.84;57.52;2;F;LE PEN;Marine;760;31.64;42.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;250;La Tour-de-Salvagny;Complet;3413;571;16.73;2842;83.27;162;4.75;5.7;25;0.73;0.88;2655;77.79;93.42;1;M;MACRON;Emmanuel;1934;56.67;72.84;2;F;LE PEN;Marine;721;21.13;27.16;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;252;Trèves;Complet;579;144;24.87;435;75.13;31;5.35;7.13;5;0.86;1.15;399;68.91;91.72;1;M;MACRON;Emmanuel;210;36.27;52.63;2;F;LE PEN;Marine;189;32.64;47.37;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;253;Tupin-et-Semons;Complet;517;122;23.6;395;76.4;18;3.48;4.56;9;1.74;2.28;368;71.18;93.16;1;M;MACRON;Emmanuel;205;39.65;55.71;2;F;LE PEN;Marine;163;31.53;44.29;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;254;Valsonne;Complet;657;145;22.07;512;77.93;30;4.57;5.86;5;0.76;0.98;477;72.6;93.16;1;M;MACRON;Emmanuel;211;32.12;44.23;2;F;LE PEN;Marine;266;40.49;55.77;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;255;Vaugneray;Complet;4513;955;21.16;3558;78.84;208;4.61;5.85;55;1.22;1.55;3295;73.01;92.61;1;M;MACRON;Emmanuel;2091;46.33;63.46;2;F;LE PEN;Marine;1204;26.68;36.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;256;Vaulx-en-Velin;Complet;24138;12099;50.12;12039;49.88;727;3.01;6.04;240;0.99;1.99;11072;45.87;91.97;1;M;MACRON;Emmanuel;7898;32.72;71.33;2;F;LE PEN;Marine;3174;13.15;28.67;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;257;Vaux-en-Beaujolais;Complet;868;178;20.51;690;79.49;25;2.88;3.62;7;0.81;1.01;658;75.81;95.36;1;M;MACRON;Emmanuel;348;40.09;52.89;2;F;LE PEN;Marine;310;35.71;47.11;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;258;Vauxrenard;Complet;268;49;18.28;219;81.72;15;5.6;6.85;6;2.24;2.74;198;73.88;90.41;1;M;MACRON;Emmanuel;117;43.66;59.09;2;F;LE PEN;Marine;81;30.22;40.91;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;259;Vénissieux;Complet;29254;12222;41.78;17032;58.22;1106;3.78;6.49;405;1.38;2.38;15521;53.06;91.13;1;M;MACRON;Emmanuel;10648;36.4;68.6;2;F;LE PEN;Marine;4873;16.66;31.4;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;260;Vernaison;Complet;3318;753;22.69;2565;77.31;143;4.31;5.58;23;0.69;0.9;2399;72.3;93.53;1;M;MACRON;Emmanuel;1641;49.46;68.4;2;F;LE PEN;Marine;758;22.85;31.6;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;261;Vernay;Complet;55;5;9.09;50;90.91;6;10.91;12;0;0;0;44;80;88;1;M;MACRON;Emmanuel;25;45.45;56.82;2;F;LE PEN;Marine;19;34.55;43.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;263;Villechenève;Complet;684;148;21.64;536;78.36;34;4.97;6.34;6;0.88;1.12;496;72.51;92.54;1;M;MACRON;Emmanuel;240;35.09;48.39;2;F;LE PEN;Marine;256;37.43;51.61;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;264;Villefranche-sur-Saône;Complet;19167;6344;33.1;12823;66.9;793;4.14;6.18;239;1.25;1.86;11791;61.52;91.95;1;M;MACRON;Emmanuel;7404;38.63;62.79;2;F;LE PEN;Marine;4387;22.89;37.21;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;265;Ville-sur-Jarnioux;Complet;689;117;16.98;572;83.02;35;5.08;6.12;5;0.73;0.87;532;77.21;93.01;1;M;MACRON;Emmanuel;320;46.44;60.15;2;F;LE PEN;Marine;212;30.77;39.85;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;266;Villeurbanne;Complet;88520;30847;34.85;57673;65.15;3621;4.09;6.28;914;1.03;1.58;53138;60.03;92.14;1;M;MACRON;Emmanuel;40375;45.61;75.98;2;F;LE PEN;Marine;12763;14.42;24.02;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;267;Villié-Morgon;Complet;1733;369;21.29;1364;78.71;77;4.44;5.65;30;1.73;2.2;1257;72.53;92.16;1;M;MACRON;Emmanuel;645;37.22;51.31;2;F;LE PEN;Marine;612;35.31;48.69;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;268;Vourles;Complet;2733;526;19.25;2207;80.75;103;3.77;4.67;51;1.87;2.31;2053;75.12;93.02;1;M;MACRON;Emmanuel;1372;50.2;66.83;2;F;LE PEN;Marine;681;24.92;33.17;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;269;Yzeron;Complet;763;141;18.48;622;81.52;46;6.03;7.4;10;1.31;1.61;566;74.18;91;1;M;MACRON;Emmanuel;362;47.44;63.96;2;F;LE PEN;Marine;204;26.74;36.04;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;270;Chaponnay;Complet;3449;648;18.79;2801;81.21;160;4.64;5.71;36;1.04;1.29;2605;75.53;93;1;M;MACRON;Emmanuel;1562;45.29;59.96;2;F;LE PEN;Marine;1043;30.24;40.04;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;271;Chassieu;Complet;8223;1987;24.16;6236;75.84;274;3.33;4.39;96;1.17;1.54;5866;71.34;94.07;1;M;MACRON;Emmanuel;3674;44.68;62.63;2;F;LE PEN;Marine;2192;26.66;37.37;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;272;Communay;Complet;3543;728;20.55;2815;79.45;171;4.83;6.07;45;1.27;1.6;2599;73.36;92.33;1;M;MACRON;Emmanuel;1602;45.22;61.64;2;F;LE PEN;Marine;997;28.14;38.36;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;273;Corbas;Complet;7328;1879;25.64;5449;74.36;322;4.39;5.91;80;1.09;1.47;5047;68.87;92.62;1;M;MACRON;Emmanuel;2797;38.17;55.42;2;F;LE PEN;Marine;2250;30.7;44.58;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;275;Décines-Charpieu;Complet;18020;6030;33.46;11990;66.54;738;4.1;6.16;198;1.1;1.65;11054;61.34;92.19;1;M;MACRON;Emmanuel;6432;35.69;58.19;2;F;LE PEN;Marine;4622;25.65;41.81;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;276;Feyzin;Complet;6429;2288;35.59;4141;64.41;236;3.67;5.7;82;1.28;1.98;3823;59.46;92.32;1;M;MACRON;Emmanuel;2156;33.54;56.4;2;F;LE PEN;Marine;1667;25.93;43.6;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;277;Genas;Complet;10489;2294;21.87;8195;78.13;370;3.53;4.51;113;1.08;1.38;7712;73.52;94.11;1;M;MACRON;Emmanuel;4878;46.51;63.25;2;F;LE PEN;Marine;2834;27.02;36.75;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;278;Genay;Complet;3963;946;23.87;3017;76.13;174;4.39;5.77;35;0.88;1.16;2808;70.86;93.07;1;M;MACRON;Emmanuel;1756;44.31;62.54;2;F;LE PEN;Marine;1052;26.55;37.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;279;Jonage;Complet;4743;1000;21.08;3743;78.92;191;4.03;5.1;37;0.78;0.99;3515;74.11;93.91;1;M;MACRON;Emmanuel;1940;40.9;55.19;2;F;LE PEN;Marine;1575;33.21;44.81;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;280;Jons;Complet;1077;250;23.21;827;76.79;35;3.25;4.23;9;0.84;1.09;783;72.7;94.68;1;M;MACRON;Emmanuel;348;32.31;44.44;2;F;LE PEN;Marine;435;40.39;55.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;281;Marennes;Complet;1420;284;20;1136;80;53;3.73;4.67;20;1.41;1.76;1063;74.86;93.57;1;M;MACRON;Emmanuel;571;40.21;53.72;2;F;LE PEN;Marine;492;34.65;46.28;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;282;Meyzieu;Complet;22776;7134;31.32;15642;68.68;853;3.75;5.45;248;1.09;1.59;14541;63.84;92.96;1;M;MACRON;Emmanuel;9233;40.54;63.5;2;F;LE PEN;Marine;5308;23.31;36.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;283;Mions;Complet;9347;2338;25.01;7009;74.99;354;3.79;5.05;145;1.55;2.07;6510;69.65;92.88;1;M;MACRON;Emmanuel;3738;39.99;57.42;2;F;LE PEN;Marine;2772;29.66;42.58;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;284;Montanay;Complet;2468;402;16.29;2066;83.71;115;4.66;5.57;26;1.05;1.26;1925;78;93.18;1;M;MACRON;Emmanuel;1416;57.37;73.56;2;F;LE PEN;Marine;509;20.62;26.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
69;Rhône;285;Pusignan;Complet;2866;712;24.84;2154;75.16;71;2.48;3.3;40;1.4;1.86;2043;71.28;94.85;1;M;MACRON;Emmanuel;930;32.45;45.52;2;F;LE PEN;Marine;1113;38.83;54.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-24T14:36:28.798110;resultats-par-niveau-subcom-t2-france-entiere.xlsx
