CODGEO,NBMENFISC21,NBPERSMENFISC21,MED21,PIMP21,TP6021,TP60AGE121,TP60AGE221,TP60AGE321,TP60AGE421,TP60AGE521,TP60AGE621,TP60TOL121,TP60TOL221,PACT21,PTSA21,PCHO21,PBEN21,PPEN21,PPAT21,PPSOC21,PPFAM21,PPMINI21,PPLOGT21,PIMPOT21,D121,D921,RD21,year,extraction_source_url,ingestion_timestamp,source_file_name
69280,553,1547,27110,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69281,753,1907,29440,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69282,13752,34420,23860,"58,0","13,0","17,0","15,0","15,0","13,0","9,0","7,0","6,0","25,0","78,8","72,2","3,0","3,6","24,7","7,3","5,5","2,5","2,1","0,9","-16,3",12750,39780,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69283,5299,14067,26070,"64,0","9,0",s,"11,0","13,0",s,s,s,"5,0","21,0","80,2","74,0","2,6","3,6","23,6","7,7","4,7","2,3","1,7","0,7","-16,2",14480,40960,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69284,1241,3302,33600,"79,0",s,s,s,s,s,s,s,s,s,"85,0","77,5","1,9","5,6","25,3","10,3","1,6","0,9","0,5","0,2","-22,2",20290,54160,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69285,1488,4085,27420,"66,0","5,0",s,s,s,s,s,s,s,s,"81,9","74,0","2,8","5,1","21,7","12,0","3,3","2,0","1,0","0,3","-18,9",16300,44020,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69286,11930,29765,19980,"46,0","25,0","29,0","31,0","30,0","25,0","17,0","13,0","5,0","40,0","73,1","65,7","3,6","3,8","24,2","8,5","9,7","3,7","4,1","1,9","-15,5",10560,38300,"3,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69287,2568,6829,28700,"71,0","5,0",s,s,s,s,s,s,s,s,"82,4","75,8","2,5","4,1","23,0","10,8","2,4","1,4","0,7","0,3","-18,6",17600,47820,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69288,2362,5836,27380,"69,0","5,0",s,s,s,s,s,s,s,s,"78,7","72,5","2,6","3,6","26,3","9,8","2,8","1,5","1,0","0,3","-17,6",16580,44880,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69289,1833,4778,28430,"69,0","5,0",s,s,s,s,s,s,s,s,"82,8","73,2","2,5","7,1","23,5","10,6","2,3","1,3","0,7","0,3","-19,2",17360,44210,"2,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69290,20081,49800,21420,"53,0","19,0","18,0","22,0","24,0","19,0","13,0","11,0","7,0","32,0","78,0","71,7","3,5","2,8","23,2","5,3","8,0","3,4","3,2","1,4","-14,5",11380,35640,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69291,2416,5777,26560,"65,0","7,0",s,s,s,s,s,s,s,"16,0","83,7","77,2","2,4","4,1","23,0","6,8","3,6","1,8","1,3","0,5","-17,1",15730,41980,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69292,2905,6381,24460,"62,0","11,0",s,s,s,s,s,s,s,"16,0","84,1","78,5","3,0","2,6","20,7","5,9","5,0","2,2","1,9","0,9","-15,7",13600,37880,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69293,882,2353,33220,"77,0",s,s,s,s,s,s,s,s,s,"88,3","78,6","2,2","7,5","19,7","13,4","1,5","0,9","0,4","0,2","-22,9",19350,60350,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69294,1264,3090,26360,"66,0",s,s,s,s,s,s,s,s,s,"79,5","73,2","2,8","3,5","25,3","8,2","3,8","2,1","1,2","0,5","-16,8",15960,41630,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69295,770,1892,28190,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69296,1228,3185,29430,"72,0",s,s,s,s,s,s,s,s,s,"79,9","72,9","2,0","5,0","23,9","12,6","2,4","1,5","0,7","0,2","-18,8",18470,48750,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69297,2200,5745,27400,"67,0","8,0",s,s,s,s,s,s,s,"23,0","79,4","73,0","2,4","4,0","26,2","8,9","3,6","1,9","1,1","0,6","-18,1",14910,45840,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69298,1152,3090,29590,"74,0",s,s,s,s,s,s,s,s,s,"83,8","77,5","2,2","4,1","20,2","13,2","2,1","1,3","0,6","0,2","-19,3",18400,46510,"2,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69299,1003,2621,27000,"69,0",s,s,s,s,s,s,s,s,s,"84,6","78,1","2,4","4,1","21,6","7,7","2,8","1,5","1,0","0,3","-16,7",17520,42670,"2,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
