Unnamed: 0;code_insee;nom_standard;nom_sans_pronom;nom_a;nom_de;nom_sans_accent;nom_standard_majuscule;typecom;typecom_texte;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom;epci_code;epci_nom;academie_code;academie_nom;code_postal;codes_postaux;zone_emploi;code_insee_centre_zone_emploi;code_unite_urbaine;nom_unite_urbaine;taille_unite_urbaine;type_commune_unite_urbaine;statut_commune_unite_urbaine;population;superficie_hectare;superficie_km2;densite;altitude_moyenne;altitude_minimale;altitude_maximale;latitude_mairie;longitude_mairie;latitude_centre;longitude_centre;grille_densite;grille_densite_texte;niveau_equipements_services;niveau_equipements_services_texte;gentile;url_wikipedia;url_villedereve;extraction_source_url;ingestion_timestamp;source_file_name
27074;69115;Limas;Limas;à Limas;de Limas;limas;LIMAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69400;69653, 69659, 69654, 69400, 69655, 69651, 69656, 69658;08434;69264;00760;Lyon;7.0;UNITE URBAINE;B;4790;557;6;860.0;203;168.0;332.0;45.975;4.707;45.972;4.719;2;Centres urbains intermédiaires;2.0;centres intermédiaires d'équipements et de services;Limassiens et les Limassiennes;https://fr.wikipedia.org/wiki/fr:Limas;https://villedereve.fr/ville/69115-limas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27075;69116;Limonest;Limonest;à Limonest;de Limonest;limonest;LIMONEST;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69760;69760, 69579, 69578;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3838;912;9;421.0;373;275.0;603.0;45.836;4.771;45.83;4.772;4;Ceintures urbaines;2.0;centres intermédiaires d'équipements et de services;Limonois;https://fr.wikipedia.org/wiki/fr:Limonest;https://villedereve.fr/ville/69116-limonest;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27076;69117;Lissieu;Lissieu;à Lissieu;de Lissieu;lissieu;LISSIEU;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69380;69380;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3188;567;6;562.0;272;199.0;367.0;45.865;4.742;45.855;4.746;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Lissilois, lissiloises;https://fr.wikipedia.org/wiki/fr:Lissieu;https://villedereve.fr/ville/69117-lissieu;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27077;69118;Loire-sur-Rhône;Loire-sur-Rhône;à Loire-sur-Rhône;de Loire-sur-Rhône;loire-sur-rhone;LOIRE-SUR-RHÔNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69700;69700;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2698;1647;16;164.0;332;145.0;548.0;45.56;4.806;45.547;4.783;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Loire-sur-Rhône;https://villedereve.fr/ville/69118-loire-sur-rhone;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27078;69119;Longes;Longes;à Longes;de Longes;longes;LONGES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69420;69420;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;964;2391;24;40.0;493;210.0;785.0;45.504;4.688;45.505;4.68;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Longes;https://villedereve.fr/ville/69119-longes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27079;69120;Longessaigne;Longessaigne;à Longessaigne;de Longessaigne;longessaigne;LONGESSAIGNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69770;69770;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;595;1200;12;50.0;680;539.0;788.0;45.792;4.425;45.786;4.426;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Longessaigne;https://villedereve.fr/ville/69120-longessaigne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27080;69121;Lozanne;Lozanne;à Lozanne;de Lozanne;lozanne;LOZANNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69380;69380;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3031;558;6;543.0;236;197.0;320.0;45.855;4.68;45.853;4.685;4;Ceintures urbaines;2.0;centres intermédiaires d'équipements et de services;Lozannais;https://fr.wikipedia.org/wiki/fr:Lozanne;https://villedereve.fr/ville/69121-lozanne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27081;69122;Lucenay;Lucenay;à Lucenay;de Lucenay;lucenay;LUCENAY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69480;69480;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2051;640;6;320.0;214;173.0;360.0;45.912;4.701;45.914;4.709;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Lucenois;https://fr.wikipedia.org/wiki/fr:Lucenay;https://villedereve.fr/ville/69122-lucenay;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27082;69123;Lyon;Lyon;à Lyon;de Lyon;lyon;LYON;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69000;;08421;69123;00760;Lyon;7.0;UNITE URBAINE;C;522250;4790;48;10903.0;237;162.0;305.0;45.764;4.836;;;1;Grands centres urbains;4.0;centres majeurs d'équipements et de services;Lyonnais, Lyonnaise;https://fr.wikipedia.org/wiki/fr:Lyon;https://villedereve.fr/ville/69123-lyon;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27083;69124;Marchampt;Marchampt;à Marchampt;de Marchampt;marchampt;MARCHAMPT;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;455;1770;18;26.0;570;318.0;883.0;46.112;4.569;46.108;4.561;6;Rural à habitat dispersé;0.0;communes non pôle;Grobi, Grobire (pl. Grobis);https://fr.wikipedia.org/wiki/fr:Marchampt;https://villedereve.fr/ville/69124-marchampt;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27084;69125;Marcilly-d'Azergues;Marcilly-d'Azergues;à Marcilly-d'Azergues;de Marcilly-d'Azergues;marcilly-d-azergues;MARCILLY-D'AZERGUES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69380;69380;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;942;424;4;222.0;229;180.0;305.0;45.872;4.728;45.868;4.731;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Marcillois, Marcilloises;https://fr.wikipedia.org/wiki/fr:Marcilly-d'Azergues;https://villedereve.fr/ville/69125-marcilly-d-azergues;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27085;69126;Marcy;Marcy;à Marcy;de Marcy;marcy;MARCY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69480;69480;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;842;332;3;254.0;364;300.0;409.0;45.915;4.679;45.914;4.676;6;Rural à habitat dispersé;0.0;communes non pôle;Marcillansois, Marcillansoises;https://fr.wikipedia.org/wiki/fr:Marcy (Rhône);https://villedereve.fr/ville/69126-marcy;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27086;69127;Marcy-l'Étoile;Marcy-l'Étoile;à Marcy-l'Étoile;de Marcy-l'Étoile;marcy-l-etoile;MARCY-L'ÉTOILE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69280;69280;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3644;536;5;680.0;300;233.0;369.0;45.781;4.705;45.785;4.712;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Marcyllois;https://fr.wikipedia.org/wiki/fr:Marcy-l'Étoile;https://villedereve.fr/ville/69127-marcy-l-etoile;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27087;69130;Meaux-la-Montagne;Meaux-la-Montagne;à Meaux-la-Montagne;de Meaux-la-Montagne;meaux-la-montagne;MEAUX-LA-MONTAGNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69550;69550;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;229;915;9;25.0;656;480.0;863.0;46.045;4.418;46.046;4.422;7;Rural à habitat très dispersé;0.0;communes non pôle;Meldois ou Montagnards;https://fr.wikipedia.org/wiki/fr:Meaux-la-Montagne;https://villedereve.fr/ville/69130-meaux-la-montagne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27088;69131;Messimy;Messimy;à Messimy;de Messimy;messimy;MESSIMY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6905;Brignais;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69510;69510;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3543;1103;11;321.0;369;257.0;606.0;45.698;4.676;45.699;4.672;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;Messimois;https://fr.wikipedia.org/wiki/fr:Messimy (Rhône);https://villedereve.fr/ville/69131-messimy;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27089;69132;Meys;Meys;à Meys;de Meys;meys;MEYS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;850;1468;15;58.0;523;0.0;0.0;45.678;4.387;45.682;4.401;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Meys;https://villedereve.fr/ville/69132-meys;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27090;69133;Millery;Millery;à Millery;de Millery;millery;MILLERY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900757;CC de la Vallée du Garon (CCVG);10;Lyon;69390;69390;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;4350;903;9;482.0;231;155.0;304.0;45.634;4.78;45.63;4.78;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Millerot, Millerote;https://fr.wikipedia.org/wiki/fr:Millery (Rhône);https://villedereve.fr/ville/69133-millery;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27091;69134;Moiré;Moiré;à Moiré;de Moiré;moire;MOIRÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69301;Val d'Oingt;3.0;UNITE URBAINE;B;233;202;2;115.0;413;297.0;521.0;45.926;4.604;45.926;4.602;6;Rural à habitat dispersé;0.0;communes non pôle;Moiréens;https://fr.wikipedia.org/wiki/fr:Moiré (Rhône);https://villedereve.fr/ville/69134-moire;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27092;69135;Deux-Grosnes;Deux-Grosnes;à Deux-Grosnes;de Deux-Grosnes;deux-grosnes;DEUX-GROSNES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69430;69860, 69430;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;1914;1985;20;96.0;643;330.0;1008.0;46.22;4.52;46.223;4.514;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Deux-Grosnes;https://villedereve.fr/ville/69135-deux-grosnes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27093;69136;Montagny;Montagny;à Montagny;de Montagny;montagny;MONTAGNY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900757;CC de la Vallée du Garon (CCVG);10;Lyon;69700;69702, 69700;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3200;814;8;393.0;251;163.0;338.0;45.621;4.747;45.625;4.75;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Montagnerot, te;https://fr.wikipedia.org/wiki/fr:Montagny (Rhône);https://villedereve.fr/ville/69136-montagny;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27094;69137;Montmelas-Saint-Sorlin;Montmelas-Saint-Sorlin;à Montmelas-Saint-Sorlin;de Montmelas-Saint-Sorlin;montmelas-saint-sorlin;MONTMELAS-SAINT-SORLIN;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;532;420;4;127.0;540;369.0;732.0;46.015;4.612;46.018;4.602;6;Rural à habitat dispersé;0.0;communes non pôle;Montmelassien et Montmelassienne;https://fr.wikipedia.org/wiki/fr:Montmelas-Saint-Sorlin;https://villedereve.fr/ville/69137-montmelas-saint-sorlin;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27095;69138;Montromant;Montromant;à Montromant;de Montromant;montromant;MONTROMANT;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;446;1119;11;40.0;665;370.0;917.0;45.709;4.525;45.711;4.536;7;Rural à habitat très dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Montromant;https://villedereve.fr/ville/69138-montromant;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27096;69139;Montrottier;Montrottier;à Montrottier;de Montrottier;montrottier;MONTROTTIER;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69770;69770;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;1386;2293;23;60.0;638;460.0;851.0;45.79;4.466;45.8;4.464;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;Montrottois et Montrottoises;https://fr.wikipedia.org/wiki/fr:Montrottier;https://villedereve.fr/ville/69139-montrottier;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27097;69140;Morancé;Morancé;à Morancé;de Morancé;morance;MORANCÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69480;69480;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2176;926;9;235.0;250;174.0;401.0;45.898;4.7;45.894;4.7;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Morancéens, Morancéennes;https://fr.wikipedia.org/wiki/fr:Morancé;https://villedereve.fr/ville/69140-morance;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27098;69141;Mornant;Mornant;à Mornant;de Mornant;mornant;MORNANT;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69202;Mornant;2.0;UNITE URBAINE;I;6274;1574;16;399.0;361;287.0;471.0;45.619;4.67;45.616;4.674;3;Petites villes;2.0;centres intermédiaires d'équipements et de services;Mornantais;https://fr.wikipedia.org/wiki/fr:Mornant;https://villedereve.fr/ville/69141-mornant;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27099;69142;La Mulatière;Mulatière;à Mulatière;de la Mulatière;la-mulatiere;LA MULATIÈRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69350;69924, 69350;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;6595;185;2;3565.0;194;163.0;249.0;45.729;4.81;45.73;4.812;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Mulatin(e)s.;https://fr.wikipedia.org/wiki/fr:La Mulatière;https://villedereve.fr/ville/69142-la-mulatiere;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27100;69143;Neuville-sur-Saône;Neuville-sur-Saône;à Neuville-sur-Saône;de Neuville-sur-Saône;neuville-sur-saone;NEUVILLE-SUR-SAÔNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69250;69250, 69583, 69582;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;7721;542;5;1425.0;217;168.0;310.0;45.878;4.84;45.883;4.844;2;Centres urbains intermédiaires;3.0;centres structurants d'équipements et de services;Neuvillois;https://fr.wikipedia.org/wiki/fr:Neuville-sur-Saône;https://villedereve.fr/ville/69143-neuville-sur-saone;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27101;69145;Odenas;Odenas;à Odenas;d'Odenas;odenas;ODENAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69460;69460;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;938;906;9;104.0;337;232.0;622.0;46.09;4.647;46.094;4.645;5;Bourgs ruraux;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Odenas;https://villedereve.fr/ville/69145-odenas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27102;69148;Orliénas;Orliénas;à Orliénas;d'Orliénas;orlienas;ORLIÉNAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6909;Saint-Symphorien-d'Ozon;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69530;69530;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2590;1037;10;250.0;305;206.0;384.0;45.66;4.719;45.661;4.721;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Orliénas;https://villedereve.fr/ville/69148-orlienas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27103;69149;Oullins-Pierre-Bénite;Oullins-Pierre-Bénite;à Oullins-Pierre-Bénite;d'Oullins-Pierre-Bénite;oullins-pierre-benite;OULLINS-PIERRE-BÉNITE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69600;69600, 69921, 69923, 69922, 69310;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;27113;436;4;6219.0;194;163.0;271.0;45.714;4.807;45.715;4.803;1;Grands centres urbains;3.0;centres structurants d'équipements et de services;Oullinois;https://fr.wikipedia.org/wiki/fr:Oullins;https://villedereve.fr/ville/69149-oullins-pierre-benite;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27104;69151;Le Perréon;Perréon;au Perréon;du Perréon;le-perreon;LE PERRÉON;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2.0;UNITE URBAINE;C;1488;1445;14;103.0;461;253.0;783.0;46.063;4.6;46.07;4.58;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;Perréonnais, Perréonnaises;https://fr.wikipedia.org/wiki/fr:Le Perréon;https://villedereve.fr/ville/69151-le-perreon;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27105;69153;Poleymieux-au-Mont-d'Or;Poleymieux-au-Mont-d'Or;à Poleymieux-au-Mont-d'Or;de Poleymieux-au-Mont-d'Or;poleymieux-au-mont-d-or;POLEYMIEUX-AU-MONT-D'OR;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69250;69250;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;1403;635;6;221.0;460;276.0;605.0;45.856;4.8;45.855;4.795;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Poleymoriot;https://fr.wikipedia.org/wiki/fr:Poleymieux-au-Mont-d'Or;https://villedereve.fr/ville/69153-poleymieux-au-mont-d-or;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27106;69154;Pollionnay;Pollionnay;à Pollionnay;de Pollionnay;pollionnay;POLLIONNAY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69290;69290;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;2974;1575;16;189.0;464;280.0;785.0;45.764;4.661;45.768;4.659;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Pollionnois(es);https://fr.wikipedia.org/wiki/fr:Pollionnay;https://villedereve.fr/ville/69154-pollionnay;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27107;69155;Pomeys;Pomeys;à Pomeys;de Pomeys;pomeys;POMEYS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69590;69590;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;1132;1330;13;85.0;632;502.0;764.0;45.65;4.443;45.646;4.446;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Pomeys;https://villedereve.fr/ville/69155-pomeys;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27108;69156;Pommiers;Pommiers;à Pommiers;de Pommiers;pommiers;POMMIERS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69480;69480;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2657;779;8;341.0;281;169.0;352.0;45.956;4.694;45.958;4.688;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Pommiers (Rhône);https://villedereve.fr/ville/69156-pommiers;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27109;69157;Vindry-sur-Turdine;Vindry-sur-Turdine;à Vindry-sur-Turdine;de Vindry-sur-Turdine;vindry-sur-turdine;VINDRY-SUR-TURDINE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69490;69490;08430;69243;69303;Tarare;3.0;UNITE URBAINE;B;5282;472;5;1119.0;369;280.0;688.0;45.875;4.49;45.877;4.496;5;Bourgs ruraux;2.0;centres intermédiaires d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Vindry-sur-Turdine;https://villedereve.fr/ville/69157-vindry-sur-turdine;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27110;69159;Porte des Pierres Dorées;Porte des Pierres Dorées;à Porte des Pierres Dorées;de Porte des Pierres Dorées;porte-des-pierres-dorees;PORTE DES PIERRES DORÉES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69640;69400, 69640;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3975;379;4;1049.0;284;0.0;0.0;45.966;4.669;45.955;4.646;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;;https://villedereve.fr/ville/69159-porte-des-pierres-dorees;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
