id_commune,target_macron_wins_2022_t2,abstentions_2017_t1,abstentions_2017_t2,abstentions_2022_t1,blancs_2017_t1,blancs_2017_t2,blancs_2022_t1,exprimes_2017_t1,exprimes_2017_t2,exprimes_2022_t1,inscrits_2017_t1,inscrits_2017_t2,inscrits_2022_t1,insee_log_2021,insee_log_2022,insee_pop_2021,insee_pop_2022,nuls_2017_t1,nuls_2017_t2,nuls_2022_t1,pct_abs_ins_2017_t1,pct_abs_ins_2017_t2,pct_abs_ins_2022_t1,pct_blancs_ins_2017_t1,pct_blancs_ins_2017_t2,pct_blancs_ins_2022_t1,pct_nuls_ins_2017_t1,pct_nuls_ins_2017_t2,pct_nuls_ins_2022_t1,pct_vot_ins_2017_t1,pct_vot_ins_2017_t2,pct_vot_ins_2022_t1,sec_rate_cambriolages_de_logement_2021,sec_rate_cambriolages_de_logement_2022,sec_rate_destructions_et_degradations_volontaires_2021,sec_rate_destructions_et_degradations_volontaires_2022,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2021,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement_2022,sec_rate_trafic_de_stupefiants_2021,sec_rate_trafic_de_stupefiants_2022,sec_rate_usage_de_stupefiants_2021,sec_rate_usage_de_stupefiants_2022,sec_rate_usage_de_stupefiants_afd_2021,sec_rate_usage_de_stupefiants_afd_2022,sec_rate_violences_physiques_hors_cadre_familial_2021,sec_rate_violences_physiques_hors_cadre_familial_2022,sec_rate_violences_physiques_intrafamiliales_2021,sec_rate_violences_physiques_intrafamiliales_2022,sec_rate_violences_sexuelles_2021,sec_rate_violences_sexuelles_2022,sec_rate_vols_avec_armes_2021,sec_rate_vols_avec_armes_2022,sec_rate_vols_d_accessoires_sur_vehicules_2021,sec_rate_vols_d_accessoires_sur_vehicules_2022,sec_rate_vols_dans_les_vehicules_2021,sec_rate_vols_dans_les_vehicules_2022,sec_rate_vols_de_vehicule_2021,sec_rate_vols_de_vehicule_2022,sec_rate_vols_sans_violence_contre_des_personnes_2021,sec_rate_vols_sans_violence_contre_des_personnes_2022,sec_rate_vols_violents_sans_arme_2021,sec_rate_vols_violents_sans_arme_2022,share_arthaud_2017_t1,share_arthaud_2022_t1,share_asselineau_2017_t1,share_cheminade_2017_t1,share_dupont_aignan_2017_t1,share_dupont_aignan_2022_t1,share_fillon_2017_t1,share_hamon_2017_t1,share_hidalgo_2022_t1,share_jadot_2022_t1,share_lassalle_2017_t1,share_lassalle_2022_t1,share_le_pen_2017_t1,share_le_pen_2017_t2,share_le_pen_2022_t1,share_macron_2017_t1,share_macron_2017_t2,share_macron_2022_t1,share_melenchon_2017_t1,share_melenchon_2022_t1,share_pecresse_2022_t1,share_poutou_2017_t1,share_poutou_2022_t1,share_roussel_2022_t1,share_zemmour_2022_t1,votants_2017_t1,votants_2017_t2,votants_2022_t1
69-119,0,124.0,164.0,110.0,18.0,63.0,7.0,577.0,481.0,564.0,721.0,721.0,683.0,433.0,433.0,964.0,951.0,2.0,13.0,2.0,17.2,22.75,16.11,2.5,8.74,1.02,0.28,1.8,0.29,82.8,77.25,83.89,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.52,0.35,1.04,0.17,7.63,5.32,14.9,3.12,1.06,3.9,1.39,3.19,34.49,50.52,31.91,17.5,49.48,20.57,17.85,17.91,6.03,1.39,0.18,2.48,7.09,597.0,557.0,573.0
69-120,1,57.0,82.0,76.0,10.0,40.0,4.0,364.0,308.0,348.0,435.0,435.0,431.0,306.0,306.0,595.0,592.0,4.0,5.0,3.0,13.1,18.85,17.63,2.3,9.2,0.93,0.92,1.15,0.7,86.9,81.15,82.37,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,0.0,0.0,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.55,0.86,1.1,0.0,9.07,5.46,22.53,4.95,2.3,5.46,2.47,6.03,20.88,35.71,20.4,21.98,64.29,26.72,15.93,17.24,6.61,0.55,0.29,2.59,6.03,378.0,353.0,355.0
69-121,1,280.0,378.0,376.0,27.0,110.0,21.0,1568.0,1365.0,1762.0,1881.0,1883.0,2171.0,1416.0,1416.0,3031.0,3182.0,6.0,30.0,12.0,14.89,20.07,17.32,1.44,5.84,0.97,0.32,1.59,0.55,85.11,79.93,82.68,8.4718723,5.6479149,4.9488618,5.6568196,7.2583306,7.2281584,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.9795447,1.4219906,1.6599958,4.7140163,0.9771534,1.0619796,0.0,0.0,1.0621681,5.0282841,1.6728256,1.5184457,1.3269747,1.4076726,6.5984823,3.7712131,0.0,0.0,0.32,0.23,0.89,0.0,6.25,2.5,23.41,4.85,1.76,5.22,0.7,2.38,21.43,32.97,21.79,26.34,67.03,29.74,15.11,16.86,6.24,0.7,0.68,1.08,11.52,1601.0,1505.0,1795.0
69-122,1,181.0,205.0,224.0,19.0,124.0,21.0,1167.0,1011.0,1332.0,1371.0,1371.0,1582.0,888.0,888.0,2051.0,2068.0,4.0,31.0,5.0,13.2,14.95,14.16,1.39,9.04,1.33,0.29,2.26,0.32,86.8,85.05,85.84,11.2670266,10.140324,3.4129693,4.3520309,4.6269327,5.8027079,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,5.3191489,1.3269747,1.4076726,2.0730405,3.868472,0.0,0.0,0.26,0.23,0.69,0.09,6.68,3.08,34.62,3.0,1.13,4.28,0.51,2.1,20.99,35.91,23.72,24.76,64.09,34.98,8.05,11.49,7.13,0.34,0.3,1.5,10.06,1190.0,1166.0,1358.0
69-123,1,58237.0,71525.0,52825.0,2804.0,15897.0,2798.0,234507.0,204511.0,236228.0,296496.0,296480.0,292668.0,315790.0,315790.0,522250.0,520774.0,948.0,4547.0,817.0,19.64,24.12,18.05,0.95,5.36,0.96,0.32,1.53,0.28,80.36,75.88,81.95,7.7899848,10.7824789,10.244136,9.9851375,9.1795117,7.7730455,0.5629488,0.7181618,4.7123025,7.268028,2.8338918,5.100101,4.781235,5.3439688,2.602202,2.6306997,1.6428913,1.9970275,0.3561513,0.4051662,1.7616084,2.6268593,15.6878889,18.618441,4.1991383,4.3108911,41.9396841,40.8526539,5.2005744,4.6296474,0.36,0.35,0.91,0.17,2.64,1.18,23.41,9.12,2.03,7.67,0.61,1.45,8.86,15.89,8.99,30.31,84.11,31.83,22.84,31.06,5.57,0.78,0.6,1.63,7.65,238259.0,224955.0,239843.0
69-124,1,45.0,60.0,85.0,6.0,25.0,5.0,322.0,282.0,297.0,374.0,374.0,389.0,282.0,282.0,455.0,452.0,1.0,7.0,2.0,12.03,16.04,21.85,1.6,6.68,1.29,0.27,1.87,0.51,87.97,83.96,78.15,0.0,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,0.0,0.0,0.0,1.448111,0.0,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.67,1.24,0.31,4.97,4.38,20.81,4.97,0.67,8.42,0.62,2.69,27.64,41.13,23.57,20.81,58.87,28.96,16.46,14.48,7.41,2.17,1.35,1.68,5.72,329.0,314.0,304.0
69-125,1,101.0,124.0,116.0,8.0,43.0,11.0,612.0,547.0,659.0,721.0,720.0,789.0,441.0,441.0,942.0,1004.0,0.0,6.0,3.0,14.01,17.22,14.7,1.11,5.97,1.39,0.0,0.83,0.38,85.99,82.78,85.3,20.4219274,5.1599952,9.5541401,5.9760956,4.6269327,5.0485131,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.49,0.15,0.65,0.0,4.25,1.97,33.99,3.92,1.37,5.77,1.14,2.58,18.63,32.72,18.51,25.33,67.28,37.48,11.27,14.57,5.92,0.33,0.3,1.06,10.32,620.0,596.0,673.0
69-126,1,66.0,78.0,99.0,6.0,42.0,12.0,489.0,439.0,551.0,564.0,564.0,668.0,367.0,367.0,842.0,879.0,3.0,5.0,6.0,11.7,13.83,14.82,1.06,7.45,1.8,0.53,0.89,0.9,88.3,86.17,85.18,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,1.306157,0.0,0.0,1.448111,0.0,0.0,1.9820933,0.0,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.0,0.18,0.82,0.0,3.68,2.18,42.13,1.02,1.81,6.35,0.41,3.09,16.77,34.62,18.15,26.18,65.38,37.93,8.38,9.62,9.62,0.61,0.54,1.27,9.26,498.0,486.0,569.0
69-127,1,332.0,376.0,390.0,21.0,127.0,6.0,1901.0,1722.0,1968.0,2256.0,2256.0,2374.0,1597.0,1597.0,3644.0,3711.0,2.0,31.0,10.0,14.72,16.67,16.43,0.93,5.63,0.25,0.09,1.37,0.42,85.28,83.33,83.57,11.2684187,9.3903489,5.2140505,4.5809755,5.7628979,4.3115063,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,2.4698134,1.6168149,1.6465423,3.5030989,0.1021803,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,4.6652031,3.5030989,0.2640282,0.3546356,0.11,0.3,0.58,0.11,4.68,2.39,26.46,5.63,2.34,5.74,0.53,1.73,15.52,23.46,15.09,30.88,76.54,37.6,14.94,18.24,6.76,0.58,0.3,0.97,8.54,1924.0,1880.0,1984.0
69-130,0,43.0,44.0,26.0,4.0,18.0,3.0,143.0,124.0,159.0,191.0,191.0,191.0,146.0,146.0,229.0,226.0,1.0,5.0,3.0,22.51,23.04,13.61,2.09,9.42,1.57,0.52,2.62,1.57,77.49,76.96,86.39,5.4772311,5.1599952,3.4469802,3.5081804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,0.0,2.2745888,0.0,0.0,2.1,1.26,0.0,0.0,6.99,4.4,26.57,7.69,0.63,3.77,1.4,3.77,24.48,37.9,30.19,20.98,62.1,28.93,8.39,12.58,4.4,1.4,0.63,3.14,6.29,148.0,147.0,165.0
69-131,1,388.0,462.0,462.0,43.0,208.0,36.0,2181.0,1919.0,2239.0,2622.0,2622.0,2743.0,1552.0,1552.0,3543.0,3565.0,10.0,33.0,6.0,14.8,17.62,16.84,1.64,7.93,1.31,0.38,1.26,0.22,85.2,82.38,83.16,9.6664125,9.021985,5.6449337,7.5736325,4.5159469,5.8906031,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.4112334,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.37,0.45,1.01,0.23,6.83,3.08,25.54,5.0,2.14,5.27,0.64,2.77,23.06,36.69,25.28,25.03,63.31,31.8,11.51,12.42,5.85,0.78,0.67,1.43,8.84,2234.0,2160.0,2281.0
69-132,0,77.0,103.0,101.0,22.0,56.0,11.0,504.0,434.0,495.0,606.0,606.0,609.0,383.0,383.0,850.0,855.0,3.0,13.0,2.0,12.71,17.0,16.58,3.63,9.24,1.81,0.5,2.15,0.33,87.29,83.0,83.42,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,0.0,0.0,1.3269747,0.0,2.0730405,2.2745888,0.0,0.0,0.4,0.4,1.39,0.2,9.92,5.86,21.83,3.77,1.01,3.03,1.39,3.03,32.14,52.3,36.57,15.67,47.7,21.41,13.1,14.95,6.46,0.2,0.81,1.62,4.85,529.0,503.0,508.0
69-133,1,487.0,563.0,514.0,32.0,223.0,39.0,2665.0,2366.0,2738.0,3189.0,3189.0,3307.0,1995.0,1995.0,4350.0,4323.0,5.0,37.0,16.0,15.27,17.65,15.54,1.0,6.99,1.18,0.16,1.16,0.48,84.73,82.35,84.46,6.0151685,5.0126405,6.2068966,11.1034004,5.5172414,7.1709461,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.8505667,0.9771534,1.0619796,0.1021803,0.1055371,3.4482759,1.1566042,1.3793103,1.8505667,2.0689655,4.395096,2.9885057,2.5445293,0.2640282,0.3546356,0.38,0.29,0.86,0.08,4.39,1.79,27.58,5.03,2.41,6.1,0.71,2.23,16.02,27.05,15.78,30.69,72.95,39.74,13.58,12.78,6.83,0.68,0.37,2.15,9.53,2702.0,2626.0,2793.0
69-134,1,16.0,25.0,33.0,5.0,12.0,0.0,154.0,136.0,159.0,178.0,178.0,193.0,115.0,115.0,233.0,243.0,3.0,5.0,1.0,8.99,14.04,17.1,2.81,6.74,0.0,1.69,2.81,0.52,91.01,85.96,82.9,0.0,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,0.0,1.6728256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,9.09,2.52,33.77,7.14,2.52,6.29,0.0,1.89,14.29,25.74,16.98,26.62,74.26,28.93,7.14,13.84,8.81,1.3,1.26,2.52,14.47,162.0,153.0,160.0
69-135,1,144.0,160.0,279.0,7.0,34.0,11.0,437.0,387.0,1047.0,591.0,591.0,1343.0,1261.0,1261.0,1914.0,1923.0,3.0,10.0,6.0,24.37,27.07,20.77,1.18,5.75,0.82,0.51,1.69,0.45,75.63,72.93,79.23,5.4772311,5.1599952,3.4469802,3.5081804,7.3145246,9.3603744,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,1.14,0.48,1.14,0.23,5.72,3.25,19.91,5.03,1.43,4.39,1.83,5.83,32.49,46.51,27.51,18.31,53.49,27.03,13.04,14.42,4.87,1.14,0.76,2.39,7.64,447.0,431.0,1064.0
69-136,1,306.0,364.0,357.0,26.0,132.0,31.0,1646.0,1448.0,1818.0,1986.0,1986.0,2218.0,1312.0,1312.0,3200.0,3212.0,8.0,42.0,12.0,15.41,18.33,16.1,1.31,6.65,1.4,0.4,2.11,0.54,84.59,81.67,83.9,9.9112339,14.4856495,4.0625,7.1606476,5.0,4.358655,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.1875,2.2745888,0.2640282,0.3546356,0.55,0.39,0.85,0.24,6.44,2.26,23.45,3.58,1.32,3.85,1.09,3.25,25.64,39.78,23.93,24.06,60.22,32.51,13.55,14.74,5.23,0.55,0.17,1.49,10.89,1680.0,1622.0,1861.0
69-137,1,34.0,44.0,40.0,6.0,16.0,6.0,232.0,204.0,287.0,272.0,272.0,333.0,212.0,212.0,532.0,530.0,0.0,8.0,0.0,12.5,16.18,12.01,2.21,5.88,1.8,0.0,2.94,0.0,87.5,83.82,87.99,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,0.0,0.0,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,0.0,1.1839424,1.6728256,1.5184457,0.0,0.0,2.0730405,2.2745888,0.0,0.0,0.43,0.0,0.0,0.0,9.91,3.48,22.41,9.05,1.05,5.92,0.86,1.39,21.12,34.31,17.07,21.55,65.69,26.13,13.79,26.48,8.36,0.86,1.39,2.09,6.62,238.0,228.0,293.0
69-138,1,39.0,45.0,55.0,0.0,29.0,5.0,284.0,247.0,285.0,328.0,328.0,348.0,229.0,229.0,446.0,447.0,5.0,7.0,3.0,11.89,13.72,15.8,0.0,8.84,1.44,1.52,2.13,0.86,88.11,86.28,84.2,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.35,9.15,3.51,26.06,4.93,3.51,8.07,2.82,5.61,16.9,35.22,17.54,16.2,64.78,27.72,21.48,21.4,5.26,1.41,0.7,0.7,5.96,289.0,283.0,293.0
69-139,1,186.0,222.0,192.0,20.0,62.0,16.0,839.0,745.0,864.0,1049.0,1049.0,1077.0,738.0,738.0,1386.0,1393.0,4.0,20.0,5.0,17.73,21.16,17.83,1.91,5.91,1.49,0.38,1.91,0.46,82.27,78.84,82.17,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,3.5893754,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,0.0,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.0,0.0,0.72,0.81,1.43,0.12,8.82,3.24,19.19,5.48,1.39,4.17,2.03,3.59,27.18,42.82,24.19,19.19,57.18,27.78,14.18,17.48,5.44,1.67,1.16,1.85,8.91,863.0,827.0,885.0
69-140,1,226.0,270.0,246.0,16.0,113.0,27.0,1332.0,1168.0,1508.0,1583.0,1583.0,1784.0,942.0,942.0,2176.0,2267.0,9.0,32.0,3.0,14.28,17.06,13.79,1.01,7.14,1.51,0.57,2.02,0.17,85.72,82.94,86.21,7.432517,16.9886103,3.4469802,3.5081804,8.7316176,5.7344508,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,2.2977941,3.5288928,1.3269747,1.4076726,3.6764706,3.0877812,0.0,0.0,0.15,0.13,1.28,0.15,5.93,2.19,29.2,5.56,2.12,6.23,0.6,2.19,18.47,30.48,19.3,28.98,69.52,36.87,9.23,12.93,6.56,0.45,0.33,1.06,10.08,1357.0,1313.0,1538.0
69-141,1,710.0,792.0,895.0,55.0,271.0,66.0,3689.0,3290.0,3855.0,4468.0,4437.0,4831.0,2889.0,2889.0,6274.0,6261.0,14.0,84.0,15.0,15.89,17.85,18.53,1.23,6.11,1.37,0.31,1.89,0.31,84.11,82.15,81.47,5.5378079,6.2300339,4.9410265,5.4304424,6.0567421,4.7915668,0.2719703,0.0,1.1568634,1.306157,1.1494177,1.7948427,2.5502072,3.5138157,2.7095952,1.5971889,1.4344916,1.0619796,0.1021803,0.1055371,2.2314313,3.9929724,0.7969398,1.7569078,0.9563277,2.3957834,1.5938795,2.8749401,0.2640282,0.3546356,0.43,0.54,0.92,0.24,5.53,2.1,22.96,5.91,2.0,6.54,0.87,2.52,18.6,28.88,20.75,25.54,71.12,31.36,18.3,17.43,6.43,0.7,0.91,1.97,7.44,3758.0,3645.0,3936.0
69-142,1,1024.0,1204.0,917.0,40.0,187.0,27.0,2870.0,2492.0,2880.0,3947.0,3947.0,3834.0,3721.0,3721.0,6595.0,6554.0,13.0,64.0,10.0,25.94,30.5,23.92,1.01,4.74,0.7,0.33,1.62,0.26,74.06,69.5,76.08,8.6000354,14.2438086,10.0075815,10.2227647,6.2168309,5.3402502,0.2719703,0.3375502,2.4260804,1.5257858,1.5163002,0.7628929,1.9711903,3.3567287,2.2744503,3.967043,0.9771534,1.0619796,0.1021803,0.1055371,3.4874905,5.3402502,15.4662623,21.8187366,2.7293404,3.6618859,5.1554208,4.8825145,0.2640282,0.3546356,0.7,0.69,1.29,0.14,4.32,1.67,25.33,5.96,1.6,4.13,0.87,2.01,15.99,26.08,15.49,25.57,73.92,30.8,18.89,24.2,6.7,0.94,0.83,2.36,9.51,2923.0,2743.0,2917.0
69-143,1,1083.0,1270.0,1281.0,69.0,292.0,55.0,3586.0,3110.0,3794.0,4755.0,4758.0,5140.0,4157.0,4157.0,7721.0,7807.0,17.0,86.0,10.0,22.78,26.69,24.92,1.45,6.14,1.07,0.36,1.81,0.19,77.22,73.31,75.08,2.405624,6.4951849,11.1384536,8.8382221,5.310193,7.9415909,0.2719703,0.3375502,2.3313042,3.7146151,1.1494177,1.7948427,4.7921254,3.8427053,3.7559902,2.5618035,1.1656521,2.0494428,0.1021803,0.1055371,1.8132366,2.3056232,4.2740578,3.7146151,3.2379225,3.9707954,9.1957,13.3213783,0.2640282,0.3546356,0.61,0.55,1.67,0.11,4.43,1.9,20.5,6.64,1.69,5.82,0.73,1.79,16.79,25.63,17.42,27.33,74.37,30.31,20.13,24.88,4.72,1.06,0.92,2.08,7.91,3672.0,3488.0,3859.0
69-145,1,103.0,106.0,112.0,4.0,47.0,10.0,493.0,437.0,505.0,602.0,602.0,629.0,451.0,451.0,938.0,943.0,2.0,12.0,2.0,17.11,17.61,17.81,0.66,7.81,1.59,0.33,1.99,0.32,82.89,82.39,82.19,5.4772311,5.1599952,3.4469802,3.5081804,4.6269327,5.0485131,0.2719703,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,2.0730405,2.2745888,0.2640282,0.0,0.2,0.4,1.01,0.61,6.29,4.16,25.56,4.67,1.19,4.75,1.42,2.57,25.96,38.44,21.78,21.1,61.56,33.86,11.16,13.66,6.53,2.03,0.2,1.98,8.91,499.0,496.0,517.0
69-148,1,249.0,308.0,296.0,17.0,125.0,30.0,1532.0,1336.0,1646.0,1802.0,1802.0,1980.0,1134.0,1134.0,2590.0,2633.0,4.0,33.0,8.0,13.82,17.09,14.95,0.94,6.94,1.52,0.22,1.83,0.4,86.18,82.91,85.05,10.5835029,17.6391714,6.5637066,4.9373338,3.8610039,3.4181542,0.0,0.0,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,3.0888031,1.5184457,1.3269747,1.4076726,3.0888031,1.8989746,0.0,0.3546356,0.65,0.18,1.04,0.0,4.44,1.52,24.8,6.53,2.19,6.32,0.65,2.07,18.47,29.72,20.29,28.2,70.28,35.05,14.62,13.97,7.05,0.59,0.18,1.64,9.54,1553.0,1494.0,1684.0
69-149,1,3809.0,4305.0,3789.0,187.0,1081.0,164.0,12885.0,11250.0,12910.0,16940.0,16940.0,16915.0,19347.0,19347.0,37628.0,37928.0,59.0,304.0,52.0,22.49,25.41,22.4,1.1,6.38,0.97,0.35,1.79,0.31,77.51,74.59,77.6,9.5622872,11.0612404,8.3182736,7.3296773,6.1124694,5.6422696,0.7707027,1.1600928,4.3584565,3.7175701,2.3652599,1.7401392,4.1192729,3.8757646,2.312108,2.900232,1.3819496,1.2128243,0.1021803,0.1055371,2.9765069,3.2957182,6.5642607,8.2524784,2.3918359,2.7684033,10.1520145,10.1771778,1.7805889,0.9228011,0.75,0.57,1.02,0.18,4.32,1.81,18.07,8.77,2.16,7.31,0.85,1.84,15.07,24.84,14.82,26.85,75.16,28.2,23.22,27.89,4.86,0.9,0.74,2.55,7.25,13131.0,12635.0,13126.0
69-151,0,134.0,167.0,172.0,16.0,103.0,14.0,887.0,747.0,901.0,1040.0,1040.0,1088.0,672.0,672.0,1488.0,1496.0,3.0,23.0,1.0,12.88,16.06,15.81,1.54,9.9,1.29,0.29,2.21,0.09,87.12,83.94,84.19,5.4772311,5.1599952,3.4469802,3.5081804,3.3602151,3.342246,0.0,0.0,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.0,0.0,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,0.0,1.4076726,2.0730405,2.2745888,0.0,0.0,0.68,0.67,0.68,0.0,6.54,2.66,23.22,5.52,1.22,2.33,1.35,2.77,31.0,50.33,32.41,17.59,49.67,26.42,12.4,13.1,6.77,1.01,0.78,1.44,9.43,906.0,873.0,916.0
69-152,1,1999.0,2211.0,1892.0,81.0,346.0,59.0,4304.0,3744.0,4416.0,6412.0,6412.0,6388.0,,,,,28.0,111.0,21.0,31.18,34.48,29.62,1.26,5.4,0.92,0.44,1.73,0.33,68.82,65.52,70.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.57,1.37,0.16,4.6,1.9,13.5,6.09,1.56,3.78,0.86,1.77,18.77,28.87,17.82,22.58,71.13,20.45,30.37,36.16,4.05,1.09,0.77,3.85,7.31,4413.0,4201.0,4496.0
69-153,1,104.0,118.0,103.0,11.0,54.0,9.0,660.0,588.0,722.0,780.0,779.0,838.0,460.0,460.0,1403.0,1394.0,5.0,19.0,4.0,13.33,15.15,12.29,1.41,6.93,1.07,0.64,2.44,0.48,86.67,84.85,87.71,5.4772311,5.1599952,3.4469802,11.4777618,4.6269327,3.5868006,0.2719703,0.3375502,1.1568634,1.306157,0.0,0.0,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.0,0.0,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,4.9893086,2.2745888,0.0,0.0,0.0,0.28,0.15,0.15,3.33,1.94,37.42,5.76,2.35,7.2,1.21,1.52,11.67,24.15,13.02,29.7,75.85,37.95,9.85,13.3,7.48,0.76,0.69,0.42,13.85,676.0,661.0,735.0
69-154,1,177.0,272.0,253.0,22.0,131.0,24.0,1375.0,1144.0,1501.0,1580.0,1575.0,1785.0,1165.0,1165.0,2974.0,2966.0,6.0,28.0,7.0,11.2,17.27,14.17,1.39,8.32,1.34,0.38,1.78,0.39,88.8,82.73,85.83,6.8665506,7.7248694,6.3887021,7.0802428,3.3624748,5.7316251,0.2719703,0.3375502,1.1568634,1.306157,1.1494177,1.7948427,1.448111,1.4219906,1.6599958,1.9820933,0.9771534,1.0619796,0.1021803,0.1055371,1.0621681,1.1839424,1.6728256,1.5184457,1.3269747,1.4076726,3.0262273,5.0573163,0.0,0.0,0.29,0.33,0.29,0.0,6.4,2.93,29.82,4.65,1.07,5.0,1.45,2.4,19.93,31.29,21.32,24.29,68.71,34.31,12.07,15.52,5.6,0.8,1.0,1.53,8.99,1403.0,1303.0,1532.0
