id_commune,target_nuance,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,share_nuance_rem_2017_t2,share_nuance_rn_2017_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_rn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69116,REM,2565.0,454.0,2111.0,190.0,50.0,1871.0,17.7,82.3,7.41,1.95,2565.0,377.0,2188.0,24.0,6.0,2158.0,14.7,85.3,0.94,0.23,71.67,28.33,3.75,0.74,46.2,13.9,23.26,3.1,0.6900000000000001,0.37,7.97,3933.0,1794.0,15.6102342,28.0,11.1873888,44.0,16.2725655,64.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,2.0340707,8.0,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,9.6618357,38.0,1.4076726,2.3846154,12.4586829,49.0,0.3546356,1.7640449
69117,REM,2565.0,553.0,2012.0,138.0,24.0,1850.0,21.56,78.44,5.38,0.94,2565.0,473.0,2092.0,19.0,10.0,2063.0,18.44,81.56,0.74,0.39,73.57,26.43,4.36,0.73,37.57,14.69,27.87,3.59,0.5800000000000001,0.53,10.08,3193.0,1430.0,9.0937248,13.0,4.0714062,13.0,10.6482931,34.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,2.5054807,8.0,1.4076726,2.3846154,4.0714062,13.0,0.3546356,1.7640449
69118,RN,1865.0,416.0,1449.0,183.0,34.0,1232.0,22.31,77.69,9.81,1.82,1865.0,316.0,1549.0,32.0,9.0,1508.0,16.94,83.06,1.72,0.48,53.81,46.19,6.9,1.26,21.15,27.85,20.76,3.38,1.5299999999999998,1.26,15.92,2736.0,1197.0,5.8470989,7.0,7.6754386,21.0,3.6549708,10.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69119,RN,721.0,164.0,557.0,63.0,13.0,481.0,22.75,77.25,8.74,1.8,721.0,124.0,597.0,18.0,2.0,577.0,17.2,82.8,2.5,0.28,49.48,50.52,7.63,1.21,14.9,34.49,17.5,3.12,1.91,1.39,17.85,951.0,433.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69120,REM,435.0,82.0,353.0,40.0,5.0,308.0,18.85,81.15,9.2,1.15,435.0,57.0,378.0,10.0,4.0,364.0,13.1,86.9,2.3,0.92,64.29,35.71,9.07,1.1,22.53,20.88,21.98,4.95,1.1,2.47,15.93,592.0,306.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69121,REM,1883.0,378.0,1505.0,110.0,30.0,1365.0,20.07,79.93,5.84,1.59,1881.0,280.0,1601.0,27.0,6.0,1568.0,14.89,85.11,1.44,0.32,67.03,32.97,6.25,0.89,23.41,21.43,26.34,4.85,1.02,0.7,15.11,3182.0,1416.0,5.6479149,8.0,5.6568196,18.0,7.2281584,23.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,4.7140163,15.0,1.0619796,2.4517766,0.0,0.0,5.0282841,16.0,1.5184457,2.4964539,1.4076726,2.3846154,3.7712131,12.0,0.0,0.0
69122,REM,1371.0,205.0,1166.0,124.0,31.0,1011.0,14.95,85.05,9.04,2.26,1371.0,181.0,1190.0,19.0,4.0,1167.0,13.2,86.8,1.39,0.29,64.09,35.91,6.68,0.7799999999999999,34.62,20.99,24.76,3.0,0.6000000000000001,0.51,8.05,2068.0,888.0,10.140324,9.0,4.3520309,9.0,5.8027079,12.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,5.3191489,11.0,1.4076726,2.3846154,3.868472,8.0,0.0,0.0
69123,REM,296480.0,71525.0,224955.0,15897.0,4547.0,204511.0,24.12,75.88,5.36,1.53,296496.0,58237.0,238259.0,2804.0,948.0,234507.0,19.64,80.36,0.95,0.32,84.11,15.89,2.64,1.08,23.41,8.86,30.31,9.12,1.1400000000000001,0.61,22.84,520774.0,315790.0,10.7824789,3405.0,9.9851375,5200.0,7.7730455,4048.0,0.7181618,374.0,7.268028,3785.0,5.100101,2656.0,5.3439688,2783.0,2.6306997,1370.0,1.9970275,1040.0,0.4051662,211.0,2.6268593,1368.0,18.618441,9696.0,4.3108911,2245.0,40.8526539,21275.0,4.6296474,2411.0
69124,REM,374.0,60.0,314.0,25.0,7.0,282.0,16.04,83.96,6.68,1.87,374.0,45.0,329.0,6.0,1.0,322.0,12.03,87.97,1.6,0.27,58.87,41.13,4.97,1.55,20.81,27.64,20.81,4.97,2.17,0.62,16.46,452.0,282.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69125,REM,720.0,124.0,596.0,43.0,6.0,547.0,17.22,82.78,5.97,0.83,721.0,101.0,620.0,8.0,0.0,612.0,14.01,85.99,1.11,0.0,67.28,32.72,4.25,0.65,33.99,18.63,25.33,3.92,0.8200000000000001,1.14,11.27,1004.0,441.0,5.1599952,2.6492537,5.9760956,6.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69126,REM,564.0,78.0,486.0,42.0,5.0,439.0,13.83,86.17,7.45,0.89,564.0,66.0,498.0,6.0,3.0,489.0,11.7,88.3,1.06,0.53,65.38,34.62,3.68,0.82,42.13,16.77,26.18,1.02,0.61,0.41,8.38,879.0,367.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69127,REM,2256.0,376.0,1880.0,127.0,31.0,1722.0,16.67,83.33,5.63,1.37,2256.0,332.0,1924.0,21.0,2.0,1901.0,14.72,85.28,0.93,0.09,76.54,23.46,4.68,0.69,26.46,15.52,30.88,5.63,0.69,0.53,14.94,3711.0,1597.0,9.3903489,15.0,4.5809755,17.0,4.3115063,16.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.6168149,6.0,3.5030989,13.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,3.5030989,13.0,0.3546356,1.7640449
69130,RN,191.0,44.0,147.0,18.0,5.0,124.0,23.04,76.96,9.42,2.62,191.0,43.0,148.0,4.0,1.0,143.0,22.51,77.49,2.09,0.52,62.1,37.9,6.99,0.0,26.57,24.48,20.98,7.69,3.5,1.4,8.39,226.0,146.0,5.1599952,2.6492537,3.5081804,3.3106061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69131,REM,2622.0,462.0,2160.0,208.0,33.0,1919.0,17.62,82.38,7.93,1.26,2622.0,388.0,2234.0,43.0,10.0,2181.0,14.8,85.2,1.64,0.38,63.31,36.69,6.83,1.24,25.54,23.06,25.03,5.0,1.15,0.64,11.51,3565.0,1552.0,9.021985,14.0,7.5736325,27.0,5.8906031,21.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69132,RN,606.0,103.0,503.0,56.0,13.0,434.0,17.0,83.0,9.24,2.15,606.0,77.0,529.0,22.0,3.0,504.0,12.71,87.29,3.63,0.5,47.7,52.3,9.92,1.5899999999999999,21.83,32.14,15.67,3.77,0.6000000000000001,1.39,13.1,855.0,383.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69133,REM,3189.0,563.0,2626.0,223.0,37.0,2366.0,17.65,82.35,6.99,1.16,3189.0,487.0,2702.0,32.0,5.0,2665.0,15.27,84.73,1.0,0.16,72.95,27.05,4.39,0.94,27.58,16.02,30.69,5.03,1.06,0.71,13.58,4323.0,1995.0,5.0126405,10.0,11.1034004,48.0,7.1709461,31.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.8505667,8.0,1.0619796,2.4517766,0.1055371,1.046875,1.1566042,5.0,1.8505667,8.0,4.395096,19.0,2.5445293,11.0,0.3546356,1.7640449
69134,REM,178.0,25.0,153.0,12.0,5.0,136.0,14.04,85.96,6.74,2.81,178.0,16.0,162.0,5.0,3.0,154.0,8.99,91.01,2.81,1.69,74.26,25.74,9.09,0.65,33.77,14.29,26.62,7.14,1.3,0.0,7.14,243.0,115.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69135,RN,591.0,160.0,431.0,34.0,10.0,387.0,27.07,72.93,5.75,1.69,591.0,144.0,447.0,7.0,3.0,437.0,24.37,75.63,1.18,0.51,53.49,46.51,5.72,1.3699999999999999,19.91,32.49,18.31,5.03,2.28,1.83,13.04,1923.0,1261.0,5.1599952,2.6492537,3.5081804,3.3106061,9.3603744,18.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69136,REM,1986.0,364.0,1622.0,132.0,42.0,1448.0,18.33,81.67,6.65,2.11,1986.0,306.0,1680.0,26.0,8.0,1646.0,15.41,84.59,1.31,0.4,60.22,39.78,6.44,1.0899999999999999,23.45,25.64,24.06,3.58,1.1,1.09,13.55,3212.0,1312.0,14.4856495,19.0,7.1606476,23.0,4.358655,14.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69137,FI,272.0,44.0,228.0,16.0,8.0,204.0,16.18,83.82,5.88,2.94,272.0,34.0,238.0,6.0,0.0,232.0,12.5,87.5,2.21,0.0,65.69,34.31,9.91,0.0,22.41,21.12,21.55,9.05,1.29,0.86,13.79,530.0,212.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69138,REM,328.0,45.0,283.0,29.0,7.0,247.0,13.72,86.28,8.84,2.13,328.0,39.0,289.0,0.0,5.0,284.0,11.89,88.11,0.0,1.52,64.78,35.22,9.15,1.0499999999999998,26.06,16.9,16.2,4.93,1.41,2.82,21.48,447.0,229.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69139,REM,1049.0,222.0,827.0,62.0,20.0,745.0,21.16,78.84,5.91,1.91,1049.0,186.0,863.0,20.0,4.0,839.0,17.73,82.27,1.91,0.38,57.18,42.82,8.82,1.5499999999999998,19.19,27.18,19.19,5.48,2.3899999999999997,2.03,14.18,1393.0,738.0,5.1599952,2.6492537,3.5081804,3.3106061,3.5893754,5.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69140,REM,1583.0,270.0,1313.0,113.0,32.0,1168.0,17.06,82.94,7.14,2.02,1583.0,226.0,1357.0,16.0,9.0,1332.0,14.28,85.72,1.01,0.57,69.52,30.48,5.93,1.43,29.2,18.47,28.98,5.56,0.6,0.6,9.23,2267.0,942.0,16.9886103,16.0,3.5081804,3.3106061,5.7344508,13.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,3.5288928,8.0,1.4076726,2.3846154,3.0877812,7.0,0.0,0.0
69141,REM,4437.0,792.0,3645.0,271.0,84.0,3290.0,17.85,82.15,6.11,1.89,4468.0,710.0,3758.0,55.0,14.0,3689.0,15.89,84.11,1.23,0.31,71.12,28.88,5.53,1.1600000000000001,22.96,18.6,25.54,5.91,1.13,0.87,18.3,6261.0,2889.0,6.2300339,18.0,5.4304424,34.0,4.7915668,30.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,3.5138157,22.0,1.5971889,10.0,1.0619796,2.4517766,0.1055371,1.046875,3.9929724,25.0,1.7569078,11.0,2.3957834,15.0,2.8749401,18.0,0.3546356,1.7640449
69142,REM,3947.0,1204.0,2743.0,187.0,64.0,2492.0,30.5,69.5,4.74,1.62,3947.0,1024.0,2923.0,40.0,13.0,2870.0,25.94,74.06,1.01,0.33,73.92,26.08,4.32,1.4300000000000002,25.33,15.99,25.57,5.96,1.64,0.87,18.89,6554.0,3721.0,14.2438086,53.0,10.2227647,67.0,5.3402502,35.0,0.3375502,1.7521368,1.5257858,10.0,0.7628929,5.0,3.3567287,22.0,3.967043,26.0,1.0619796,2.4517766,0.1055371,1.046875,5.3402502,35.0,21.8187366,143.0,3.6618859,24.0,4.8825145,32.0,0.3546356,1.7640449
69143,REM,4758.0,1270.0,3488.0,292.0,86.0,3110.0,26.69,73.31,6.14,1.81,4755.0,1083.0,3672.0,69.0,17.0,3586.0,22.78,77.22,1.45,0.36,74.37,25.63,4.43,1.78,20.5,16.79,27.33,6.64,1.67,0.73,20.13,7807.0,4157.0,6.4951849,27.0,8.8382221,69.0,7.9415909,62.0,0.3375502,1.7521368,3.7146151,29.0,1.7948427,6.2348485,3.8427053,30.0,2.5618035,20.0,2.0494428,16.0,0.1055371,1.046875,2.3056232,18.0,3.7146151,29.0,3.9707954,31.0,13.3213783,104.0,0.3546356,1.7640449
69145,REM,602.0,106.0,496.0,47.0,12.0,437.0,17.61,82.39,7.81,1.99,602.0,103.0,499.0,4.0,2.0,493.0,17.11,82.89,0.66,0.33,61.56,38.44,6.29,1.62,25.56,25.96,21.1,4.67,2.23,1.42,11.16,943.0,451.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69148,REM,1802.0,308.0,1494.0,125.0,33.0,1336.0,17.09,82.91,6.94,1.83,1802.0,249.0,1553.0,17.0,4.0,1532.0,13.82,86.18,0.94,0.22,70.28,29.72,4.44,1.04,24.8,18.47,28.2,6.53,1.24,0.65,14.62,2633.0,1134.0,17.6391714,20.0,4.9373338,13.0,3.4181542,9.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,1.8989746,5.0,0.3546356,1.7640449
69149,REM,16940.0,4305.0,12635.0,1081.0,304.0,11250.0,25.41,74.59,6.38,1.79,16940.0,3809.0,13131.0,187.0,59.0,12885.0,22.49,77.51,1.1,0.35,75.16,24.84,4.32,1.2,18.07,15.07,26.85,8.77,1.65,0.85,23.22,37928.0,19347.0,11.0612404,214.0,7.3296773,278.0,5.6422696,214.0,1.1600928,44.0,3.7175701,141.0,1.7401392,66.0,3.8757646,147.0,2.900232,110.0,1.2128243,46.0,0.1055371,1.046875,3.2957182,125.0,8.2524784,313.0,2.7684033,105.0,10.1771778,386.0,0.9228011,35.0
69151,RN,1040.0,167.0,873.0,103.0,23.0,747.0,16.06,83.94,9.9,2.21,1040.0,134.0,906.0,16.0,3.0,887.0,12.88,87.12,1.54,0.29,49.67,50.33,6.54,0.68,23.22,31.0,17.59,5.52,1.69,1.35,12.4,1496.0,672.0,5.1599952,2.6492537,3.5081804,3.3106061,3.342246,5.0,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69152,FI,6412.0,2211.0,4201.0,346.0,111.0,3744.0,34.48,65.52,5.4,1.73,6412.0,1999.0,4413.0,81.0,28.0,4304.0,31.18,68.82,1.26,0.44,71.13,28.87,4.6,1.53,13.5,18.77,22.58,6.09,1.69,0.86,30.37,1703.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69153,REM,779.0,118.0,661.0,54.0,19.0,588.0,15.15,84.85,6.93,2.44,780.0,104.0,676.0,11.0,5.0,660.0,13.33,86.67,1.41,0.64,75.85,24.15,3.33,0.3,37.42,11.67,29.7,5.76,0.76,1.21,9.85,1394.0,460.0,5.1599952,2.6492537,11.4777618,16.0,3.5868006,5.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69154,REM,1575.0,272.0,1303.0,131.0,28.0,1144.0,17.27,82.73,8.32,1.78,1580.0,177.0,1403.0,22.0,6.0,1375.0,11.2,88.8,1.39,0.38,68.71,31.29,6.4,0.29,29.82,19.93,24.29,4.65,1.09,1.45,12.07,2966.0,1165.0,7.7248694,9.0,7.0802428,21.0,5.7316251,17.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,5.0573163,15.0,0.0,0.0
69155,REM,866.0,135.0,731.0,64.0,12.0,655.0,15.59,84.41,7.39,1.39,866.0,124.0,742.0,16.0,4.0,722.0,14.32,85.68,1.85,0.46,71.6,28.4,10.39,0.42,22.58,16.62,27.56,4.29,1.25,0.97,15.93,1133.0,483.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.3546356,1.7640449
69156,REM,1863.0,298.0,1565.0,144.0,33.0,1388.0,16.0,84.0,7.73,1.77,1861.0,241.0,1620.0,18.0,7.0,1595.0,12.95,87.05,0.97,0.38,74.78,25.22,4.08,1.0,33.17,14.29,30.47,4.89,1.19,0.63,10.28,2629.0,1150.0,11.3069391,13.0,2.6626094,7.0,6.466337,17.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69157,REM,2025.0,520.0,1505.0,153.0,37.0,1315.0,25.68,74.32,7.56,1.83,2025.0,464.0,1561.0,31.0,7.0,1523.0,22.91,77.09,1.53,0.35,61.83,38.17,6.89,0.65,22.39,25.54,22.65,4.07,1.77,1.05,14.97,5283.0,2420.0,7.0256281,17.0,4.9214461,26.0,4.7321598,25.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.1357183,6.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,3.2178686,17.0,1.4076726,2.3846154,2.2714367,12.0,0.0,0.0
69159,REM,2181.0,364.0,1817.0,146.0,62.0,1609.0,16.69,83.31,6.69,2.84,2180.0,297.0,1883.0,41.0,12.0,1830.0,13.62,86.38,1.88,0.55,60.78,39.22,5.9,1.2,26.78,26.12,21.37,5.08,1.42,1.42,10.71,1703.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69160,RN,850.0,203.0,647.0,69.0,15.0,563.0,23.88,76.12,8.12,1.76,850.0,164.0,686.0,17.0,5.0,664.0,19.29,80.71,2.0,0.59,55.06,44.94,7.08,1.3499999999999999,21.39,25.0,20.48,5.57,2.71,1.81,14.61,1027.0,658.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69161,RN,389.0,69.0,320.0,34.0,11.0,275.0,17.74,82.26,8.74,2.83,389.0,68.0,321.0,10.0,3.0,308.0,17.48,82.52,2.57,0.77,42.18,57.82,7.47,1.62,22.08,37.34,12.34,3.57,1.9500000000000002,1.95,11.69,477.0,365.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69162,REM,1024.0,192.0,832.0,81.0,16.0,735.0,18.75,81.25,7.91,1.56,1024.0,149.0,875.0,17.0,5.0,853.0,14.55,85.45,1.66,0.49,63.27,36.73,6.1,1.29,26.26,23.21,24.85,5.39,1.29,1.64,9.96,1382.0,737.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69163,RN,2356.0,459.0,1897.0,178.0,42.0,1677.0,19.48,80.52,7.56,1.78,2356.0,399.0,1957.0,46.0,13.0,1898.0,16.94,83.06,1.95,0.55,58.44,41.56,6.11,1.32,20.71,28.35,22.34,4.74,1.32,0.58,14.54,3620.0,1488.0,12.7656421,19.0,6.6298343,24.0,7.4585635,27.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.1055371,1.046875,1.1839424,2.7266667,1.5184457,2.4964539,3.3149171,12.0,2.2099448,8.0,0.3546356,1.7640449
69164,RN,263.0,59.0,204.0,19.0,1.0,184.0,22.43,77.57,7.22,0.38,263.0,52.0,211.0,5.0,1.0,205.0,19.77,80.23,1.9,0.38,58.7,41.3,6.34,3.9,25.37,22.93,18.05,4.39,0.98,3.41,14.63,311.0,292.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69165,REM,855.0,175.0,680.0,90.0,12.0,578.0,20.47,79.53,10.53,1.4,855.0,128.0,727.0,21.0,2.0,704.0,14.97,85.03,2.46,0.23,60.38,39.62,5.26,0.14,27.98,25.43,21.02,3.84,0.99,1.14,14.2,1159.0,548.0,5.1599952,2.6492537,3.5081804,3.3106061,6.9025022,8.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
